sal_8_lc1vs0_iate,olf_x0
11167.868259257046,56.0
12771.957345204471,85.0
11841.187714049378,51.0
1617.968606159733,54.0
15376.371816342333,38.0
5270.188628254141,28.0
7810.821964283548,83.0
11454.249122621677,52.0
5223.773363349358,12.0
6858.561316999911,39.0
-9663.407087839396,14.0
13103.389880014718,71.0
12097.438624185725,41.0
9239.958723800344,51.0
13179.650120999831,62.0
15951.153664678173,17.0
7427.495471244962,67.0
-4119.966476765889,1.0
3457.031927894268,16.0
149.75301320187828,31.0
-7275.184140058531,54.0
9168.374599985378,40.0
-6527.476172219996,6.0
16253.06630444137,56.0
16422.098656896098,44.0
15321.748210100406,47.0
-3628.3790012153804,26.0
-7685.33914703547,59.0
8542.158590066798,63.0
-7065.184392669891,15.0
13417.309769282518,59.0
12998.666689159663,38.0
2568.7150861865366,32.0
12279.068538371455,57.0
10663.407638331797,27.0
1095.6619204992649,33.0
12067.220113124811,57.0
10386.527880966234,21.0
-8197.01825143729,42.0
9743.291037672116,18.0
14279.19116152325,68.0
14794.790952362648,30.0
10036.081758972612,41.0
8987.524484473266,30.0
7326.728430899922,37.0
11604.632379663148,26.0
7237.069809009081,2.0
13521.910460926332,75.0
9899.389649886894,33.0
14346.91029943711,40.0
9607.420887526034,75.0
3960.7541193922407,37.0
-1098.8198283710453,34.0
15695.805463145483,71.0
-10103.924075965262,12.0
4873.903170252894,75.0
-10119.550203775365,49.0
9930.176085039036,33.0
12117.303287205885,57.0
14307.525232743563,71.0
-849.3356609478012,54.0
5920.908264161411,35.0
16037.714572977082,9.0
13084.792813569362,24.0
-3639.5539772658262,14.0
9855.060227088901,81.0
549.9976655498417,47.0
4726.265182714535,31.0
7877.773261743288,38.0
12524.709497428434,44.0
-8867.378615785194,23.0
-7506.689442051908,26.0
12763.370004946453,63.0
1619.2753376311625,41.0
16952.586810947876,69.0
12985.979106122411,55.0
12139.683843232853,29.0
3837.237699619423,7.0
4353.628110462144,3.0
-9290.58064887695,9.0
12831.288885232156,62.0
13583.732123190504,38.0
7672.509246332883,54.0
11537.930439930818,69.0
8362.743088578783,5.0
9711.303802441362,54.0
10845.005053034678,49.0
2223.4597978211614,28.0
-7659.024642038418,29.0
7128.8727086562285,33.0
-6177.261267735563,35.0
2460.750005272962,57.0
14837.793943726854,25.0
10900.626064283631,47.0
10242.312911182507,64.0
-13867.61397649689,14.0
10449.270811530761,66.0
-4391.145172541228,24.0
6673.694642479495,63.0
5673.9221085431545,57.0
7422.990399709222,20.0
14667.475859258248,57.0
4260.229912227757,48.0
11046.846845822121,54.0
4791.924340922253,59.0
12856.471075525775,71.0
-7114.332520317785,58.0
11741.83469197449,65.0
-3119.6094749634603,38.0
593.8974318770306,14.0
-4595.217101075695,47.0
3435.4916708516885,38.0
-2049.11310328492,14.0
-5906.212465413824,28.0
-1356.5836848097879,18.0
7336.410478598748,69.0
5587.694614556962,57.0
14094.563459363051,75.0
8104.70017772447,41.0
14575.299061197293,82.0
10185.705307368611,34.0
9923.596533601993,27.0
-8782.899481326223,15.0
-4325.231420049802,34.0
-8654.164955134473,57.0
8065.370206955173,58.0
-1427.5687038590304,45.0
12844.42968846703,28.0
11350.731881801208,75.0
8729.534494898195,43.0
5282.089207295203,67.0
-4442.644260204349,23.0
12433.054950437607,47.0
10421.137339640607,75.0
9960.430538200624,76.0
13284.649472183879,47.0
11546.43001320228,43.0
-4703.720901432263,58.0
9707.572709917242,36.0
3226.5888974507934,42.0
12025.131736449728,11.0
12202.326491154712,15.0
-7018.512868180425,26.0
8551.34070849262,5.0
10957.824660883196,30.0
9516.564192534079,23.0
-6488.933749894183,21.0
-9986.865752002355,11.0
-5749.706919058152,23.0
8247.90070913826,43.0
-3688.9606317434536,48.0
-2940.215648967772,54.0
4769.136620838929,2.0
8045.335866290989,35.0
-594.0959689374358,29.0
11045.410447200034,45.0
11414.206527203965,21.0
13601.044130271095,26.0
3197.019267559414,12.0
9211.498830425742,83.0
15229.525127637142,65.0
10344.825535744465,62.0
9097.148064625791,72.0
1273.5076695464586,14.0
7804.071290637474,20.0
14173.91962552975,63.0
7875.2201437963795,33.0
-9701.57616028957,7.0
13086.554359029333,64.0
8851.14676504765,82.0
15204.627993703765,50.0
5658.923837875872,22.0
15759.848461156082,65.0
12927.019404676892,46.0
10189.13450917025,15.0
8522.551407044433,53.0
-2634.856449695429,34.0
11549.217355514033,40.0
4819.152901777215,57.0
9283.308122543902,6.0
13996.392766927991,63.0
-2503.2197387483093,46.0
12223.453738120941,75.0
11216.74241141875,70.0
7313.239263975229,64.0
3631.991341340452,23.0
11976.332400224292,43.0
12088.619792477382,76.0
15497.161878560391,9.0
-3049.2448910049497,27.0
722.4218696006083,56.0
7794.387402353017,17.0
1561.7424894767523,42.0
4520.369864227847,15.0
12059.67891715074,62.0
15964.01522147964,62.0
-2166.308723415974,21.0
6194.4041440930505,58.0
16887.11945364291,24.0
7754.4902354853075,49.0
2013.6575770924453,60.0
7601.212240631117,57.0
-11326.192459188042,13.0
8563.919561000714,38.0
2419.9221857553994,32.0
-7872.149045564388,31.0
1971.2510318561326,46.0
2844.757471251287,22.0
13082.06532483796,42.0
-9227.724936566978,11.0
696.9874900008817,4.0
-2546.6015502030596,32.0
-8878.122559742851,22.0
9620.695550031947,27.0
16849.84264903405,44.0
12089.493210963783,22.0
13043.598631060984,34.0
11242.521395551878,4.0
16622.684151780824,69.0
5790.359743694289,60.0
9876.351715268207,23.0
11131.582618492881,20.0
10706.153723801463,16.0
-7077.034067584252,5.0
7809.140362500155,17.0
-13303.867871093673,14.0
-7548.373962584737,35.0
-5116.207110627948,22.0
8979.84019073832,71.0
10514.310634541278,52.0
3548.569186148839,32.0
5475.925773670423,46.0
15241.97403203178,59.0
8299.454486206225,42.0
9216.129707473825,56.0
13972.032989400592,23.0
15383.512543312689,72.0
14570.832154976433,43.0
-3796.039515473015,11.0
4826.727229838749,14.0
5387.337991267308,44.0
6157.397567286187,33.0
11427.727262022046,58.0
14209.535342194918,40.0
12801.9350206544,35.0
2866.2167290773573,39.0
-2767.2097982936402,43.0
16318.78644244302,71.0
-8077.681598420842,19.0
11233.058130398898,54.0
5044.598154564816,74.0
6558.3318931624035,37.0
14571.168674000844,79.0
15870.785335710094,33.0
3550.975675709905,19.0
1905.6826001721756,54.0
-7657.970113242925,53.0
13315.399984716143,21.0
6024.308093296446,58.0
-533.986853810331,45.0
-12882.27486438002,26.0
-506.21422033976705,21.0
-10433.114379962219,12.0
10247.760195243482,37.0
6072.701347280881,38.0
10922.71471672734,67.0
12047.166089315884,28.0
13798.514795623902,54.0
10842.397954611093,41.0
5690.696118728794,39.0
5590.443977908719,45.0
11337.650459474797,21.0
12927.815068894042,31.0
10565.716350723233,24.0
-2701.462843362995,28.0
-5117.621045908502,45.0
14169.817228634438,28.0
-790.1498889038323,56.0
13042.2397552045,29.0
6841.243556768519,84.0
4955.774154423544,60.0
-7467.276569165085,20.0
8324.328425253505,42.0
-9755.907867524984,10.0
15452.221802116357,52.0
12066.506753040661,36.0
1203.2868326728649,11.0
2209.9245037236615,28.0
14578.97861556051,39.0
14303.804897979646,49.0
14273.728429702325,59.0
-1619.471379421557,43.0
14329.858238680536,39.0
7494.861772635719,16.0
-1477.1432592791987,19.0
-6280.750778287864,30.0
12566.90230520938,46.0
13382.631637794795,45.0
13386.089748300416,62.0
9056.229499271229,60.0
-10085.323577714764,6.0
4684.87357830408,78.0
-2938.86088380032,26.0
14991.82554988716,39.0
13402.65541314368,85.0
2551.6952123770575,60.0
-2921.6150817988328,54.0
18053.558112313225,67.0
8417.816019454523,54.0
14364.680783577907,26.0
6157.016797009634,64.0
9547.729186802148,16.0
1367.9852037696583,28.0
6682.083020712153,26.0
9478.509829451505,48.0
2579.1227563038155,30.0
1936.7121376470313,15.0
14111.225072342611,43.0
12862.480507647306,12.0
8187.431667511721,50.0
10413.007559310401,40.0
9359.12258688546,45.0
6516.622609737637,53.0
11588.380342224185,9.0
5963.978984740032,51.0
-3850.574605315434,8.0
7059.58331463552,80.0
1939.3031386923467,58.0
-2851.482776043966,33.0
10188.532099800243,39.0
10927.994465666889,47.0
-2592.715711447745,51.0
4124.181180911872,7.0
-3259.0935854835025,24.0
4046.8726228146425,67.0
1682.0629294016426,29.0
-403.02737031506575,27.0
14889.353642026252,40.0
10812.469015693227,23.0
1315.8747851865337,41.0
1599.0687508454255,5.0
-4735.6541423573135,11.0
1700.2917073774051,53.0
13912.536512320043,29.0
14665.031956497223,17.0
9580.411112255279,24.0
-3320.9354435350265,3.0
14604.554616883393,53.0
690.2836532132602,38.0
8060.003288278317,22.0
12266.32626076845,62.0
11082.791689081034,55.0
13382.491223981222,27.0
10002.151536304606,47.0
3964.1178417733636,6.0
4415.101305389455,22.0
-1786.3469921518292,42.0
-9475.99883526101,57.0
11577.675371722644,25.0
6743.763199829952,26.0
6037.419144495409,60.0
726.8555814450501,43.0
13986.012407405822,44.0
8904.438892640002,50.0
11998.91622515764,26.0
9674.502045109934,39.0
-6334.521169956206,50.0
15030.20767530155,41.0
14359.154765764086,45.0
9177.524135026417,61.0
2951.5609415714653,51.0
2671.2785379963707,59.0
61.10108758348724,37.0
11079.374728935785,17.0
4943.953320202036,38.0
-4968.39566490957,15.0
6392.745903865976,44.0
13494.469186555769,41.0
5431.6207156569,35.0
9009.003032296243,26.0
8693.138161416673,17.0
6674.837220503975,56.0
11884.202008135175,27.0
11803.767521051537,53.0
447.7502642378189,13.0
344.4511985914878,48.0
7130.8257593288,28.0
11755.632778768231,40.0
14770.259184427166,3.0
-10308.614938869929,36.0
4895.899580990768,16.0
11918.016046230408,53.0
-9093.154259056426,18.0
-5324.760162703241,59.0
12985.859879821019,21.0
-8422.262426136715,31.0
12830.692106849254,10.0
10318.998510885798,7.0
-4799.4251205906685,7.0
4829.767986999361,59.0
14673.25792490306,38.0
11727.76782866862,17.0
6607.756421419375,52.0
11234.96781827176,19.0
13239.463083561526,53.0
4208.858390909119,38.0
12860.875433411065,66.0
12445.190390533622,69.0
9737.948797696175,61.0
10071.865134189462,58.0
-7724.231327899553,14.0
-7994.708870224574,12.0
5000.036019579835,18.0
14284.978735859362,84.0
-2169.5145001854685,32.0
6110.600616475755,58.0
2106.6933691408067,42.0
7568.556518467561,23.0
9173.353907350349,62.0
12478.466475628262,55.0
8069.886931566054,24.0
10854.932979624564,1.0
4085.8239350630765,11.0
11348.05091372486,73.0
13019.366749169627,79.0
2733.191952843714,50.0
13524.58871783756,50.0
13221.641045191976,21.0
11498.449203234453,60.0
8831.58648224851,58.0
6919.857105206551,49.0
10478.11567058661,49.0
-8414.233225531583,30.0
10570.070097457652,46.0
-2317.8960241614222,2.0
13718.413370249218,38.0
14602.18589314553,44.0
-7442.58628304728,35.0
-3836.5938875109064,56.0
-4182.3642440867025,60.0
13736.674140073468,48.0
14511.502540205134,40.0
15921.591716878509,49.0
-2079.7219943688024,58.0
13751.13631065943,73.0
9470.937705317021,57.0
11971.859139946115,25.0
8085.970181512436,31.0
9458.431721256573,24.0
8693.812918995547,23.0
10601.98907850547,18.0
10717.252912176624,75.0
12716.081785188124,30.0
11903.71718264695,50.0
5559.340550029936,58.0
10705.760054859067,38.0
-6646.088323715154,26.0
11750.015264211657,30.0
-10325.379292828977,16.0
-10879.302462703574,34.0
1479.5919587875296,13.0
839.5026140774389,42.0
9358.904686538233,50.0
17144.449616396614,70.0
10998.222324611688,34.0
9026.987418921844,67.0
8646.527889990286,47.0
1430.6214865024576,58.0
8216.993931150857,65.0
-320.3288650951272,33.0
-1603.8990227773834,44.0
10417.386252632168,44.0
10491.501731281794,64.0
14572.831809942178,36.0
-629.3772517185846,31.0
3182.7919213786136,44.0
-2328.349911930849,36.0
13854.73018480491,25.0
9830.525802211596,32.0
12658.058723878166,78.0
12896.932350430849,47.0
298.46325838374105,50.0
11375.414291881993,52.0
7745.025667688107,38.0
