sal_8_lc2vs0_iate,earnx2
-5247.61237191162,0.0
-5936.081268004897,0.0
-18919.441037239645,0.0
-14707.782499432617,0.0
-16469.15064708127,0.0
-12774.949402169917,0.0
-12053.51819014192,0.0
-14026.353314398892,540.5292221533524
-13983.383125352026,0.0
-13134.478561131986,0.0
-29884.652334278322,0.0
-17681.150924771908,0.0
-16609.6116737232,1228.7335340854088
-11969.49722271879,0.0
-5950.023047619556,0.0
-21467.992990178907,0.0
-11945.720340139294,0.0
-23984.303139984087,0.0
-14270.983694386445,965.8503379932461
-31714.984435430924,1502.7000496557
-16666.270956639855,743.4988660048341
-9190.945167600374,0.0
-16119.659878602992,1567.4865435882898
-17563.439508625903,0.0
-12709.421738549398,731.6847828549727
-17881.349442808172,0.0
-21270.396143409,0.0
-10635.591001845489,0.0
-6349.551233765739,0.0
-25672.877520447033,702.8414013080481
-6822.170593997486,0.0
-15317.612865724008,0.0
-7312.44221386747,1337.9946573057587
-16567.308543593586,0.0
-10771.937303749975,0.0
-23206.795175427615,1054.856986464721
-11427.513352134136,0.0
-16042.078033573871,0.0
-17658.06812471561,0.0
-11169.2081233098,0.0
-11499.894941943663,0.0
-13532.379106039434,1710.275913025411
-10474.096448959794,0.0
-7399.015417263921,1188.2006749697766
-21831.30318425617,941.0107736229702
-12068.484378545407,0.0
-16817.388918640914,955.4429418040424
-8416.273475017142,0.0
-9300.107912582045,0.0
-12865.209168249243,881.809880102695
-7081.880304338444,0.0
-15828.94892623536,0.0
-10728.199476209445,0.0
-13929.317983234097,1129.902604299713
-13986.61467723364,870.2730383209896
-8806.614629841293,0.0
-31091.26887296683,0.0
-12631.794461756976,1131.9066236985716
-10562.048830745494,0.0
-19426.966405927375,0.0
-13447.30051696412,1590.0336091143665
-12487.276177898975,0.0
-16920.067990057403,0.0
-12532.962823379246,0.0
-9913.747962433376,0.0
-13732.531740885568,1079.2784244259665
-13666.649579562234,0.0
-8937.991690188243,0.0
-11118.370337633278,0.0
-9831.196112755113,0.0
-10573.756448907981,0.0
-28880.51804557306,0.0
-10686.25073508826,699.3713044043346
-13103.616710817836,0.0
-17959.01024925051,0.0
-10071.496266680999,806.2559022403984
-13782.46557292678,0.0
-16474.894839209068,0.0
-15764.240231078948,0.0
-28745.982583084147,1725.9521238724642
-17947.466423922444,890.8636534716501
-21472.93628477188,853.423201710562
-6541.960065761237,0.0
-11658.795107039548,0.0
-7148.046106287589,0.0
-10323.714508672372,0.0
-9269.578573458639,0.0
-29115.644692828868,0.0
-9615.11726571023,0.0
-8861.114745064175,0.0
-17716.60192563,518.4271933300842
-16340.10306184767,0.0
-14684.070456690177,663.1543926878377
-7644.129012913625,0.0
-17645.626288756564,0.0
-21284.617047466774,2196.159451190892
-13330.575371410054,0.0
-12540.192397054574,0.0
-9402.807187600747,311.2415988003016
-9795.936310623623,1942.8596076604335
-15211.710614927828,1181.1751560047758
-18920.787376180397,0.0
-14363.490183207621,0.0
-3632.2607362219514,0.0
-11975.5970092164,0.0
-20815.780510225693,1339.908367683414
-14272.336117167273,0.0
-10667.303216113622,0.0
-14295.430723840464,0.0
-30380.561068380193,1311.9220553104692
-7401.089893542667,444.8740323812552
-16763.298111027994,0.0
-16441.26604018639,299.6053507362125
-18094.53069026472,0.0
-16122.99698257296,2118.5710349919664
-8268.885028056282,609.0351908202622
-10978.461832212246,561.008285187817
-9573.332851260826,0.0
-9182.378284501126,504.2597188884076
-16127.620849373467,0.0
-9191.211403168272,0.0
-14354.187389724199,0.0
-31812.54720474514,0.0
-19965.426218763736,861.9848112305598
-13745.607386248455,0.0
-9055.757976269148,1698.4077882800043
-29427.236427341744,0.0
-8861.75391695425,0.0
-11431.90073405658,721.524386536471
-6804.923687760395,859.8088860190923
-10640.602832549695,332.4102956762794
-19197.80689807979,0.0
-13239.5388726667,0.0
-7698.705860482627,0.0
-8403.83715808361,0.0
-16925.87742997753,0.0
-15443.853765018848,0.0
-26489.770039860963,1154.3587908605257
-32439.39309977882,0.0
-9836.64184116644,0.0
-17787.756900753466,0.0
-17199.62035261083,0.0
-28787.398711471516,0.0
-13611.636933011727,881.927705688603
-8788.609005349892,0.0
-11707.752520868713,2689.1307379420623
-28420.892329321316,0.0
-9017.434527057594,0.0
