sal_7_lc1vs0_iate,olf_x0
5953.581473813945,56.0
8464.159484895521,85.0
6955.343047811722,51.0
-2020.5311061799866,54.0
10542.252531731996,38.0
586.1306613070973,28.0
4807.944093878532,83.0
7682.542326626744,52.0
1447.4128988806024,12.0
3889.160303714727,39.0
-13394.278717608084,14.0
8937.643842383708,71.0
9798.967674830696,41.0
5767.038233563757,51.0
9222.468931014642,62.0
12962.039103616275,17.0
4298.5463141792625,67.0
-6621.019697649846,1.0
133.68620445255715,16.0
-3060.6652236598966,31.0
-10470.388925968799,54.0
5694.045952312681,40.0
-7517.611412784086,6.0
11040.959300204564,56.0
11872.05034125171,44.0
10152.859535544063,47.0
-7127.511350725146,26.0
-11020.03432546015,59.0
5034.745716134099,63.0
-10578.027809877753,15.0
9021.633432821927,59.0
8406.276128862872,38.0
278.76665326555303,32.0
8026.2134060793005,57.0
6758.007200695988,27.0
-1742.2094198848172,33.0
8594.167566480068,57.0
8082.334098990295,21.0
-10557.429991132147,42.0
6943.199170499402,18.0
9244.221824454078,68.0
11191.36275667878,30.0
6735.662395158109,41.0
7358.825751417266,30.0
5162.883729185534,37.0
8336.795607308964,26.0
2286.2286628231523,2.0
9865.436773882437,75.0
5945.2864227698765,33.0
9483.486279094846,40.0
5602.926294863125,75.0
278.7240398223512,37.0
-3430.0447231433486,34.0
11411.257030759025,71.0
-13931.246226538718,12.0
2317.3674088288203,75.0
-13012.4128266551,49.0
6456.48340913016,33.0
8592.023239682687,57.0
9119.19420782378,71.0
-3219.7497230973618,54.0
2397.4886960786343,35.0
12706.676142674845,9.0
8538.243984216904,24.0
-5304.0038690836245,14.0
6508.104397677311,81.0
-3988.5053650855634,47.0
1615.289563760261,31.0
4415.3708165775615,38.0
8835.536156199285,44.0
-12044.882760781256,23.0
-10803.475381155049,26.0
9145.399011089045,63.0
-2099.7586157564037,41.0
10908.435183384005,69.0
9230.27621807873,55.0
8265.641815684608,29.0
305.3775326601158,7.0
-1121.5174551133005,3.0
-14952.84147696511,9.0
8888.239247329333,62.0
7487.523067365499,38.0
4515.458127579723,54.0
8050.305828954646,69.0
5618.28913955684,5.0
6956.717943621493,54.0
6583.677596505942,49.0
-620.8995594502067,28.0
-11346.419775309856,29.0
3724.3961245651662,33.0
-9060.6659610383,35.0
-46.94769175680585,57.0
11725.2630929413,25.0
6737.310521582071,47.0
5973.998567087952,64.0
-16592.641741688924,14.0
