sal_5_lc1vs0_iate,earnx1
-2481.9990918268495,994.6296221045262
-1430.2026846162762,1300.4341348500961
-4489.066068861717,0.0
-11449.086047238936,492.3538817265027
-2621.9158112681944,2596.67381526939
-9307.768394496368,1743.3766496691196
-3663.882554510728,1039.4234270616687
-2922.2717433481994,1419.020133168046
-8681.341162061635,308.4632670927226
-6274.984713808693,2554.7601949945533
-23050.036448475887,2765.2373708602654
-4468.773777198032,1786.5038800825016
-1791.544694904027,4123.048044576214
-4944.384089321699,1395.1766837062169
-985.7288185997254,420.0107521787132
-332.9000730049629,4376.964995151424
-3128.5858267013637,1184.945230744679
-20174.249270295943,3715.7380208798586
-9694.514652801749,378.0834741638525
-15482.65631253578,3108.316098318286
-16864.316977723323,769.9988660048341
-3854.6605514252133,910.239285757953
-15512.063404353617,2629.4232436294387
-737.5592811277274,2238.7570409712052
-3907.2066466053657,709.4347828549727
-3121.7491029205485,873.995710204487
-15304.32706086959,1690.0940197030131
-13543.905380875236,1226.2186615134185
-2648.5947456058148,652.8030681832854
-17866.57769455155,2937.58194917987
-2403.451674007315,2933.2900913523317
-6434.73448281351,1989.3244952047917
-8296.69576024561,1307.7446573057587
-5509.827570719333,646.2121959290417
-4641.313601073668,0.0
-11752.237241047436,3511.8582761996868
-4379.075625140769,1569.1363630581277
-3376.3762733938984,3450.7952958329715
-18070.252683228307,2248.629193036797
-3868.6695721607903,1490.2089667020414
-2411.7559709667385,406.920043469496
-2800.2412569148146,2034.7310956304932
-4610.403673240824,1410.0891997538715
-3839.2066885664553,3750.5435069296996
-13850.616232426319,2230.4758566951286
-3205.912961450713,3511.577444488947
-13405.433064226892,1023.6929418040424
-1393.8747596588864,2252.5949929505014
-3827.2478162996267,267.7472318830555
-3340.8646766977945,920.309880102695
-3220.8614755280187,509.41359623887024
-18159.677478107253,905.626167649221
-11768.15836671055,1239.6646884008817
-601.8838962788832,3896.952074690589
-19723.8513584647,3020.9048532883157
-5725.515170755169,1770.433009746093
-20073.777211113367,4439.016976393531
-4066.4327409611055,1106.9566236985715
-3625.4468209149654,2143.1652462243183
-1856.2438022488477,0.0
-12507.116191895593,377.3089922005976
-5499.508275093274,216.7868816428233
-2988.3278667493832,3644.500333135782
