sal_9_lc1vs0_iate,earnx2
14604.222855989388,0.0
16079.616100807285,0.0
14825.567995479241,0.0
5201.377158654619,0.0
21034.787789041566,0.0
6678.253010518829,0.0
10124.594205404672,0.0
14547.579720849662,540.5292221533524
7621.925125727808,0.0
10938.560990733053,0.0
-7626.950328733241,0.0
17834.569626340344,0.0
17021.09852064174,1228.7335340854088
11501.567155469644,0.0
15927.887500681567,0.0
22472.4762513073,0.0
9170.391222507807,0.0
-1553.7421135216355,0.0
5482.390842011304,965.8503379932461
3745.205947594831,1502.7000496557
-5959.504952518336,743.4988660048341
11381.986633182376,0.0
-3174.720565017204,1567.4865435882898
21864.91338534279,0.0
21560.33713773788,731.6847828549727
21910.031690306587,0.0
-2480.5834245730607,0.0
-6690.461006188957,0.0
10364.222075229838,0.0
-5269.930801498533,702.8414013080481
16500.722567894707,0.0
17341.191844798836,0.0
6084.983302038243,1337.9946573057587
14874.798803847863,0.0
13073.969859904199,0.0
4592.100608854642,1054.856986464721
16067.11855303769,0.0
14996.558461278415,0.0
-5493.981369838661,0.0
13282.413706957246,0.0
18679.652262102394,0.0
21383.322865717873,1710.275913025411
12793.952524843946,0.0
14240.1236127405,1188.2006749697766
13597.846100813178,941.0107736229702
16536.69453439193,0.0
8765.860425876324,955.4429418040424
17302.496039799204,0.0
11936.976773062373,0.0
19125.28505855275,881.809880102695
11743.702278590506,0.0
8077.346425802849,0.0
543.0010636712254,0.0
20579.993573892723,1129.902604299713
-9516.81514213516,870.2730383209896
7408.780771611771,0.0
-7338.3093391580605,0.0
13779.607264057144,1131.9066236985716
15025.244693328976,0.0
18797.84837368539,0.0
2816.7265652542665,1590.0336091143665
6915.251453791094,0.0
22524.368893156032,0.0
17405.56963668079,0.0
-1702.9002181826286,0.0
15350.616403885819,1079.2784244259665
1693.5251232992878,0.0
5289.6181060459185,0.0
9964.215904891887,0.0
15655.176582056596,0.0
-7976.259704017432,0.0
-6528.332709147726,0.0
18192.43727771492,699.3713044043346
3436.9021255559246,0.0
20757.52314291689,0.0
18116.36001170434,806.2559022403984
14844.84071811794,0.0
5904.617780932573,0.0
5160.210920379754,0.0
-8393.854103662601,1725.9521238724642
18103.105807743053,890.8636534716501
17688.132435578154,853.423201710562
10115.904345092888,0.0
16175.758331746945,0.0
10655.994556523656,0.0
12734.97963520142,0.0
12396.51564978857,0.0
5239.750802811435,0.0
-7881.8491217575975,0.0
9407.949748130904,0.0
-5894.391762775055,518.4271933300842
5505.874120468473,0.0
20680.872550816886,663.1543926878377
13322.566466515918,0.0
14094.67541000489,0.0
-11745.96179440396,2196.159451190892
14820.127260773983,0.0
-393.3864181938484,0.0
8120.395962662998,311.2415988003016
9741.010677434864,1942.8596076604335
12359.903522189827,1181.1751560047758
19492.12985465266,0.0
7831.451035368691,0.0
14393.045282322442,0.0
6523.021678814864,0.0
20134.320774194362,1339.908367683414
-4547.046019374588,0.0
15430.467885991291,0.0
217.48138053634148,0.0
4895.86643390765,1311.9220553104692
-3088.2888994067407,444.8740323812552
6937.792913531681,0.0
-1617.200011570334,299.6053507362125
-333.0088649852901,0.0
1564.2244910077884,2118.5710349919664
9177.379201005837,609.0351908202622
10000.649356652126,561.008285187817
17859.471006864984,0.0
11856.16006270864,504.2597188884076
20401.988623925892,0.0
13476.102265517517,0.0
13520.250852951272,0.0
-7155.743841369855,0.0
-380.32507382303515,861.9848112305598
-7186.1286668168,0.0
12354.390750096074,1698.4077882800043
3436.472140502167,0.0
15416.98370923127,0.0
15504.601456559067,721.524386536471
13588.227812376786,859.8088860190923
7954.953399667288,332.4102956762794
-2510.0155467323693,0.0
15565.850940580774,0.0
13505.081365502609,0.0
11989.101300779817,0.0
17223.716352879354,0.0
15857.874134889145,0.0
821.2684283432677,1154.3587908605257
16788.71886442788,0.0
7029.394150414842,0.0
15398.21316484258,0.0
14656.340650944065,0.0
-6320.032300310012,0.0
11568.533637963545,881.927705688603
14960.509768587195,0.0
12630.120449230972,2689.1307379420623
-5103.521394559009,0.0
-9561.344883682483,0.0
-2795.0160819367866,0.0
10669.03689631119,986.3818207133024
-86.05854053294524,1996.1352707668302
-552.652040192268,0.0
5654.107677235041,0.0
15640.997453086518,2294.667515159643
1764.4346725733658,0.0
13515.250076518085,0.0
14383.779219622324,0.0
17437.00268311255,0.0
5041.838892400852,380.2336114847665
11700.193153213622,0.0
23280.741481889374,1611.6593270153612
13430.89599477342,0.0
11832.083711536714,0.0
4524.4228892797255,0.0
10711.313993749132,564.4668643344776
18907.260084590613,0.0
11059.888286769188,0.0
-9293.566139075821,0.0
18029.69371449177,1686.7967543562195
13034.27720493322,0.0
19608.598163034967,1678.7776393547206
7658.1800152591295,1034.3537427297526
22947.37479850935,3766.7191105159764
16679.27882929143,0.0
14156.201540232893,0.0
12105.698170827118,0.0
1669.13240865913,0.0
14817.187946731749,0.0
7462.239123847061,0.0
11919.04519335207,688.8488494225033
17986.749187151487,0.0
287.0713378908422,890.8794574994383
15744.346946659021,0.0
15000.501354259644,0.0
9495.156494258887,0.0
7234.658775924998,0.0
14685.999539185104,0.0
15375.46394154567,2109.7299584745024
21744.997883367003,0.0
-651.2275741682515,0.0
2333.756382046615,0.0
12944.802667218459,1871.7443480847087
4297.375265861036,0.0
5222.321113739719,0.0
16098.681259703053,1667.9300071817222
23233.671647870367,0.0
434.2475134007882,450.9625765324758
8243.317933246013,0.0
20685.48964905952,0.0
9409.575063519602,270.17596490335
5229.7298107034785,0.0
13157.524655087867,0.0
-9995.582871078695,0.0
9829.651346115077,299.1459826495919
3693.6646697333736,0.0
-2212.9558815609676,1039.333107255059
5810.540207288163,0.0
5298.824468442144,0.0
18150.850441509236,0.0
-7753.151738823804,0.0
4105.446993159208,0.0
-249.84036909288739,0.0
-7989.081135572743,0.0
14154.86088077396,630.827006917535
21323.347946572692,0.0
17355.66965447552,1072.93208637974
18228.023564446434,1853.6994765604766
14872.1680255669,0.0
22619.391643294002,919.9576490673018
11042.009276307588,0.0
12016.148236801331,0.0
15350.145446961482,0.0
13157.937649826454,0.0
-6274.395046715084,1197.1684393941343
12244.514072264954,0.0
-9831.828520581015,0.0
-7192.003772597095,564.5306313240284
-1414.583175187981,0.0
13059.670754200788,1605.0280404738737
13346.600972568394,1065.4622500552975
7828.7780828462,930.313636965405
9166.368837582355,989.448420671538
21407.86767934072,0.0
13247.472479091966,2395.796622152421
10560.438427612691,0.0
21072.76107505398,2633.6063210511697
19962.968091568975,699.0685334540223
17981.86144366756,0.0
-360.1479553153349,1705.2582123461875
7120.1717560162,0.0
8931.438036285343,0.0
12482.04052104363,1132.9039613223463
17949.616511576805,2640.2721960852095
17820.443749049435,0.0
16113.887296700592,0.0
5976.9333993792025,0.0
-1656.1505977601764,0.0
22610.023881145942,0.0
-8280.21770225992,0.0
16292.799555809426,0.0
6187.934382936895,538.6953569978818
10613.13357147668,0.0
18424.186005865457,1451.6083540411623
21860.66548994531,0.0
7036.353535324252,633.9318655038511
5178.045714980621,0.0
-2853.238837765047,0.0
