sal_5_lc2vs0_iate,earn_x0
-28715.249686179264,1193.332697145667
-41565.501973125996,3244.6781523613786
-45772.818142885895,3719.2213222458727
-38092.49604391926,3085.6925448433512
-51264.53570445512,4004.131002137021
-31427.586397243245,1755.8269456412604
-36321.626581250726,2584.370630726857
-42925.453129004156,3413.5281476890164
-31801.108059058468,1933.0884472848177
-48508.64573304874,3968.939722213053
-55624.60451616281,4292.975371818628
-55007.176340902086,4686.399666895838
-54994.699906349895,4759.08314777485
-42397.75749511925,3485.7685658506025
-33971.06470117066,2430.071681191421
-57449.96176534514,6995.563964901388
-30471.792955020857,1800.598031556699
-53774.37312790059,4116.599833906231
-34413.43164460671,2272.22316109235
-56979.30476848636,4645.666832185667
-54862.498398136726,4911.659106698894
-32576.349227631345,2285.6646826609804
-38390.6195125575,2845.918390197516
-58376.53989406923,5615.714002697792
-54424.272960833405,4666.231885699818
-56812.901297699864,5196.638068029913
-49155.88018186944,4076.92783250837
-31572.91769448224,1749.6442113020514
-29560.64817528914,1342.3696338424595
-55984.47487845683,4490.609342053655
-40860.47167776924,3043.1471959793835
-56830.632379196046,5155.20693112442
-41598.787718314146,3362.485159182663
-48573.57234004096,4016.4146395269454
-38769.7440509272,2790.325407162434
-46115.905968485546,3760.962602912711
-47968.37160784687,3844.823230717023
-50631.544597811204,3925.744144977282
-40771.60620038542,3494.914466391914
-47538.03513272312,3914.4693519501134
-35389.99247527305,2504.4669564633064
-57539.13597286692,5127.58637675137
-42903.002437973424,3562.886665982977
-52052.51878129842,4346.035705503462
-62298.25660100421,5810.071824153135
-47785.32682037818,3785.74193468117
-60560.801472904,6312.9529453602845
-35776.1918749549,2434.186954334409
-28610.462477439338,1479.981545887037
-55915.250933526826,5557.065867351301
-30129.517317308568,1104.7599895524174
-62057.930504667485,5894.174450994807
-36999.93456422009,2843.929690002449
-52017.118172786984,4204.431798818756
-41302.55900192101,3367.087933725305
-38780.59998374518,2758.136380043928
-58994.0473697041,4848.983973726757
-36280.97437566454,2644.3239547182543
-41931.338440805936,3348.914555933196
-47371.27750761547,3839.682281385358
-35760.5629610708,2467.059948003984
-30304.7843919838,1236.9125442854886
-59684.60426132793,5868.199214033304
-32283.378069454506,2123.3307829249434
-37197.107334372784,2944.7052830965613
-51444.74602776311,4086.564922510373
