sal_8_lc1vs0_iate,earnx1
11167.868259257046,994.6296221045262
12771.957345204471,1300.4341348500961
11841.187714049378,0.0
1617.968606159733,492.3538817265027
15376.371816342333,2596.67381526939
5270.188628254141,1743.3766496691196
7810.821964283548,1039.4234270616687
11454.249122621677,1419.020133168046
5223.773363349358,308.4632670927226
6858.561316999911,2554.7601949945533
-9663.407087839396,2765.2373708602654
13103.389880014718,1786.5038800825016
12097.438624185725,4123.048044576214
9239.958723800344,1395.1766837062169
13179.650120999831,420.0107521787132
15951.153664678173,4376.964995151424
7427.495471244962,1184.945230744679
-4119.966476765889,3715.7380208798586
3457.031927894268,378.0834741638525
149.75301320187828,3108.316098318286
-7275.184140058531,769.9988660048341
9168.374599985378,910.239285757953
-6527.476172219996,2629.4232436294387
16253.06630444137,2238.7570409712052
16422.098656896098,709.4347828549727
15321.748210100406,873.995710204487
-3628.3790012153804,1690.0940197030131
-7685.33914703547,1226.2186615134185
8542.158590066798,652.8030681832854
-7065.184392669891,2937.58194917987
13417.309769282518,2933.2900913523317
12998.666689159663,1989.3244952047917
2568.7150861865366,1307.7446573057587
12279.068538371455,646.2121959290417
10663.407638331797,0.0
1095.6619204992649,3511.8582761996868
12067.220113124811,1569.1363630581277
10386.527880966234,3450.7952958329715
-8197.01825143729,2248.629193036797
9743.291037672116,1490.2089667020414
14279.19116152325,406.920043469496
14794.790952362648,2034.7310956304932
10036.081758972612,1410.0891997538715
8987.524484473266,3750.5435069296996
7326.728430899922,2230.4758566951286
11604.632379663148,3511.577444488947
7237.069809009081,1023.6929418040424
13521.910460926332,2252.5949929505014
9899.389649886894,267.7472318830555
14346.91029943711,920.309880102695
9607.420887526034,509.41359623887024
3960.7541193922407,905.626167649221
-1098.8198283710453,1239.6646884008817
15695.805463145483,3896.952074690589
-10103.924075965262,3020.9048532883157
4873.903170252894,1770.433009746093
-10119.550203775365,4439.016976393531
9930.176085039036,1106.9566236985715
12117.303287205885,2143.1652462243183
14307.525232743563,0.0
-849.3356609478012,377.3089922005976
5920.908264161411,216.7868816428233
16037.714572977082,3644.500333135782
13084.792813569362,2185.9098637779325
-3639.5539772658262,1193.643901914762
9855.060227088901,3724.4087790946874
549.9976655498417,730.1109358289319
4726.265182714535,1590.5991722408305
7877.773261743288,1532.5232360976688
12524.709497428434,1216.9844187595627
-8867.378615785194,859.0392251769102
-7506.689442051908,3142.994292176163
12763.370004946453,3797.5893637938043
1619.2753376311625,1555.2976861453074
16952.586810947876,1547.748552673466
12985.979106122411,882.5059022403984
12139.683843232853,1829.0698868061627
3837.237699619423,402.43950306456145
4353.628110462144,317.9757201062457
-9290.58064887695,3865.406348016244
12831.288885232156,2894.03642180361
13583.732123190504,845.923201710562
7672.509246332883,1650.205873539704
11537.930439930818,1825.4446931141981
8362.743088578783,1626.0212949641452
9711.303802441362,1208.7697053764982
10845.005053034678,566.9900906170922
2223.4597978211614,4682.290441887248
-7659.024642038418,240.7149933096506
7128.8727086562285,664.2237846495149
-6177.261267735563,2867.53144755519
2460.750005272962,442.8385125205293
14837.793943726854,2807.971395043837
10900.626064283631,1256.3626574195055
10242.312911182507,741.724720768645
-13867.61397649689,3584.26512505135
10449.270811530761,3010.611175433708
-4391.145172541228,2587.518122154427
6673.694642479495,687.2798371207239
5673.9221085431545,3325.3846116490586
7422.990399709222,3885.5165319657294
14667.475859258248,3118.5094691884606
4260.229912227757,0.0
11046.846845822121,1610.7965528499467
4791.924340922253,264.3620012173714
12856.471075525775,4390.757956561702
-7114.332520317785,3380.3116101393994
11741.83469197449,1470.816911242664
-3119.6094749634603,987.8505609529896
593.8974318770306,4423.153950565993
-4595.217101075695,453.1240323812552
3435.4916708516885,1603.3845352473768
-2049.11310328492,812.25284176691
-5906.212465413824,2338.380544304794
-1356.5836848097879,3702.113668595031
7336.410478598748,1845.613788518637
5587.694614556962,2278.5928093437556
14094.563459363051,1116.7100898874148
8104.70017772447,1976.718486798094
14575.299061197293,2231.6965290476446
10185.705307368611,0.0
9923.596533601993,3866.8370323292775
-8782.899481326223,2786.9547836456713
-4325.231420049802,2737.726228122845
-8654.164955134473,1210.3887612929552
8065.370206955173,2935.0728491090777
-1427.5687038590304,5098.50802474683
12844.42968846703,1852.009870391848
11350.731881801208,2403.482914224001
8729.534494898195,2912.1876937018733
5282.089207295203,349.9102956762794
-4442.644260204349,1451.6389287363331
12433.054950437607,2968.241775512749
10421.137339640607,848.9642863203137
9960.430538200624,1481.5593096410134
13284.649472183879,2287.6647925387065
11546.43001320228,3631.9355356134656
-4703.720901432263,3782.4596800225363
9707.572709917242,6362.737570356154
3226.5888974507934,762.1782834752955
12025.131736449728,2483.636468948697
12202.326491154712,323.10971172688
-7018.512868180425,3501.0444075125847
8551.34070849262,2899.807413048714
10957.824660883196,2808.9262860911217
9516.564192534079,1670.6519623891286
-6488.933749894183,2008.4562101978286
-9986.865752002355,824.6381678632073
-5749.706919058152,2271.652792940131
8247.90070913826,965.0818207133022
-3688.9606317434536,3260.6181967652697
-2940.215648967772,1601.9966033277824
4769.136620838929,1552.4779077354196
8045.335866290989,5401.506085271435
-594.0959689374358,1768.3211875139689
11045.410447200034,1132.450330298676
11414.206527203965,1295.7139776466354
13601.044130271095,2049.0429534886102
3197.019267559414,369.9836114847665
9211.498830425742,1016.5442111006439
15229.525127637142,5762.950825687305
10344.825535744465,2819.6263751200436
9097.148064625791,1927.3873908231017
1273.5076695464586,1707.6516158269728
7804.071290637474,547.9668643344776
