sal_9_lc1vs0_iate,reg_ser
14604.222855989388,44.13662518418517
16079.616100807285,43.794759766421855
14825.567995479241,56.00156836204996
5201.377158654619,55.61319381311606
21034.787789041566,54.13462065843544
6678.253010518829,51.64208012290497
10124.594205404672,51.239202675284645
14547.579720849662,51.239202675284645
7621.925125727808,41.1263774068312
10938.560990733053,50.918617138569005
-7626.950328733241,40.58472706107023
17834.569626340344,52.81671062158314
17021.09852064174,50.918617138569005
11501.567155469644,59.16605356399492
15927.887500681567,58.17571650868259
22472.4762513073,57.707357830393605
9170.391222507807,51.62276087243585
-1553.7421135216355,40.50652664870855
5482.390842011304,45.62378915966991
3745.205947594831,46.71352130193502
-5959.504952518336,59.16605356399492
11381.986633182376,40.424467677940896
-3174.720565017204,42.17211466032058
21864.91338534279,41.04762817418116
21560.33713773788,47.94886509813647
21910.031690306587,44.13662518418517
-2480.5834245730607,51.62276087243585
-6690.461006188957,43.199874437569264
10364.222075229838,47.1570315638461
-5269.930801498533,51.239202675284645
16500.722567894707,45.62378915966991
17341.191844798836,43.794759766421855
6084.983302038243,54.86573122936064
14874.798803847863,59.47595778135059
13073.969859904199,44.82253612444929
4592.100608854642,40.1215023000053
16067.11855303769,51.99242497994736
14996.558461278415,56.19212068260055
-5493.981369838661,55.88635513910959
13282.413706957246,56.45104328229763
18679.652262102394,40.31705615821635
21383.322865717873,54.89502272010587
12793.952524843946,40.50652664870855
14240.1236127405,54.89502272010587
13597.846100813178,40.58472706107023
16536.69453439193,44.13662518418517
8765.860425876324,48.36277186842874
17302.496039799204,57.91932836569297
11936.976773062373,44.34699704539882
19125.28505855275,40.1215023000053
11743.702278590506,41.797024702686336
8077.346425802849,42.793960732726966
543.0010636712254,51.20649072287212
20579.993573892723,49.76105210425247
-9516.81514213516,58.54521222112821
7408.780771611771,58.54521222112821
-7338.3093391580605,55.505871920133245
13779.607264057144,46.71352130193502
15025.244693328976,57.707357830393605
18797.84837368539,41.04762817418116
2816.7265652542665,43.794759766421855
6915.251453791094,49.64290509414352
22524.368893156032,50.918617138569005
17405.56963668079,41.48296305222163
-1702.9002181826286,43.19639221231764
15350.616403885819,55.918969385169504
1693.5251232992878,50.71721377412224
5289.6181060459185,40.1215023000053
9964.215904891887,58.54521222112821
15655.176582056596,40.50652664870855
-7976.259704017432,47.05410925021325
-6528.332709147726,50.71721377412224
18192.43727771492,47.97189674292668
3436.9021255559246,51.62276087243585
20757.52314291689,53.08541388864003
18116.36001170434,48.36277186842874
14844.84071811794,57.707357830393605
5904.617780932573,54.89502272010587
5160.210920379754,50.71721377412224
-8393.854103662601,40.31705615821635
18103.105807743053,59.16605356399492
17688.132435578154,56.00156836204996
10115.904345092888,52.40854258551276
16175.758331746945,43.49521587724775
10655.994556523656,41.57278495048693
12734.97963520142,51.11621272212679
12396.51564978857,57.267873487302026
5239.750802811435,54.1093094876617
-7881.8491217575975,48.04528843141448
9407.949748130904,41.797024702686336
-5894.391762775055,55.1660020929033
5505.874120468473,43.940765365608506
20680.872550816886,53.89097997615204
13322.566466515918,51.99242497994736
14094.67541000489,52.81671062158314
-11745.96179440396,57.267873487302026
14820.127260773983,55.1660020929033
-393.3864181938484,47.94886509813647
8120.395962662998,53.3341229438205
9741.010677434864,59.47595778135059
12359.903522189827,51.64208012290497
19492.12985465266,51.99242497994736
7831.451035368691,40.45295140473965
14393.045282322442,43.794759766421855
6523.021678814864,54.1093094876617
20134.320774194362,44.47355487462248
-4547.046019374588,56.00156836204996
15430.467885991291,53.89097997615204
217.48138053634148,43.794759766421855
4895.86643390765,47.05410925021325
-3088.2888994067407,41.57278495048693
6937.792913531681,54.13462065843544
-1617.200011570334,49.76105210425247
-333.0088649852901,56.45104328229763
1564.2244910077884,53.08541388864003
9177.379201005837,57.267873487302026
10000.649356652126,58.54521222112821
17859.471006864984,51.32189870085669
11856.16006270864,44.82253612444929
20401.988623925892,40.45295140473965
13476.102265517517,47.94886509813647
13520.250852951272,51.99242497994736
-7155.743841369855,50.918617138569005
-380.32507382303515,41.48296305222163
-7186.1286668168,44.34699704539882
12354.390750096074,45.62378915966991
3436.472140502167,58.54521222112821
15416.98370923127,48.36277186842874
15504.601456559067,51.99242497994736
13588.227812376786,42.44907434855431
7954.953399667288,44.770034590453946
-2510.0155467323693,58.17571650868259
15565.850940580774,48.027022042691215
13505.081365502609,53.70325408375153
11989.101300779817,51.20649072287212
17223.716352879354,48.04528843141448
15857.874134889145,40.58472706107023
821.2684283432677,43.49521587724775
16788.71886442788,47.97189674292668
7029.394150414842,41.57278495048693
15398.21316484258,55.58419079695274
14656.340650944065,55.1660020929033
-6320.032300310012,51.62276087243585
11568.533637963545,44.34699704539882
14960.509768587195,41.797024702686336
12630.120449230972,57.81954827121653
-5103.521394559009,43.05248972136468
-9561.344883682483,55.61319381311606
-2795.0160819367866,55.7427690131515
10669.03689631119,55.88635513910959
-86.05854053294524,47.97189674292668
-552.652040192268,43.05248972136468
5654.107677235041,57.267873487302026
15640.997453086518,48.027022042691215
1764.4346725733658,44.13662518418517
13515.250076518085,56.00156836204996
14383.779219622324,43.49521587724775
17437.00268311255,48.027022042691215
5041.838892400852,48.045288431414484
11700.193153213622,58.54521222112821
23280.741481889374,41.48296305222163
13430.89599477342,41.04762817418116
11832.083711536714,51.11621272212679
4524.4228892797255,42.17211466032058
10711.313993749132,47.97189674292668
18907.260084590613,43.199874437569264
11059.888286769188,55.7427690131515
-9293.566139075821,57.267873487302026
18029.69371449177,40.4804701361369
13034.27720493322,50.918617138569005
19608.598163034967,51.64208012290497
7658.1800152591295,53.89097997615204
22947.37479850935,45.92750305292296
16679.27882929143,51.64208012290497
14156.201540232893,57.91932836569297
12105.698170827118,44.47355487462248
1669.13240865913,52.41398546391687
14817.187946731749,51.32189870085669
7462.239123847061,56.45104328229763
11919.04519335207,53.89097997615204
17986.749187151487,56.45104328229763
287.0713378908422,47.05410925021325
15744.346946659021,55.62658867338667
15000.501354259644,40.58472706107023
9495.156494258887,41.48296305222163
7234.658775924998,43.794759766421855
14685.999539185104,53.3341229438205
15375.46394154567,51.64208012290497
21744.997883367003,56.45104328229763
-651.2275741682515,51.239202675284645
2333.756382046615,59.47595778135059
12944.802667218459,55.1660020929033
4297.375265861036,51.20649072287212
5222.321113739719,57.707357830393605
16098.681259703053,51.20649072287212
23233.671647870367,43.940765365608506
434.2475134007882,41.48296305222163
8243.317933246013,56.19212068260055
20685.48964905952,41.797024702686336
9409.575063519602,57.91932836569297
5229.7298107034785,44.770034590453946
13157.524655087867,43.05248972136468
-9995.582871078695,51.20649072287212
9829.651346115077,55.61319381311606
3693.6646697333736,56.99131509722156
-2212.9558815609676,46.71352130193502
5810.540207288163,43.794759766421855
5298.824468442144,43.199874437569264
18150.850441509236,52.98577499952053
-7753.151738823804,43.199874437569264
4105.446993159208,41.48296305222163
-249.84036909288739,42.793960732726966
-7989.081135572743,51.62276087243585
14154.86088077396,53.70325408375153
21323.347946572692,53.26971923443569
17355.66965447552,55.1660020929033
18228.023564446434,48.335633078085934
14872.1680255669,53.3341229438205
22619.391643294002,41.1263774068312
11042.009276307588,55.62658867338667
12016.148236801331,46.71352130193502
15350.145446961482,58.54521222112821
13157.937649826454,57.267873487302026
-6274.395046715084,47.94886509813647
12244.514072264954,51.99242497994736
-9831.828520581015,47.97189674292668
-7192.003772597095,53.280960100439536
-1414.583175187981,40.58472706107023
13059.670754200788,42.793960732726966
13346.600972568394,40.45295140473965
7828.7780828462,53.70325408375153
9166.368837582355,56.00156836204996
21407.86767934072,55.918969385169504
13247.472479091966,54.1093094876617
10560.438427612691,55.46991151542508
21072.76107505398,43.19639221231764
19962.968091568975,58.49033378788792
17981.86144366756,54.86573122936064
-360.1479553153349,48.027022042691215
7120.1717560162,53.26971923443569
8931.438036285343,43.49521587724775
12482.04052104363,56.19212068260055
17949.616511576805,56.19212068260055
17820.443749049435,53.70325408375153
16113.887296700592,47.97189674292668
5976.9333993792025,47.94886509813647
-1656.1505977601764,40.1215023000053
22610.023881145942,58.54521222112821
-8280.21770225992,54.1093094876617
16292.799555809426,44.34699704539882
6187.934382936895,45.92750305292296
10613.13357147668,50.71721377412224
18424.186005865457,53.08541388864003
21860.66548994531,40.1215023000053
7036.353535324252,58.17571650868259
5178.045714980621,56.99131509722156
-2853.238837765047,42.44907434855431
17563.33165942985,44.47355487462248
11451.165579823686,44.47355487462248
4533.616341222731,52.81671062158314
-11004.797344242757,57.707357830393605
1535.9352675184437,59.47595778135059
-7850.767524243407,58.54521222112821
13736.488513261926,55.918969385169504
12133.757539009894,44.47355487462248
15464.728625236818,55.505871920133245
16763.948225897428,55.7427690131515
17262.439939423683,58.49033378788792
13860.52578068052,53.280960100439536
9868.871516833393,44.82253612444929
10627.12126164603,57.91932836569297
13133.828270818654,59.16605356399492
17262.188332269838,48.335633078085934
15768.403513812436,47.05410925021325
-414.8151481949626,48.36277186842874
-3448.4012194022453,45.92750305292296
18869.497137220864,47.1570315638461
2300.0370815164056,44.82253612444929
17035.826809918144,53.08541388864003
10952.634908096059,40.4804701361369
8777.416320915272,54.89502272010587
-2906.4260462033612,54.89502272010587
10789.548058999882,50.71721377412224
-10826.100251662054,56.19212068260055
20829.69619084507,43.49521587724775
15204.564876317427,47.05410925021325
2710.5291953133315,55.62658867338667
3908.7153545663123,51.20649072287212
18104.6730329602,53.08541388864003
18328.036234061656,58.54521222112821
18311.35920343003,51.99242497994736
-510.1527296862396,57.81954827121653
22471.285772821288,47.94886509813647
10046.514860813124,41.04762817418116
1867.2000178677197,52.40854258551276
-2216.483250675463,51.20649072287212
16210.539587915031,59.47595778135059
17142.828301015095,53.3341229438205
15962.947609149809,56.45104328229763
12283.869034375723,47.94886509813647
-10386.782866941263,51.64208012290497
9070.78160738401,44.13662518418517
2214.977536030008,42.17211466032058
22224.796276200592,40.1215023000053
16594.967131549412,41.797024702686336
5945.75782351264,40.1215023000053
-1484.9828857780676,51.62276087243585
23408.2805444374,51.32189870085669
10912.98518375729,43.794759766421855
20068.00835249149,50.918617138569005
8500.321458222796,40.1215023000053
11062.911109419158,43.49521587724775
4942.054662392537,44.770034590453946
9557.29906060143,48.335633078085934
12621.603246152938,51.64208012290497
4842.7108352519,41.1263774068312
3795.942105985536,40.31705615821635
16887.391816555886,54.13462065843544
17166.94861468143,51.99242497994736
12048.69795277293,55.918969385169504
14597.46323103264,50.918617138569005
11347.06707498982,51.239202675284645
9628.586464539305,55.88635513910959
14304.629155815735,51.11621272212679
9355.062236441678,52.81671062158314
864.9733622623438,47.1570315638461
11430.331398841121,44.47355487462248
5256.085649722176,51.11621272212679
351.16936780637616,55.88635513910959
13738.331569665246,44.770034590453946
14021.747523651771,57.91932836569297
108.60460272507157,47.1570315638461
5281.221926358652,42.17211466032058
-990.3489691866953,51.99242497994736
8203.748146449341,51.32189870085669
5061.621938904593,42.17211466032058
-269.1335904494308,58.54521222112821
18435.00521760751,56.45104328229763
13764.371727412708,40.4804701361369
4151.810229951214,44.770034590453946
3711.574619119132,40.31705615821635
-3371.916686399527,56.19212068260055
