sal_9_lc1vs0_iate,region
14604.222855989388,43.0
16079.616100807285,47.0
14825.567995479241,61.0
5201.377158654619,56.0
21034.787789041566,71.0
6678.253010518829,68.0
10124.594205404672,15.0
14547.579720849662,15.0
7621.925125727808,12.0
10938.560990733053,38.0
-7626.950328733241,52.0
17834.569626340344,49.0
17021.09852064174,38.0
11501.567155469644,83.0
15927.887500681567,53.0
22472.4762513073,62.0
9170.391222507807,42.0
-1553.7421135216355,77.0
5482.390842011304,7.0
3745.205947594831,60.0
-5959.504952518336,83.0
11381.986633182376,82.0
-3174.720565017204,24.0
21864.91338534279,22.0
21560.33713773788,23.0
21910.031690306587,43.0
-2480.5834245730607,42.0
-6690.461006188957,4.0
10364.222075229838,85.0
-5269.930801498533,15.0
16500.722567894707,7.0
17341.191844798836,47.0
6084.983302038243,3.0
14874.798803847863,58.0
13073.969859904199,69.0
4592.100608854642,51.0
16067.11855303769,19.0
14996.558461278415,40.0
-5493.981369838661,63.0
13282.413706957246,30.0
18679.652262102394,79.0
21383.322865717873,67.0
12793.952524843946,77.0
14240.1236127405,67.0
13597.846100813178,52.0
16536.69453439193,43.0
8765.860425876324,64.0
17302.496039799204,18.0
11936.976773062373,45.0
19125.28505855275,51.0
11743.702278590506,26.0
8077.346425802849,14.0
543.0010636712254,27.0
20579.993573892723,55.0
-9516.81514213516,17.0
7408.780771611771,17.0
-7338.3093391580605,75.0
13779.607264057144,60.0
15025.244693328976,62.0
18797.84837368539,22.0
2816.7265652542665,47.0
6915.251453791094,16.0
22524.368893156032,38.0
17405.56963668079,5.0
-1702.9002181826286,80.0
15350.616403885819,21.0
1693.5251232992878,33.0
5289.6181060459185,51.0
9964.215904891887,17.0
15655.176582056596,77.0
-7976.259704017432,78.0
-6528.332709147726,33.0
18192.43727771492,9.0
3436.9021255559246,42.0
20757.52314291689,35.0
18116.36001170434,64.0
14844.84071811794,62.0
5904.617780932573,67.0
5160.210920379754,33.0
-8393.854103662601,79.0
18103.105807743053,83.0
17688.132435578154,61.0
10115.904345092888,31.0
16175.758331746945,66.0
10655.994556523656,36.0
12734.97963520142,28.0
12396.51564978857,54.0
5239.750802811435,39.0
-7881.8491217575975,70.0
9407.949748130904,26.0
-5894.391762775055,74.0
5505.874120468473,2.0
20680.872550816886,50.0
13322.566466515918,19.0
14094.67541000489,49.0
-11745.96179440396,54.0
14820.127260773983,74.0
-393.3864181938484,23.0
8120.395962662998,76.0
9741.010677434864,58.0
12359.903522189827,68.0
19492.12985465266,19.0
7831.451035368691,65.0
14393.045282322442,47.0
6523.021678814864,39.0
20134.320774194362,25.0
-4547.046019374588,61.0
15430.467885991291,50.0
217.48138053634148,47.0
4895.86643390765,78.0
-3088.2888994067407,36.0
6937.792913531681,71.0
-1617.200011570334,55.0
-333.0088649852901,30.0
1564.2244910077884,35.0
9177.379201005837,54.0
10000.649356652126,17.0
17859.471006864984,48.0
11856.16006270864,69.0
20401.988623925892,65.0
13476.102265517517,23.0
13520.250852951272,19.0
-7155.743841369855,38.0
-380.32507382303515,5.0
-7186.1286668168,45.0
12354.390750096074,7.0
3436.472140502167,17.0
15416.98370923127,64.0
15504.601456559067,19.0
13588.227812376786,11.0
7954.953399667288,20.0
-2510.0155467323693,53.0
15565.850940580774,1.0
13505.081365502609,41.0
11989.101300779817,27.0
17223.716352879354,70.0
15857.874134889145,52.0
821.2684283432677,66.0
16788.71886442788,9.0
7029.394150414842,36.0
15398.21316484258,84.0
14656.340650944065,74.0
-6320.032300310012,42.0
11568.533637963545,45.0
14960.509768587195,26.0
12630.120449230972,32.0
-5103.521394559009,34.0
-9561.344883682483,56.0
-2795.0160819367866,8.0
10669.03689631119,63.0
-86.05854053294524,9.0
-552.652040192268,34.0
5654.107677235041,54.0
15640.997453086518,1.0
1764.4346725733658,43.0
13515.250076518085,61.0
14383.779219622324,66.0
17437.00268311255,1.0
5041.838892400852,70.0
11700.193153213622,17.0
23280.741481889374,5.0
13430.89599477342,22.0
11832.083711536714,28.0
4524.4228892797255,24.0
10711.313993749132,9.0
18907.260084590613,4.0
11059.888286769188,8.0
-9293.566139075821,54.0
18029.69371449177,72.0
13034.27720493322,38.0
19608.598163034967,68.0
7658.1800152591295,50.0
22947.37479850935,81.0
16679.27882929143,68.0
14156.201540232893,18.0
12105.698170827118,25.0
1669.13240865913,37.0
14817.187946731749,48.0
7462.239123847061,30.0
11919.04519335207,50.0
17986.749187151487,30.0
287.0713378908422,78.0
15744.346946659021,44.0
15000.501354259644,52.0
9495.156494258887,5.0
7234.658775924998,47.0
14685.999539185104,76.0
15375.46394154567,68.0
21744.997883367003,30.0
-651.2275741682515,15.0
