sal_7_lc1vs0_iate,age
5953.581473813945,34.0
8464.159484895521,44.0
6955.343047811722,42.0
-2020.5311061799866,47.0
10542.252531731996,46.0
586.1306613070973,48.0
4807.944093878532,37.0
7682.542326626744,44.0
1447.4128988806024,45.0
3889.160303714727,35.0
-13394.278717608084,34.0
8937.643842383708,46.0
9798.967674830696,49.0
5767.038233563757,49.0
9222.468931014642,47.0
12962.039103616275,46.0
4298.5463141792625,38.0
-6621.019697649846,41.0
133.68620445255715,48.0
-3060.6652236598966,30.0
-10470.388925968799,35.0
5694.045952312681,42.0
-7517.611412784086,40.0
11040.959300204564,38.0
11872.05034125171,46.0
10152.859535544063,45.0
-7127.511350725146,34.0
-11020.03432546015,34.0
5034.745716134099,40.0
-10578.027809877753,37.0
9021.633432821927,47.0
8406.276128862872,33.0
278.76665326555303,41.0
8026.2134060793005,48.0
6758.007200695988,40.0
-1742.2094198848172,46.0
8594.167566480068,45.0
8082.334098990295,41.0
-10557.429991132147,37.0
6943.199170499402,49.0
9244.221824454078,50.0
11191.36275667878,38.0
6735.662395158109,44.0
7358.825751417266,43.0
5162.883729185534,48.0
8336.795607308964,36.0
2286.2286628231523,37.0
9865.436773882437,41.0
5945.2864227698765,45.0
9483.486279094846,36.0
5602.926294863125,46.0
278.7240398223512,50.0
-3430.0447231433486,48.0
11411.257030759025,40.0
-13931.246226538718,33.0
2317.3674088288203,31.0
-13012.4128266551,34.0
6456.48340913016,39.0
8592.023239682687,45.0
9119.19420782378,36.0
-3219.7497230973618,38.0
2397.4886960786343,33.0
12706.676142674845,50.0
8538.243984216904,45.0
-5304.0038690836245,47.0
6508.104397677311,45.0
-3988.5053650855634,33.0
1615.289563760261,31.0
4415.3708165775615,47.0
8835.536156199285,43.0
-12044.882760781256,34.0
-10803.475381155049,35.0
9145.399011089045,41.0
-2099.7586157564037,40.0
10908.435183384005,42.0
9230.27621807873,42.0
8265.641815684608,49.0
305.3775326601158,46.0
-1121.5174551133005,37.0
-14952.84147696511,31.0
8888.239247329333,48.0
7487.523067365499,32.0
4515.458127579723,31.0
8050.305828954646,41.0
5618.28913955684,49.0
6956.717943621493,49.0
6583.677596505942,36.0
-620.8995594502067,44.0
-11346.419775309856,33.0
3724.3961245651662,32.0
-9060.6659610383,30.0
-46.94769175680585,47.0
11725.2630929413,48.0
6737.310521582071,45.0
5973.998567087952,35.0
-16592.641741688924,32.0
7158.139647361583,32.0
-4138.537774801963,46.0
3321.413222094924,40.0
3018.14040708269,31.0
4475.890759536209,36.0
11147.871202982484,34.0
1441.9820689004682,50.0
6551.4836993799645,41.0
1620.2932177768207,36.0
10490.31907460737,35.0
-7935.279643743057,45.0
7556.40197964511,40.0
-5977.4594084478085,30.0
-1740.9561587619555,47.0
-5542.375007229213,48.0
