sal_4_lc1vs0_iate,earn_x0
-19954.994972657823,1193.332697145667
-29146.199747354854,3244.6781523613786
-31433.024744821378,3719.2213222458727
-27478.65232829765,3085.6925448433512
-38631.07140073946,4004.131002137021
-22278.891971705772,1755.8269456412604
-24204.914854959992,2584.370630726857
-29354.02381021749,3413.5281476890164
-22014.836454110347,1933.0884472848177
-34361.42852146404,3968.939722213053
-41092.16190647378,4292.975371818628
-41180.24634598078,4686.399666895838
-40243.902418876496,4759.08314777485
-29150.136101467546,3485.7685658506025
-24006.89860213164,2430.071681191421
-42258.863774141646,6995.563964901388
-19358.97379678562,1800.598031556699
-39115.205022963,4116.599833906231
-23448.822668852532,2272.22316109235
-38909.95974164018,4645.666832185667
-39702.48987425571,4911.659106698894
-22277.595721019636,2285.6646826609804
-26288.686300898335,2845.918390197516
-40485.49538268829,5615.714002697792
-41330.13824445986,4666.231885699818
-42695.291425200194,5196.638068029913
-35916.118606586126,4076.92783250837
-16933.182969041547,1749.6442113020514
-20584.131695808846,1342.3696338424595
-39462.244365811326,4490.609342053655
-30001.400938728202,3043.1471959793835
-42731.36462946981,5155.20693112442
-28006.185394030104,3362.485159182663
-33672.86151251089,4016.4146395269454
-27860.55729002769,2790.325407162434
-30944.372178795915,3760.962602912711
-35320.908489962065,3844.823230717023
-33430.59998985071,3925.744144977282
-24506.14719153816,3494.914466391914
-33191.64899169733,3914.4693519501134
-26019.55571569452,2504.4669564633064
-43435.71137947413,5127.58637675137
-30099.32121515451,3562.886665982977
-37092.68920495329,4346.035705503462
-48867.95184566085,5810.071824153135
-32931.4167978592,3785.74193468117
-43936.631134135714,6312.9529453602845
-25635.340856668423,2434.186954334409
-19938.7438978245,1479.981545887037
-40215.890883476284,5557.065867351301
-20843.122531205165,1104.7599895524174
-48155.34635905884,5894.174450994807
-24846.135873147585,2843.929690002449
-36930.58623005346,4204.431798818756
-24443.686159512225,3367.087933725305
-24851.60330836227,2758.136380043928
-42264.1441729595,4848.983973726757
-25934.14454512942,2644.3239547182543
-29381.163982017202,3348.914555933196
-33367.1485406172,3839.682281385358
-22718.19641481625,2467.059948003984
-20476.910250086356,1236.9125442854886
-42881.4809853933,5868.199214033304
-23062.450465256836,2123.3307829249434
-23895.023253822386,2944.7052830965613
-37438.47640856294,4086.564922510373
-20028.154555522262,1236.4920310371217
-22282.448281085213,2203.298269765708
-21578.085212128935,2242.9010708714964
-29004.491318529384,2976.345607665452
-19161.916179614364,2272.331181046973
-42355.31251129725,4828.744599623171
-38286.969964331576,4165.808696028897
-23219.399342112192,2500.315969941594
-40276.06833313756,4574.99517557822
-40653.01177477254,5258.3726816026565
-29277.755578732165,3270.529189816006
-24437.166176393195,2434.5966870970765
-23001.50384066586,1786.5048007083049
-36828.82184882531,4163.551036313568
-43407.95600804519,5599.091023144334
-42444.72178561178,5274.488011403746
-25456.075792557953,2588.3768914809834
-41790.7332086244,4984.429703094995
-28378.147127596952,2905.0417548316573
-28610.619256827435,3032.276959379162
-20289.072054281078,1435.250251714145
-43252.25805043618,5350.084099674365
-17994.25904318059,1416.433288731004
-37273.63005590277,4316.491897663433
-23557.82748938075,3159.514622200561
-26805.23855871579,2857.256750136862
-38486.70263158987,4187.695951252252
-20696.658162808922,1942.731746497484
-38700.47776504463,4363.1648051243
-32520.88810432009,4102.243463528355
-29174.6581131945,3192.489464462401
-25847.44037667095,2960.379801999077
-20926.3503817867,1821.6106586686767
-29005.290682213694,3525.110567871369
-38540.80501603817,4273.646766912285
-40390.8648748322,5005.150621529395
-36608.069451455754,4166.827593997135
-25266.916958584752,2466.037967760853
-20515.473725697644,1392.4133414491428
-39193.508217323244,4794.484188827246
-29125.702428765264,3751.7426100040575
-30662.350310109232,3733.3803090074
-21410.097568917823,2463.1960026471934
-44401.01780148946,4941.75256753342
-23344.749371833754,2959.1602158750347
-35620.21904822812,4176.901486798269
-20487.370193009214,1970.7023382414168
-24723.57531203194,3607.59350893063
-36026.61394059506,3980.372097176493
-19669.750622641608,2005.871285241926
-26962.687607562715,3473.3885679187806
-27694.23925830335,2801.278027465041
-28120.583065608593,3180.064792589384
-42346.80764931826,5955.268136243457
-36525.02962273515,4029.063675124101
-39711.53673832417,4251.443448339634
-40902.011845372705,4376.287514555002
-24463.11294398241,2914.4940641390226
-22795.094523215823,3007.191003591542
-29474.590382009912,3171.015817943025
-46605.193635506876,5723.4384249604
-27902.65314079094,2869.2253710300465
-37934.05470791469,4296.829243576472
-28784.449452564753,3155.162002986955
-21911.775665648893,2189.401971175196
-28329.962962774232,3764.2748020453705
-39344.828793734116,4701.282450358163
-23745.22240499276,2338.9285731119826
-21657.300540561264,2203.096480877128
-30804.820705720922,3525.529953768866
-38126.276444049894,4041.3365993475
-39965.94390298834,4137.11279849873
-48043.23311771627,7140.324224398464
-20769.94522357106,1888.5507874313764
-35955.11218492224,3978.142203617335
-20999.269232136932,1615.7314115125334
-43644.44064051098,5713.4417634892
-29902.566454377928,3086.749538023775
-39664.455005387776,4385.364117998522
-36296.26292663389,4377.644339969802
-44899.74327594796,5378.628361660634
-17736.17113495728,1931.0782440644648
-27302.155159091253,3555.0888770035867
-21557.79057050258,2288.560613092506
-45804.60548155397,5310.097974352306
-18710.606833931037,1581.78916347634
-23750.10884498017,2354.727117399696
-48994.49593139242,5918.104208776785
-20090.11731715608,1796.579736764528
-28313.135800713844,2802.223139718544
-30333.889886679655,3295.4554934628763
-33447.28632039226,3722.339124487471
-23232.150737468866,2138.2240765651104
-24301.781169739264,2601.928364168456
-43837.8465473248,6323.573096570325
-36334.953462382444,4338.226220740814
-20263.320743539043,2040.3741533227096
-40750.95578135038,4471.393377297148
-27762.297664290476,3329.7790955631845
-40863.97826170769,5336.830195138055
-28980.007882729016,3443.4292234999743
-43228.78679631225,5468.090696668703
-38659.030588224225,4121.935428767277
-29201.527237314665,3476.709266023497
-37008.97955600907,4348.132331540891
-23593.9860465912,2421.5381742493128
-42141.608103081686,5836.328468882115
-40595.40093094818,4447.062698665194
-29988.7571925097,3102.841731317086
-24385.879700643003,2468.074948640741
-23140.940000940205,2826.4073615878106
-34992.250931340604,4030.121512328451
-23177.351409485644,2233.316892300849
-39142.84024298572,4488.992329483356
-21469.355887281192,1799.1312460844028
-27163.53102635854,3344.532240136754
-28083.841983116108,3171.728825790159
-21089.527049553064,1732.4346918845558
-19944.664269063836,1385.2972817249608
-47067.52932416965,5776.512629351454
-29038.584909784156,3544.538988758148
-21398.63071506244,2112.146559783313
-41841.151484037786,5145.180783131548
-46254.31186633343,5097.243335181243
-43345.55398803193,5426.0752291613
-38928.31644487512,4894.706522457524
-34316.65969854869,3861.0471569373294
-26483.680766180263,2698.784413288972
-29360.094972813677,3013.629550984904
-42691.63042123959,6382.177927898954
-23845.45452010575,2403.0838435498385
-23835.247616246896,2482.1997869676475
-37515.86272429697,4276.496145311158
-19998.338423806774,1454.506432689
-24550.596687369063,2714.933118758521
-44756.270715630526,4914.307897645444
-23708.680956887612,3126.3134159404417
-19822.098259624872,1619.3065509972791
-23132.502355120858,2527.784509468013
-29637.959473515264,3771.7859168083537
-23709.043235450485,2801.6215599245006
-23970.952313882663,2623.0446577251205
-28567.977578411537,2978.601011678399
-20073.298056958174,2467.6711803404537
-33739.32066241169,3830.3825104348575
-28190.43222497738,3653.944223358132
-41492.90325050259,5165.984056671632
-32571.75864412315,3668.846712783567
-38932.85943932321,4197.2032693262
-37227.65907986678,4119.146808841497
-40538.05308091623,4808.331879334657
-37827.61777742483,4924.730435581283
-41062.68504153834,5484.717660448678
-37451.85375296893,4148.473288289153
-19850.080409756985,1606.1147844477057
-35935.7673079316,4467.088637684439
-25342.107360487855,2569.359907167069
-19410.871543998714,2123.234946887559
-36166.91440427528,4096.23341909503
