sal_6_lc1vs0_iate,age
4786.872201996116,34.0
4937.874934741649,44.0
4491.1529504964365,42.0
-2632.953400414731,47.0
6295.935285934218,46.0
-2279.5498801757126,48.0
1765.0500781177966,37.0
4688.2744782647505,44.0
-638.9576443182386,45.0
960.9896371314953,35.0
-18236.03144106409,34.0
5589.539260932188,46.0
5523.929928554506,49.0
3044.660019174613,49.0
5738.071236309974,47.0
9723.306466737919,46.0
1567.0815830057522,38.0
-12953.701944487842,41.0
-2652.6528730746454,48.0
-7147.628432542682,30.0
-13012.106493399759,35.0
2818.2069071708634,42.0
-10446.08072625975,40.0
7484.3362878081425,38.0
7563.904390672156,46.0
6552.785888706552,45.0
-10088.094938680852,34.0
-9757.948007938514,34.0
2674.71503644095,40.0
-13536.185591746455,37.0
5272.717361686054,47.0
3624.9324330982417,33.0
-1790.5499210627895,41.0
4450.627062331363,48.0
3305.5147837330796,40.0
-4952.949111954733,46.0
3856.2134153104744,45.0
4582.272173993857,41.0
-13022.853196914615,37.0
3274.938842368805,49.0
6440.2186368125,50.0
6379.1694440535975,38.0
3022.208913924105,44.0
3647.860432091442,43.0
1213.3476412751952,48.0
4472.067582299371,36.0
-625.4468351277974,37.0
5087.5501253890525,41.0
3653.5182546119486,45.0
5794.630189021962,36.0
2954.959111921853,46.0
-3515.2100849879753,50.0
-5258.800008628911,48.0
7920.117367699964,40.0
-16237.205064735477,33.0
-1484.8822309506904,31.0
-17442.095032407662,34.0
2721.4020784109853,39.0
4197.474641707155,45.0
6680.9684430676425,36.0
-4404.343353272665,38.0
-100.26183126314459,33.0
8645.319146987422,50.0
5775.252323229994,45.0
-7801.850264728623,47.0
3311.4756508859937,45.0
-5269.406740862253,33.0
-2103.465159099962,31.0
1423.408359394517,47.0
4441.066818808057,43.0
-12212.603364041406,34.0
-14710.221032450838,35.0
5124.652344713599,41.0
-5095.864270302011,40.0
6891.059756759707,42.0
5808.817652304402,42.0
4665.370645478131,49.0
-1910.6901316000233,46.0
-2736.7668394826387,37.0
-16919.385068870564,31.0
6132.771242077291,48.0
4588.3405217631735,32.0
-151.8382505368927,31.0
4569.512182941551,41.0
1688.386174043886,49.0
3296.7419693332304,49.0
3392.7007231362218,36.0
-2851.7181784269014,44.0
-11597.630430945095,33.0
-768.0156106042305,32.0
-12207.421863217567,30.0
-1153.9752578158336,47.0
6904.169317361218,48.0
4069.2872177568606,45.0
3090.1067243680372,35.0
-19985.985395021125,32.0
3112.800600554565,32.0
-8072.731749132865,46.0
656.5945063531723,40.0
-1372.943665715262,31.0
1792.73632958477,36.0
6065.6464192528765,34.0
-2464.685386153289,50.0
3195.0308217386373,41.0
-665.6062343062113,36.0
6736.237288929911,35.0
-11077.76233821836,45.0
3716.3082070790533,40.0
-6644.117470081756,30.0
-5866.20075913652,47.0
-7181.167611531336,48.0
-2199.7969671853807,46.0
-8887.181049766528,31.0
-9770.4546985524,40.0
-6294.066371884856,48.0
159.15938019624286,31.0
-363.8276380789266,36.0
5281.933527274859,39.0
2420.6234099556304,43.0
6051.087569260875,36.0
3188.0270365525084,43.0
1827.904080350465,36.0
-17381.645628536415,32.0
-8371.247620275928,30.0
-12521.679696084033,35.0
1436.7539807482954,34.0
-7563.259859603859,44.0
4426.744283714175,49.0
4197.543312816202,48.0
2291.8686581650527,46.0
-334.6403208692823,37.0
-9193.829262261133,37.0
3901.6728331919912,49.0
2290.6801996781796,34.0
3601.5426088475156,43.0
4889.968415061783,35.0
4776.317397319317,45.0
-11383.71273018909,42.0
5345.62554010157,47.0
-369.97094475804306,43.0
5014.716319193913,47.0
4244.829693499269,42.0
-13335.411666802125,37.0
568.2271462547942,35.0
2873.590565807859,38.0
3744.9667557556386,39.0
-17472.935686990473,34.0
-12522.449827529661,31.0
-9022.093225154546,45.0
1927.0611601503383,46.0
-9927.082041628993,42.0
-5262.839785365225,41.0
-2620.9276462018597,30.0
3004.2085255513157,49.0
-4252.394767611782,50.0
2549.3645043564466,33.0
4224.078236457488,48.0
6065.821833518336,45.0
-3822.3889386733063,46.0
2254.8412594924753,47.0
9083.390159588915,50.0
2730.101535667811,36.0
2522.8744711917234,31.0
-6675.619571720854,43.0
1516.7544096736465,48.0
3678.903851086543,33.0
1636.3531959820139,39.0
-17603.85478488695,31.0
6151.87160310871,46.0
3326.5239687697285,44.0
6994.551797317554,48.0
-515.1958000604723,35.0
8205.681604173918,42.0
3847.0158588221548,45.0
2880.5922872683877,36.0
2531.6388774215416,50.0
-7029.300356241163,38.0
