sal_7_lc1vs0_iate,unem_x0
5953.581473813945,23.0
8464.159484895521,16.0
6955.343047811722,4.0
-2020.5311061799866,8.0
10542.252531731996,22.0
586.1306613070973,20.0
4807.944093878532,2.0
7682.542326626744,20.0
1447.4128988806024,22.0
3889.160303714727,13.0
-13394.278717608084,11.0
8937.643842383708,21.0
9798.967674830696,7.0
5767.038233563757,15.0
9222.468931014642,23.0
12962.039103616275,14.0
4298.5463141792625,7.0
-6621.019697649846,19.0
133.68620445255715,14.0
-3060.6652236598966,12.0
-10470.388925968799,22.0
5694.045952312681,24.0
-7517.611412784086,16.0
11040.959300204564,22.0
11872.05034125171,13.0
10152.859535544063,23.0
-7127.511350725146,2.0
-11020.03432546015,23.0
5034.745716134099,21.0
-10578.027809877753,2.0
9021.633432821927,3.0
8406.276128862872,12.0
278.76665326555303,23.0
8026.2134060793005,10.0
6758.007200695988,23.0
-1742.2094198848172,9.0
8594.167566480068,2.0
8082.334098990295,5.0
-10557.429991132147,7.0
6943.199170499402,23.0
9244.221824454078,7.0
11191.36275667878,10.0
6735.662395158109,19.0
7358.825751417266,12.0
5162.883729185534,19.0
8336.795607308964,3.0
2286.2286628231523,12.0
9865.436773882437,4.0
5945.2864227698765,16.0
9483.486279094846,10.0
5602.926294863125,13.0
278.7240398223512,21.0
-3430.0447231433486,18.0
11411.257030759025,2.0
-13931.246226538718,3.0
2317.3674088288203,20.0
-13012.4128266551,24.0
6456.48340913016,20.0
8592.023239682687,1.0
9119.19420782378,21.0
-3219.7497230973618,13.0
2397.4886960786343,19.0
12706.676142674845,14.0
8538.243984216904,17.0
-5304.0038690836245,1.0
6508.104397677311,22.0
-3988.5053650855634,8.0
1615.289563760261,8.0
4415.3708165775615,4.0
8835.536156199285,10.0
-12044.882760781256,6.0
-10803.475381155049,23.0
9145.399011089045,1.0
-2099.7586157564037,18.0
10908.435183384005,14.0
9230.27621807873,8.0
8265.641815684608,19.0
305.3775326601158,16.0
-1121.5174551133005,19.0
-14952.84147696511,2.0
8888.239247329333,10.0
7487.523067365499,0.0
4515.458127579723,16.0
8050.305828954646,2.0
5618.28913955684,23.0
6956.717943621493,12.0
6583.677596505942,20.0
-620.8995594502067,5.0
-11346.419775309856,14.0
3724.3961245651662,2.0
-9060.6659610383,14.0
-46.94769175680585,12.0
11725.2630929413,11.0
6737.310521582071,20.0
5973.998567087952,10.0
-16592.641741688924,13.0
7158.139647361583,17.0
-4138.537774801963,7.0
3321.413222094924,10.0
3018.14040708269,2.0
4475.890759536209,17.0
11147.871202982484,2.0
1441.9820689004682,9.0
6551.4836993799645,12.0
1620.2932177768207,12.0
10490.31907460737,13.0
-7935.279643743057,12.0
7556.40197964511,13.0
-5977.4594084478085,12.0
-1740.9561587619555,22.0
-5542.375007229213,11.0
1121.4808871324694,18.0
-6385.0161249033035,9.0
-6364.392670408334,19.0
-3489.575487743361,17.0
3742.4638845146137,11.0
3074.8483730289317,12.0
9979.366507432815,10.0
5533.110744655713,23.0
9823.657636166303,10.0
6577.993484535516,21.0
5862.389109399181,14.0
-12961.286293817771,10.0
-5472.733050946317,11.0
-11683.999950984784,2.0
5717.610708694821,23.0
-3715.9043121376817,10.0
9022.569713096253,20.0
7454.575807808329,4.0
7252.301254713004,18.0
1852.4210790244092,10.0
-6870.356304760772,21.0
8391.760362137906,18.0
6847.52770746928,11.0
6412.894216880856,12.0
8870.213662638736,3.0
7670.251758343303,14.0
-5976.99592069722,20.0
9822.331382048487,15.0
251.9720410739011,23.0
7838.198811300018,17.0
7607.586528126605,11.0
-10442.107289919986,4.0
5973.1144832948485,24.0
8059.315437646961,2.0
7434.233084097896,3.0
-11164.433449379261,23.0
-13643.476062710735,7.0
-6236.080887995198,21.0
4556.775943447266,1.0
-5082.410795351803,19.0
-4846.802279973035,20.0
1733.2615248744532,19.0
7794.59885867859,15.0
-2882.2559700648762,13.0
7618.494851945778,14.0
7989.862394188702,10.0
10467.058148143093,17.0
-665.6656395489825,15.0
5703.648481241107,22.0
12897.941861335292,1.0
6198.907156404188,18.0
4765.62944373544,8.0
-417.3079182288602,19.0
4698.790899526368,20.0
8866.6447242677,13.0
4319.05438116593,6.0
-12724.567034007583,17.0
9073.126065666132,8.0
6161.213741594821,14.0
10039.369923039816,20.0
2388.7559046340807,7.0
12590.101266164136,6.0
7915.789277838121,18.0
7586.45869251623,7.0
6112.7044568915135,14.0
-3246.8731967855374,17.0
7436.861982458164,15.0
703.6219076785469,21.0
4942.809989075662,23.0
