sal_7_lc1vs0_iate,earnx2
5953.581473813945,0.0
8464.159484895521,0.0
6955.343047811722,0.0
-2020.5311061799866,0.0
10542.252531731996,0.0
586.1306613070973,0.0
4807.944093878532,0.0
7682.542326626744,540.5292221533524
1447.4128988806024,0.0
3889.160303714727,0.0
-13394.278717608084,0.0
8937.643842383708,0.0
9798.967674830696,1228.7335340854088
5767.038233563757,0.0
9222.468931014642,0.0
12962.039103616275,0.0
4298.5463141792625,0.0
-6621.019697649846,0.0
133.68620445255715,965.8503379932461
-3060.6652236598966,1502.7000496557
-10470.388925968799,743.4988660048341
5694.045952312681,0.0
-7517.611412784086,1567.4865435882898
11040.959300204564,0.0
11872.05034125171,731.6847828549727
10152.859535544063,0.0
-7127.511350725146,0.0
-11020.03432546015,0.0
5034.745716134099,0.0
-10578.027809877753,702.8414013080481
9021.633432821927,0.0
8406.276128862872,0.0
278.76665326555303,1337.9946573057587
8026.2134060793005,0.0
6758.007200695988,0.0
-1742.2094198848172,1054.856986464721
8594.167566480068,0.0
8082.334098990295,0.0
-10557.429991132147,0.0
6943.199170499402,0.0
9244.221824454078,0.0
11191.36275667878,1710.275913025411
6735.662395158109,0.0
7358.825751417266,1188.2006749697766
5162.883729185534,941.0107736229702
8336.795607308964,0.0
2286.2286628231523,955.4429418040424
9865.436773882437,0.0
5945.2864227698765,0.0
9483.486279094846,881.809880102695
5602.926294863125,0.0
278.7240398223512,0.0
-3430.0447231433486,0.0
11411.257030759025,1129.902604299713
-13931.246226538718,870.2730383209896
2317.3674088288203,0.0
-13012.4128266551,0.0
6456.48340913016,1131.9066236985716
8592.023239682687,0.0
9119.19420782378,0.0
-3219.7497230973618,1590.0336091143665
2397.4886960786343,0.0
12706.676142674845,0.0
8538.243984216904,0.0
-5304.0038690836245,0.0
6508.104397677311,1079.2784244259665
-3988.5053650855634,0.0
1615.289563760261,0.0
4415.3708165775615,0.0
8835.536156199285,0.0
-12044.882760781256,0.0
-10803.475381155049,0.0
9145.399011089045,699.3713044043346
-2099.7586157564037,0.0
10908.435183384005,0.0
9230.27621807873,806.2559022403984
8265.641815684608,0.0
305.3775326601158,0.0
-1121.5174551133005,0.0
-14952.84147696511,1725.9521238724642
8888.239247329333,890.8636534716501
