sal_3_lc1vs0_iate,reg_ser
-17415.1031705239,44.13662518418517
-25305.746235323335,43.794759766421855
-27814.00738551387,56.00156836204996
-23939.495178166268,55.61319381311606
-32443.469793722445,54.13462065843544
-19252.828301220972,51.64208012290497
-21754.414397683897,51.239202675284645
-26132.066732960135,51.239202675284645
-19583.607062069976,41.1263774068312
-29068.56497138829,50.918617138569005
-33507.81939066237,40.58472706107023
-34557.90536122679,52.81671062158314
-33206.990960703944,50.918617138569005
-25771.020703622424,59.16605356399492
-21224.217152578247,58.17571650868259
-40443.119240977925,57.707357830393605
-17639.679563740265,51.62276087243585
-32622.856521167563,40.50652664870855
-20722.610646580728,45.62378915966991
-35297.5177895776,46.71352130193502
-32741.071619922895,59.16605356399492
-19326.05310331602,40.424467677940896
-23070.99496129854,42.17211466032058
-36175.13211878299,41.04762817418116
-34617.33914352088,47.94886509813647
-36608.90174036606,44.13662518418517
-30837.182013579775,51.62276087243585
-17907.461941494585,43.199874437569264
-17942.07663414947,47.1570315638461
-34530.805564419235,51.239202675284645
-25160.126131207566,45.62378915966991
-35437.80081658537,43.794759766421855
-25256.23755639718,54.86573122936064
-30421.807644231583,59.47595778135059
-23428.232273581387,44.82253612444929
-27813.945823005313,40.1215023000053
-29688.119503097078,51.99242497994736
-30693.88810294368,56.19212068260055
-24291.688135672623,55.88635513910959
-28981.839002558616,56.45104328229763
-21607.353406322574,40.31705615821635
-37396.64686358427,54.89502272010587
-25870.094242852567,40.50652664870855
-32055.392412779005,54.89502272010587
-39685.59554082267,40.58472706107023
-29489.562612563448,44.13662518418517
-38482.96106569735,48.36277186842874
-22189.204744630057,57.91932836569297
-17004.71819721548,44.34699704539882
-35409.17293620383,40.1215023000053
-17823.56200956145,41.797024702686336
-37766.41872497764,42.793960732726966
-22640.68299875898,51.20649072287212
-32253.05936951845,49.76105210425247
-24654.80903645283,58.54521222112821
-23186.145612880962,58.54521222112821
-34743.95167606504,55.505871920133245
-22366.00685744034,46.71352130193502
-25836.235321440174,57.707357830393605
-29608.902779363212,41.04762817418116
-20837.19399697987,43.794759766421855
-17833.9782615763,49.64290509414352
-38674.99777111044,50.918617138569005
-19625.56066145896,41.48296305222163
-22575.15831563789,43.19639221231764
-31723.31485709041,55.918969385169504
-17990.528686408485,50.71721377412224
-19073.293046008315,40.1215023000053
-19171.713840372962,58.54521222112821
-24268.749474896184,40.50652664870855
-19316.23011260044,47.05410925021325
-35173.125778535265,50.71721377412224
-31740.68098378273,47.97189674292668
-21134.055669029673,51.62276087243585
-34694.17471644448,53.08541388864003
-34348.869748631536,48.36277186842874
-25489.38137249599,57.707357830393605
-21774.562287047534,54.89502272010587
-19630.555238780216,50.71721377412224
-32619.98634424249,40.31705615821635
-35605.72143464559,59.16605356399492
-35823.39271572521,56.00156836204996
-22163.002399586272,52.40854258551276
-34187.682101731305,43.49521587724775
-23796.58483179108,41.57278495048693
-24214.05996981355,51.11621272212679
-17390.836837062387,57.267873487302026
-37759.11185731662,54.1093094876617
-18055.12477987335,48.04528843141448
-30961.690124440465,41.797024702686336
-24125.136919558492,55.1660020929033
-23011.67190106832,43.940765365608506
-33437.35512490579,53.89097997615204
-17881.030393876736,51.99242497994736
-33106.05405113526,52.81671062158314
-30425.67651579465,57.267873487302026
-26532.194720630883,55.1660020929033
-23626.347544077973,47.94886509813647
-18047.513904796935,53.3341229438205
-27043.770758876657,59.47595778135059
-32383.90009721407,51.64208012290497
-34954.310522100954,51.99242497994736
-31535.080746157262,40.45295140473965
-21015.40937176602,43.794759766421855
-18038.882593094793,54.1093094876617
-34640.7001171462,44.47355487462248
-26915.01669979139,56.00156836204996
-27943.757372949607,53.89097997615204
-20478.67314990065,43.794759766421855
-37711.79195343254,47.05410925021325
-22276.114463611186,41.57278495048693
-31904.784204790005,54.13462065843544
-18602.566068983055,49.76105210425247
-25814.948807009354,56.45104328229763
-31223.664670909682,53.08541388864003
-18305.374613839165,57.267873487302026
-26326.29011465775,58.54521222112821
-23689.648935541714,51.32189870085669
-24599.362730920784,44.82253612444929
-37362.51892383423,40.45295140473965
-29962.803315762525,47.94886509813647
-32883.7248388344,51.99242497994736
-33750.42579383972,50.918617138569005
-23542.073494345506,41.48296305222163
-22152.7263848211,44.34699704539882
-25700.3328088512,45.62378915966991
-38308.33369388414,58.54521222112821
-24145.212758002905,48.36277186842874
-31793.43696941984,51.99242497994736
-25837.430523570038,42.44907434855431
-19157.00287996961,44.770034590453946
-26913.576223822907,58.17571650868259
-32877.94626428665,48.027022042691215
-20395.15824491409,53.70325408375153
-19362.525189160748,51.20649072287212
-27032.53802735584,48.04528843141448
-31681.00948524809,40.58472706107023
-32235.371393209927,43.49521587724775
-42791.6128859482,47.97189674292668
-18501.39014862413,41.57278495048693
-30991.77902560891,55.58419079695274
-17652.5697037227,55.1660020929033
-36721.276921074284,51.62276087243585
-25378.109334741133,44.34699704539882
-32692.20721594468,41.797024702686336
-31598.474629261982,57.81954827121653
-36237.45893387396,43.05248972136468
-18742.31240744461,55.61319381311606
-25619.711908691752,55.7427690131515
-19394.592974872787,55.88635513910959
-35703.267594153556,47.97189674292668
-18053.73147741477,43.05248972136468
-20366.641420268832,57.267873487302026
-41357.548724049746,48.027022042691215
-18358.731303464236,44.13662518418517
-23880.995560196454,56.00156836204996
-24958.688637511998,43.49521587724775
-28464.25604633325,48.027022042691215
-20069.36254371567,48.045288431414484
-21971.942004177487,58.54521222112821
-38808.101895724176,41.48296305222163
-31684.665617708957,41.04762817418116
-18288.575203826487,51.11621272212679
-33715.663576600346,42.17211466032058
-24936.103381554185,47.97189674292668
-36147.30358287094,43.199874437569264
-26410.3445212574,55.7427690131515
-35034.05002580755,57.267873487302026
-31527.197632357173,40.4804701361369
-26163.732071928607,50.918617138569005
-33219.95842659875,51.64208012290497
-20955.366372953846,53.89097997615204
-37938.010837578244,45.92750305292296
-33506.875871770804,51.64208012290497
-26479.083158861453,57.91932836569297
-21536.58275337253,44.47355487462248
-23039.52112579772,52.41398546391687
-31140.779844910943,51.32189870085669
-20886.24662169237,56.45104328229763
-34789.333305024615,53.89097997615204
-17905.57796631088,56.45104328229763
-24899.320571254677,47.05410925021325
-25605.1238998532,55.62658867338667
-18114.958241335808,40.58472706107023
-17945.11111744317,41.48296305222163
-37662.71694330331,43.794759766421855
-26603.50293952319,53.3341229438205
-19098.781476578642,51.64208012290497
-37536.91973377703,56.45104328229763
-35960.159716556576,51.239202675284645
-34711.66000130544,59.47595778135059
-33599.739695265234,55.1660020929033
-29771.676948421467,51.20649072287212
-23143.42635123949,57.707357830393605
-25614.93074215731,51.20649072287212
-37973.67742381954,43.940765365608506
-20713.13054374513,41.48296305222163
-21424.43064549985,56.19212068260055
-33145.08491102028,41.797024702686336
-17592.622186101325,57.91932836569297
-22146.445393034115,44.770034590453946
-36278.20321887508,43.05248972136468
-23065.3060871968,51.20649072287212
-17446.66461033421,55.61319381311606
-21747.22060631561,56.99131509722156
-26633.990215076585,46.71352130193502
-22226.668302937793,43.794759766421855
-22077.032249184253,43.199874437569264
-25841.22435380471,52.98577499952053
-20339.35695157101,43.199874437569264
-28755.499363330186,41.48296305222163
-25262.01905205636,42.793960732726966
-35698.686757842195,51.62276087243585
-28235.322496173976,53.70325408375153
-33334.85922356422,53.26971923443569
-32456.451228349615,55.1660020929033
-34064.748379280805,48.335633078085934
-32911.42428773715,53.3341229438205
-35847.99981472389,41.1263774068312
-32479.731377553697,55.62658867338667
-17039.382665687368,46.71352130193502
-32333.458308285568,58.54521222112821
-21824.512703207067,57.267873487302026
-19284.07445022453,47.94886509813647
-30634.449808336394,51.99242497994736
-25411.01935720171,47.97189674292668
-18101.332843040447,53.280960100439536
-27768.756397002544,40.58472706107023
-25175.870400562475,42.793960732726966
-22847.276586498643,40.45295140473965
-25777.26246093487,53.70325408375153
-26562.991418311387,56.00156836204996
-32149.48510655452,55.918969385169504
-28071.003761016742,54.1093094876617
-17891.610931056584,55.46991151542508
-36968.07846133459,43.19639221231764
-32664.875634676668,58.49033378788792
-24919.423056300082,54.86573122936064
-32682.538634184843,48.027022042691215
-24849.0875427803,53.26971923443569
-39608.52793380992,43.49521587724775
-34984.97851883473,56.19212068260055
-36237.68102962763,56.19212068260055
-23241.93851241688,53.70325408375153
-27444.40963755038,47.97189674292668
-25938.6965319838,47.94886509813647
-31199.801290097443,40.1215023000053
-34723.26465777555,58.54521222112821
-18471.570013838016,54.1093094876617
-42280.47009389836,44.34699704539882
-17913.594069061954,45.92750305292296
-27493.47062633097,50.71721377412224
-23192.583999663668,53.08541388864003
-37752.26779892478,40.1215023000053
-30693.74114693883,58.17571650868259
-36892.401344757396,56.99131509722156
-33696.52767408474,42.44907434855431
-18442.609872250057,44.47355487462248
-38418.22387978765,44.47355487462248
-31963.483468160917,52.81671062158314
-34877.516060706585,57.707357830393605
-35290.17062706159,59.47595778135059
-32476.74290729066,58.54521222112821
-30616.374450928357,55.918969385169504
-34647.28891888666,44.47355487462248
-33061.213107897085,55.505871920133245
-29057.37400406581,55.7427690131515
-21068.84535140366,58.49033378788792
-17575.812682008152,53.280960100439536
-25212.152984063545,44.82253612444929
-38080.5035134261,57.91932836569297
-22942.693226509717,59.16605356399492
-24760.2346057791,48.335633078085934
-34709.36843492355,47.05410925021325
-17915.76375081833,48.36277186842874
-23427.356498467092,45.92750305292296
-29070.11522799089,47.1570315638461
-17886.315416282283,44.82253612444929
-33275.626041094816,53.08541388864003
-24006.829376251815,40.4804701361369
-25554.574955855285,54.89502272010587
-24224.415489344843,54.89502272010587
-21333.198457211998,50.71721377412224
-22009.954081092168,56.19212068260055
-34754.24767713183,43.49521587724775
-30649.28569540701,47.05410925021325
-32986.835201477974,55.62658867338667
-20256.774947635495,51.20649072287212
-23623.065799753058,53.08541388864003
-24689.740143444935,58.54521222112821
-33936.338523897815,51.99242497994736
-21269.220986163986,57.81954827121653
-37336.14375178324,47.94886509813647
-22526.200121738504,41.04762817418116
-22051.342599426498,52.40854258551276
-26243.864325358816,51.20649072287212
-18562.648331024502,59.47595778135059
-32913.62112949886,53.3341229438205
-17674.869043880237,56.45104328229763
-26601.300095052626,47.94886509813647
-18514.4970995372,51.64208012290497
-25259.082420840226,44.13662518418517
-25068.122544005317,42.17211466032058
-38977.444741600506,40.1215023000053
-25820.021141527985,41.797024702686336
-22013.40294097046,40.1215023000053
-20822.39040986961,51.62276087243585
-35378.94307401112,51.32189870085669
-25329.02139945986,43.794759766421855
-30313.7534128695,50.918617138569005
-22226.462815991228,40.1215023000053
-17444.87180740919,43.49521587724775
-37110.56363985046,44.770034590453946
-24493.355656682455,48.335633078085934
-21869.369507172276,51.64208012290497
-38945.781851142834,41.1263774068312
-34987.37555714977,40.31705615821635
-18773.220144242237,54.13462065843544
-36238.94815111169,51.99242497994736
-24266.063596666965,55.918969385169504
-32451.996380350734,50.918617138569005
-17334.95812699714,51.239202675284645
-35496.41058386402,55.88635513910959
-18462.87676201522,51.11621272212679
-27451.76774657752,52.81671062158314
-27079.627339022416,47.1570315638461
-23802.95836043591,44.47355487462248
-18491.7308667046,51.11621272212679
