sal_7_lc2vs0_iate,earnx1
-14966.329336529681,994.6296221045262
-22973.602023819152,1300.4341348500961
-31733.93188014781,0.0
-23784.02012254816,492.3538817265027
-29944.323968146433,2596.67381526939
-20681.806688880657,1743.3766496691196
-23681.351490448036,1039.4234270616687
-28546.654518830932,1419.020133168046
-20567.674996668597,308.4632670927226
-29338.50146850353,2554.7601949945533
-37211.55080423473,2765.2373708602654
-35369.195541491725,1786.5038800825016
-34309.53282561989,4123.048044576214
-27423.33894663732,1395.1766837062169
-18961.885957543196,420.0107521787132
-39463.14024115179,4376.964995151424
-20679.679856243343,1184.945230744679
-36166.908787049426,3715.7380208798586
-22080.32337065613,378.0834741638525
-39338.87674069799,3108.316098318286
-29044.74883347733,769.9988660048341
-19700.84510706944,910.239285757953
-24795.947589373252,2629.4232436294387
-34194.25163903,2238.7570409712052
-28948.978051128728,709.4347828549727
-33628.75533818538,873.995710204487
-33294.85269875201,1690.0940197030131
-20025.783157884176,1226.2186615134185
-17856.080709183225,652.8030681832854
-38585.88319015798,2937.58194917987
-22370.934548846293,2933.2900913523317
-32039.2368437174,1989.3244952047917
-24069.211810925477,1307.7446573057587
-29842.934248331112,646.2121959290417
-22161.382840033668,0.0
-33219.19196148271,3511.8582761996868
-27760.289556460637,1569.1363630581277
-31177.093761748212,3450.7952958329715
-27350.894723285004,2248.629193036797
-28034.10766171894,1490.2089667020414
-20359.972304553197,406.920043469496
-34541.64112295194,2034.7310956304932
-26754.036650084316,1410.0891997538715
-30874.663846205203,3750.5435069296996
-34585.75660814258,2230.4758566951286
-26927.58953247995,3511.577444488947
-36652.21342550219,1023.6929418040424
-18285.372275478203,2252.5949929505014
-17442.544103720596,267.7472318830555
-30463.191571068168,920.309880102695
-16657.90181681644,509.41359623887024
-32040.607498610894,905.626167649221
-21197.90645089332,1239.6646884008817
-32588.12277359507,3896.952074690589
-26578.006107730056,3020.9048532883157
-23218.005625506295,1770.433009746093
-39704.433482925,4439.016976393531
-21271.170734353345,1106.9566236985715
-25465.912919121565,2143.1652462243183
-28596.26025118721,0.0
-22665.93137924984,377.3089922005976
-21066.55732084836,216.7868816428233
-35013.1217928105,3644.500333135782
-20064.88736712063,2185.9098637779325
-20857.614476816023,1193.643901914762
-33108.92692225515,3724.4087790946874
-20517.031086452855,730.1109358289319
-19197.08046076174,1590.5991722408305
-20729.766060986596,1532.5232360976688
-23107.12160189483,1216.9844187595627
-19453.21552995719,859.0392251769102
-38084.04054120039,3142.994292176163
-29529.329986213503,3797.5893637938043
-22484.351455840544,1555.2976861453074
-30675.554610813335,1547.748552673466
-33363.28145670936,882.5059022403984
-25448.749172298056,1829.0698868061627
-22894.359495292672,402.43950306456145
-22553.38728101235,317.9757201062457
-37491.15928986399,3865.406348016244
-36149.867270031405,2894.03642180361
-34209.304842846796,845.923201710562
-19436.212252643218,1650.205873539704
-32619.86597012952,1825.4446931141981
-21750.970849951755,1626.0212949641452
-25916.046887157143,1208.7697053764982
-17426.608911683765,566.9900906170922
-40688.684498072354,4682.290441887248
-18648.703599400906,240.7149933096506
-25881.035990991557,664.2237846495149
-27806.112891375404,2867.53144755519
-24455.246137663096,442.8385125205293
-33500.4284907447,2807.971395043837
-16460.58965374005,1256.3626574195055
-32954.136652416535,741.724720768645
