sal_5_lc2vs0_iate,earnx2
-28715.249686179264,0.0
-41565.501973125996,0.0
-45772.818142885895,0.0
-38092.49604391925,0.0
-51264.53570445512,0.0
-31427.586397243245,0.0
-36321.626581250726,0.0
-42925.453129004156,540.5292221533524
-31801.108059058468,0.0
-48508.64573304874,0.0
-55624.60451616281,0.0
-55007.17634090209,0.0
-54994.699906349895,1228.7335340854088
-42397.75749511925,0.0
-33971.06470117066,0.0
-57449.96176534514,0.0
-30471.792955020854,0.0
-53774.373127900595,0.0
-34413.43164460671,965.8503379932461
-56979.30476848636,1502.7000496557
-54862.498398136726,743.4988660048341
-32576.349227631345,0.0
-38390.6195125575,1567.4865435882898
-58376.53989406924,0.0
-54424.272960833405,731.6847828549727
-56812.901297699864,0.0
-49155.88018186944,0.0
-31572.917694482236,0.0
-29560.64817528914,0.0
-55984.47487845683,702.8414013080481
-40860.47167776922,0.0
-56830.632379196046,0.0
-41598.787718314146,1337.9946573057587
-48573.57234004096,0.0
-38769.7440509272,0.0
-46115.905968485546,1054.856986464721
-47968.37160784687,0.0
-50631.544597811204,0.0
-40771.60620038542,0.0
-47538.035132723126,0.0
-35389.99247527305,0.0
-57539.13597286692,1710.275913025411
-42903.002437973424,0.0
-52052.518781298415,1188.2006749697766
-62298.25660100421,941.0107736229702
-47785.326820378184,0.0
-60560.801472904,955.4429418040424
-35776.19187495491,0.0
-28610.462477439338,0.0
-55915.250933526826,881.809880102695
-30129.517317308568,0.0
-62057.93050466748,0.0
-36999.93456422009,0.0
-52017.118172786984,1129.902604299713
-41302.559001921,870.2730383209896
-38780.59998374518,0.0
-58994.0473697041,0.0
-36280.97437566454,1131.9066236985716
-41931.33844080594,0.0
-47371.27750761547,0.0
-35760.5629610708,1590.0336091143665
-30304.7843919838,0.0
-59684.60426132793,0.0
-32283.378069454506,0.0
-37197.107334372784,0.0
-51444.74602776311,1079.2784244259665
-30302.800736185134,0.0
-32305.166432921542,0.0
-32455.52418078969,0.0
-39599.358166023994,0.0
-33856.77366023425,0.0
-57827.23328703434,0.0
-51422.94651442509,699.3713044043346
-33738.8754441185,0.0
-54932.46906915153,0.0
-54766.726933848535,806.2559022403984
-41413.195456283865,0.0
-34091.34259616438,0.0
-32469.271067910955,0.0
-54927.490690077604,1725.9521238724642
-57389.9204764816,890.8636534716501
-55877.35000863322,853.423201710562
-36792.01156735611,0.0
-55398.932277917804,0.0
-38943.12351971055,0.0
-39864.1106716816,0.0
-28596.413759058596,0.0
-60550.80640833221,0.0
-31374.760551440566,0.0
-50126.200210622774,0.0
-41096.69278549947,518.4271933300842
-37432.63442104671,0.0
-52491.99341423507,663.1543926878377
-29221.398805773177,0.0
-51986.86123558468,0.0
-50665.76135500006,2196.159451190892
-43611.50446925066,0.0
-38960.767030979485,0.0
-30182.19197143699,311.2415988003016
-44002.68352953189,1942.8596076604335
-52296.89761674216,1181.1751560047758
-56545.452278572375,0.0
-51659.57263205855,0.0
-34912.845481867014,0.0
-30394.991546714224,0.0
-55210.79585532325,1339.908367683414
-45314.943382418394,0.0
-45701.52394466546,0.0
-34701.91175948195,0.0
-60672.94457311327,1311.9220553104692
-37952.1105548299,444.8740323812552
-50374.74332741147,0.0
-31704.67228474959,299.6053507362125
-42327.19908077008,0.0
-50366.3321242972,2118.5710349919664
-31251.270175556772,609.0351908202622
-42793.2846417296,561.008285187817
-38974.24598413349,0.0
-40406.4167087445,504.2597188884076
-59001.31917561736,0.0
-48211.94549755275,0.0
-53256.96902039188,0.0
-55153.56546992407,0.0
-40238.9957043749,861.9848112305598
-37624.2904469934,0.0
-42274.67087459546,1698.4077882800043
-62164.259194059734,0.0
-39667.33855062847,0.0
-52014.77129809445,721.524386536471
-42663.7279547773,859.8088860190923
-32640.73627842037,332.4102956762794
-43238.18087518902,0.0
-54252.249936752225,0.0
-33334.59829274801,0.0
-31823.39801214051,0.0
-43780.51205337726,0.0
-52248.53102550644,0.0
-55057.42840722152,1154.3587908605257
-62651.83054914286,0.0
-30761.444930302412,0.0
-51274.14789678804,0.0
-28788.668179412765,0.0
-60119.619066311585,0.0
-41640.102321285536,881.927705688603
-53467.22610338758,0.0
-50730.84308675653,2689.1307379420623
-60527.72596346497,0.0
-31904.362523116746,0.0
-41503.91135932377,0.0
-32551.88329793313,986.3818207133024
-58923.56160052892,1996.1352707668302
-31215.841151391505,0.0
-34697.748225772535,0.0
-62323.205092380085,2294.667515159643
-31216.21464160476,0.0
-39129.47066695505,0.0
-40820.982509502064,0.0
-46323.33266134393,0.0
-32417.749412483645,380.2336114847665
-36459.74593653593,0.0
-59821.210136474416,1611.6593270153612
-52378.09714171653,0.0
-30694.714537425956,0.0
-54697.9185427256,0.0
-41171.57488402021,564.4668643344776
-57986.42254048781,0.0
-42980.22223180061,0.0
-59316.621832837845,0.0
-50086.66028685759,1686.7967543562195
-43659.32483401624,0.0
-52447.27530406219,1678.7776393547206
-34224.785418814914,1034.3537427297526
-59490.235588855765,3766.7191105159764
-54685.61951294278,0.0
-42209.24786724504,0.0
-36439.21384011111,0.0
-38420.18315601151,0.0
-50287.10396309861,0.0
-33538.64605089208,0.0
-54922.14816032328,688.8488494225033
-28771.83868331985,0.0
-41566.31556162753,890.8794574994383
-41729.36190838968,0.0
-30303.19001635342,0.0
-30971.535278098534,0.0
-61640.08223484293,0.0
-43706.60639052616,0.0
-31312.143512975563,2109.7299584745024
-58777.9993838232,0.0
-59396.82876592381,0.0
-58605.38612126701,0.0
-54173.93622781098,1871.7443480847087
-48203.087990308086,0.0
-36706.41293495586,0.0
-41252.97428597145,1667.9300071817222
-59607.62738141026,0.0
-34228.46577858093,450.9625765324758
-36090.85972234757,0.0
-51286.32346384805,0.0
-29133.956072401765,270.17596490335
-35772.792306825184,0.0
-58661.88934686986,0.0
-37835.46915149411,0.0
-28589.386403471286,299.1459826495919
-34945.526066029386,0.0
-45919.3743397394,1039.333107255059
-36935.29135171294,0.0
-36554.641972582176,0.0
-41802.934438511395,0.0
-35318.392965279134,0.0
-45999.32955195254,0.0
-42435.530973341825,0.0
-59748.96309965047,0.0
-45665.31358212522,630.827006917535
-52460.170736522996,0.0
-51859.328809365135,1072.93208637974
-55584.94084572646,1853.6994765604766
-53132.5203526928,0.0
-56358.4396672282,919.9576490673018
-51135.052190049486,0.0
-28482.677985806433,0.0
-50821.59223354857,0.0
-35380.60770382152,0.0
-33013.08221780132,1197.1684393941343
-50183.74091684387,0.0
-43205.57509736745,0.0
-31612.74166475369,564.5306313240284
-46704.817711159296,0.0
-41128.92407936568,1605.0280404738737
-37531.557321233915,1065.4622500552975
-42429.73100793613,930.313636965405
-43691.548086423696,989.448420671538
-50601.829310322,0.0
-45935.04049140933,2395.796622152421
-29397.00890420819,0.0
-57343.202863962484,2633.6063210511697
-51738.066968725136,699.0685334540223
-40702.56896795514,0.0
-53151.73381818073,1705.2582123461875
-39053.330592124854,0.0
-60802.72070355086,0.0
-54263.14238906718,1132.9039613223463
-57446.850140371535,2640.2721960852095
-37373.10408515264,0.0
-44766.04315102435,0.0
-43017.294075881364,0.0
-51423.39196408389,0.0
-55091.652510234344,0.0
-32015.384040561094,0.0
-63067.97220150839,0.0
-30165.02175256297,538.6953569978818
-45912.93807434887,0.0
-37297.45991755476,1451.6083540411623
-59644.76009299832,0.0
-48355.985403433966,633.9318655038511
-59991.60497889084,0.0
-57282.54457584222,0.0
-30181.415629577557,0.0
-60647.179740427324,3003.620893822808
-50684.91417180546,656.5404183941457
-58311.41424339509,1266.0853273362427
-55829.14887766867,1801.4722207871707
-52540.70581406061,744.1086245818839
-49873.17072216084,0.0
-55452.761735022206,735.9705037806676
-53720.306714589475,0.0
-46053.34056726598,978.1741140227848
-33465.08709001107,394.52324898737396
-28640.639015597197,256.5804258287065
-40979.83910366209,1301.0831671302458
-58761.55175783551,850.2231842540162
-37635.01504533409,0.0
-40445.1419957479,0.0
-56010.16579163025,0.0
-31371.930982226473,0.0
-39124.4370569916,0.0
-47561.61514914325,0.0
-30805.77045990318,721.8755474551101
-55044.67172263586,0.0
-40328.820057502526,1494.5540729688337
-42607.31823389546,0.0
-39224.51365044079,0.0
-35137.02375118504,715.8136729796
-36393.256550058104,0.0
-54237.66706017104,0.0
-49732.246937498494,0.0
-52571.790250361984,0.0
-34133.02854636857,422.36150597713214
-38342.94759502422,0.0
-39793.675739769,0.0
-54171.791310309614,0.0
-35186.12318212549,0.0
-59041.6502330114,3673.8582424822325
-37383.6398892759,0.0
-36567.176838289386,1421.3071937559473
-43423.63358862846,0.0
-29488.608618845297,352.1912812924824
-51786.956434447624,2042.6359787888468
-28728.021933360615,0.0
-44026.75767679905,0.0
-32310.802899377093,0.0
-41383.61880264395,1781.8137551224943
-40783.6995305758,539.9527828866876
