sal_9_lc2vs0_iate,school
7870.874531802361,10.0
12888.31944530725,10.0
533.8423601638269,10.0
-1375.4042867302232,10.0
2326.3934122477804,12.0
2189.1032991588672,10.0
6308.470549369706,8.0
7422.200161121675,10.0
2768.0959296571205,10.0
5783.823272553664,9.0
-6503.029360579615,10.0
5259.3681964328125,10.0
4258.426784341282,9.0
7442.142983665519,8.0
11407.064320834665,10.0
-1510.5974733271505,12.0
4786.14573972855,9.0
268.3029150048028,10.0
2812.5133056065756,10.0
-14299.216998691398,12.0
3938.741170963348,9.0
9903.44204291061,9.0
-468.4642055409877,9.0
1014.4725232456653,12.0
3490.8978086337133,12.0
-990.3984104745601,12.0
-3846.847991681564,10.0
485.3361923592802,9.0
10165.330203671287,9.0
-2799.1980315123237,10.0
11917.406228366232,10.0
618.919179521431,12.0
10810.338397599466,8.0
4113.437234271604,9.0
7502.008570958752,10.0
-520.5007288973547,10.0
8497.136296901012,10.0
3131.4967945946537,10.0
-3894.2167515392657,10.0
10345.932455492191,8.0
8109.949834620071,12.0
690.9116503369573,12.0
11306.908387927857,9.0
10928.188097720822,9.0
-7337.379980962282,12.0
3026.6548330390156,12.0
-3217.6829752884596,12.0
4691.455642526188,12.0
9828.21458093688,9.0
4783.484859219516,12.0
10922.347453858445,9.0
5038.277976958487,10.0
5364.634809299792,9.0
3858.4404426667516,12.0
-1887.945701426513,9.0
7727.8570152035845,9.0
-7451.419736903625,10.0
3144.7516062357986,10.0
8544.08065323127,10.0
1473.3046484063975,12.0
286.298469813838,10.0
4298.421442218056,8.0
1449.7054672341164,12.0
2458.021568123583,12.0
5939.140853150056,8.0
8188.651597377381,10.0
-1372.7021021247892,10.0
7066.150737845893,8.0
8803.631433103268,8.0
10679.729853334135,10.0
1758.6255096828063,9.0
-3623.536330502404,10.0
9521.298228434052,10.0
-2659.213659020679,10.0
1967.864350795117,12.0
9877.034288757306,10.0
6898.648807185147,10.0
-1569.7050754635657,10.0
-2376.735042950807,12.0
-8544.735303795649,10.0
7165.6263531346785,10.0
-317.2154252374339,12.0
6737.147800886677,10.0
9612.428422419647,10.0
12191.632820418621,8.0
11340.004034195721,9.0
5728.328925326716,10.0
-2174.638691540855,10.0
1283.1444527377844,9.0
10608.865448603174,9.0
-3799.0736535541355,10.0
553.4506746018214,10.0
2023.9012182450292,12.0
7551.769632087732,10.0
4051.417988673548,10.0
-2934.424393040462,9.0
3214.2508965920197,12.0
3946.29193895205,9.0
6056.6358186027555,9.0
7770.722457303993,10.0
6478.699316412977,10.0
-1379.1351788689126,12.0
2294.4328499923267,10.0
12358.53168056079,10.0
4655.941009856785,9.0
-3891.095425748962,12.0
3932.3828403189646,9.0
9717.157341584574,10.0
-3240.62011256105,10.0
-5082.297162713987,10.0
8486.16743703295,8.0
2151.2009497591944,10.0
-2353.5049108673593,10.0
-2481.73164099099,10.0
2082.53675368817,9.0
5706.9057115788555,10.0
6264.60368171377,10.0
8824.797762984275,10.0
10014.12434696534,9.0
130.79845952167398,12.0
9860.920614603929,9.0
5442.470261874624,10.0
-9264.433819091655,10.0
-6418.56459675204,10.0
-1091.1936663597503,9.0
8092.033773759563,10.0
-4632.540000564519,10.0
12669.287244286414,10.0
9442.381009430737,9.0
11692.16165293791,10.0
6803.723014819605,8.0
-4646.382486803907,10.0
6456.761345825919,9.0
6995.265395697819,10.0
10364.520531165172,9.0
-898.1301999556158,12.0
8079.9902853061785,10.0
-2340.720410793529,10.0
-15648.144848932327,12.0
3987.869222792226,10.0
4294.076758677501,10.0
2426.458167286859,10.0
-2929.9063879332543,10.0
5221.627952668914,10.0
13961.20674871016,10.0
9350.949854775065,9.0
-6207.302938360539,10.0
847.3047072608888,8.0
3071.5896839545553,9.0
11497.734136285257,9.0
-359.86192852487966,9.0
4381.6341810043905,9.0
9667.430174861616,9.0
-14163.136502259997,12.0
6925.729693848231,9.0
