sal_9_lc2vs0_iate,lmp_cw
7870.874531802361,3.0
12888.31944530725,3.0
533.8423601638247,2.0
-1375.4042867302232,4.0
2326.3934122477795,3.0
2189.1032991588654,4.0
6308.470549369705,3.0
7422.200161121675,3.0
2768.095929657122,4.0
5783.823272553664,3.0
-6503.029360579616,2.0
5259.368196432814,3.0
4258.426784341282,3.0
7442.142983665517,4.0
11407.064320834663,4.0
-1510.5974733271514,3.0
4786.1457397285485,2.0
268.30291500480007,3.0
2812.5133056065756,1.0
-14299.216998691398,1.0
3938.7411709633498,1.0
9903.442042910609,4.0
-468.46420554098813,4.0
1014.4725232456653,3.0
3490.8978086337147,4.0
-990.3984104745599,4.0
-3846.847991681565,3.0
485.3361923592802,1.0
10165.330203671285,4.0
-2799.1980315123214,3.0
11917.406228366228,3.0
618.9191795214315,1.0
10810.338397599466,1.0
4113.437234271605,4.0
7502.008570958751,2.0
-520.5007288973552,4.0
8497.13629690101,3.0
3131.496794594654,4.0
-3894.216751539267,2.0
10345.932455492191,4.0
8109.949834620071,4.0
690.9116503369564,4.0
11306.908387927859,3.0
10928.188097720822,1.0
-7337.37998096228,3.0
3026.654833039014,1.0
-3217.682975288458,1.0
4691.455642526187,2.0
9828.21458093688,4.0
4783.484859219516,1.0
10922.347453858445,4.0
5038.277976958485,4.0
5364.634809299791,4.0
3858.440442666751,1.0
-1887.945701426513,1.0
7727.857015203585,1.0
-7451.419736903623,1.0
3144.7516062358004,3.0
8544.08065323127,4.0
1473.3046484063998,3.0
286.2984698138398,1.0
4298.421442218057,1.0
1449.7054672341155,4.0
2458.021568123584,4.0
5939.140853150053,4.0
8188.651597377383,1.0
-1372.7021021247865,3.0
7066.150737845893,1.0
8803.631433103272,4.0
10679.729853334135,3.0
1758.6255096828063,1.0
-3623.5363305024034,4.0
9521.29822843405,2.0
-2659.213659020682,4.0
1967.8643507951183,3.0
9877.034288757308,1.0
6898.648807185147,4.0
-1569.7050754635657,4.0
-2376.735042950807,2.0
-8544.735303795649,2.0
7165.626353134677,2.0
-317.2154252374321,3.0
6737.147800886679,1.0
9612.428422419647,1.0
12191.632820418617,3.0
11340.004034195721,3.0
5728.3289253267185,2.0
-2174.6386915408566,4.0
1283.1444527377853,3.0
10608.865448603174,1.0
-3799.0736535541346,1.0
553.4506746018242,4.0
2023.9012182450278,4.0
7551.769632087733,1.0
4051.41798867355,2.0
-2934.4243930404623,1.0
3214.2508965920188,1.0
3946.291938952048,4.0
6056.635818602758,1.0
7770.722457303993,1.0
6478.699316412978,1.0
-1379.135178868911,1.0
2294.4328499923276,3.0
12358.531680560793,3.0
4655.941009856786,1.0
-3891.095425748962,1.0
3932.3828403189627,2.0
9717.157341584574,2.0
-3240.6201125610505,1.0
-5082.297162713985,3.0
8486.16743703295,2.0
2151.2009497591935,4.0
-2353.5049108673593,2.0
-2481.7316409909918,2.0
2082.5367536881686,4.0
5706.905711578856,1.0
6264.603681713767,1.0
8824.797762984275,4.0
10014.124346965338,3.0
130.79845952167352,4.0
9860.92061460393,2.0
5442.470261874626,4.0
-9264.433819091655,3.0
-6418.5645967520395,1.0
-1091.1936663597526,4.0
8092.033773759564,1.0
-4632.540000564519,2.0
12669.287244286412,2.0
9442.381009430737,4.0
11692.161652937908,1.0
6803.723014819605,3.0
-4646.3824868039055,4.0
6456.761345825918,4.0
6995.265395697819,3.0
10364.520531165173,4.0
-898.130199955614,3.0
8079.990285306178,3.0
-2340.72041079353,1.0
-15648.14484893233,3.0
3987.869222792226,3.0
4294.076758677501,4.0
2426.4581672868608,3.0
-2929.9063879332543,2.0
5221.627952668914,3.0
13961.206748710158,2.0
9350.949854775063,3.0
-6207.302938360535,2.0
847.3047072608888,3.0
3071.5896839545553,4.0
11497.734136285257,3.0
-359.86192852488057,3.0
4381.634181004391,4.0
9667.430174861616,1.0
-14163.136502259998,4.0
6925.7296938482295,4.0
2912.9462186780456,4.0
8799.493090724169,4.0
1687.1970148551336,4.0
1579.526098545687,3.0
10821.92611721299,2.0
-3650.864360540784,4.0
9742.557374548425,2.0
5598.796543119883,2.0
1782.7942411083159,4.0
11611.267291880478,2.0
-2816.3828658022926,3.0
12658.261863533058,3.0
-1895.848120737769,1.0
8085.793884675193,4.0
9388.362409272686,1.0
902.1921831642204,1.0
6152.728202026662,3.0
-1667.2923622197354,3.0
2664.356391106515,4.0
7379.675199325183,1.0
10033.087680342445,4.0
-734.0312922779663,1.0
4988.045221822715,2.0
-2578.8027878017974,3.0
-88.54371670886712,4.0
4248.150829846613,4.0
4217.44419001134,3.0
8286.280026774271,4.0
4254.034890246282,2.0
10286.130656572557,3.0
2800.5263129002224,4.0
2107.7065415638135,4.0
4695.561298385854,2.0
405.3190607162344,4.0
1081.7667769744085,2.0
3219.0485562604044,3.0
8844.012827097515,1.0
-1814.6156092333665,4.0
-4349.950143424325,2.0
8600.428360279442,3.0
-4348.452473436278,4.0
1094.5334087371857,4.0
8779.405775839532,1.0
646.5969166610537,4.0
8586.488280952428,3.0
-591.3895231410488,3.0
-4710.763342676901,3.0
445.97040118072346,3.0
4910.516672193606,1.0
2358.653586102409,3.0
1437.7680200496993,1.0
2938.079091516203,2.0
-8395.425588298518,1.0
2075.0040578246635,4.0
447.8537311745904,1.0
-3228.109354069021,4.0
4427.383271852271,4.0
-7114.979890831338,1.0
7061.143144535829,3.0
1837.0250127952006,4.0
912.639663689343,1.0
1228.0278277566858,2.0
6267.617815736812,3.0
2736.7396447922033,4.0
-5951.172459112928,4.0
8013.004725660968,4.0
4358.499729113306,3.0
5107.2766898788705,4.0
-1709.91859457987,3.0
13562.53257347735,2.0
-3626.436485153981,1.0
2598.154816194003,1.0
-3849.841344895958,2.0
7453.781889706178,1.0
7564.4558888394,2.0
5791.688411646292,1.0
6422.079073618834,3.0
-1855.2433382563042,3.0
8854.821233659895,2.0
6627.012596508384,3.0
1647.8078231043307,2.0
3004.62719763288,2.0
6767.102917607672,4.0
599.3993622044268,1.0
-2948.788990907173,3.0
-10610.134833129054,2.0
-12486.235606336471,3.0
825.434581975144,2.0
4593.216866175604,4.0
7486.159727045607,4.0
7768.15059486403,1.0
-3743.6302885721025,2.0
-3255.556436295142,4.0
-101.57680315661491,1.0
-11125.815826590195,4.0
6640.454592255233,2.0
10341.259449452053,2.0
5254.6731130865055,4.0
3021.0240452881308,3.0
-6622.319763715015,1.0
107.95776694021743,4.0
-5492.27516509644,4.0
3883.5587262395247,4.0
-17132.95817254939,1.0
-385.88773943750584,3.0
-8708.68287159834,1.0
-9587.643172010658,3.0
-1015.6166305906588,3.0
6622.654262130878,3.0
-7039.10344653121,4.0
1977.1366483940685,3.0
3206.5567947331583,3.0
6234.464792634398,4.0
2278.2618811639613,1.0
-4026.7064992653977,4.0
-9354.102639877887,3.0
6290.1251405421335,2.0
3769.8023610550044,4.0
7306.104691650577,3.0
1009.7633973574066,1.0
4064.145619361744,3.0
4208.645677454022,4.0
166.59137559366718,1.0
5547.24153245725,4.0
5687.53744427687,1.0
12950.826165410694,2.0
2388.7904644238442,3.0
10457.592080076432,2.0
-2278.919831186782,3.0
3425.859121933591,4.0
2155.7838524988733,4.0
-1050.2012872945038,4.0
-4137.530231525391,2.0
5132.981157804387,4.0
5011.833629560185,4.0
4713.166198328325,4.0
6633.333836185289,4.0
-6140.454725876484,4.0
6179.887043983198,3.0
-3136.243753914066,1.0
4203.1782247786105,3.0
2486.3580113204243,3.0
-168.76873663659296,2.0
10277.8911561125,3.0
9627.137941586094,1.0
1843.052696410055,1.0
8674.499347313238,1.0
-4291.134208485234,3.0
-1238.029732093448,3.0
12402.830455325162,3.0
3018.5798635687415,3.0
-3401.8176103094884,1.0
1762.034229653456,4.0
9760.203950260551,4.0
1234.9742420686548,4.0
8061.920553598786,3.0
11426.364749803162,4.0
-335.34992335410516,2.0
7033.492805924079,4.0
1646.649241562594,1.0
-257.02165328480805,3.0
7286.837308302045,4.0
4671.046364566129,3.0
5524.09596695954,3.0
3849.65850171927,3.0
6581.328119481405,2.0
5660.280355349746,3.0
-2233.394407005087,3.0
5796.93401223002,3.0
4552.2807498577495,1.0
2163.515396257904,4.0
757.7751206028802,1.0
1370.931125248966,2.0
4153.700651510758,3.0
1725.4113440482915,1.0
6863.218321142773,4.0
8627.35270812232,1.0
2597.931366029752,4.0
-5703.03339086666,2.0
7131.892140800188,1.0
7584.24561873081,1.0
-2094.370193937853,1.0
8161.852114336906,4.0
6052.31495835293,1.0
6644.302048211468,3.0
365.1456746521485,1.0
5474.487923245158,4.0
-10197.858831467978,3.0
5001.931065135399,4.0
7648.794127154766,4.0
7697.560333101914,3.0
3738.2260358896574,2.0
7438.680295060854,4.0
-2166.985631533953,3.0
7973.671032119376,2.0
2638.2851422709286,4.0
8012.620696209716,3.0
7862.376184380142,4.0
7923.886195532081,4.0
-5133.170626862673,3.0
7616.13415771495,2.0
-1694.4300711423257,2.0
-2539.7563012171263,3.0
5789.306105155321,4.0
10304.076840908469,3.0
7293.839570699638,1.0
-981.8655237410353,3.0
-1837.4045308119435,3.0
4435.131187108322,1.0
5399.157004214534,3.0
9322.10902383857,1.0
-5378.428120092788,2.0
1510.3248460738705,4.0
-7134.543017663165,2.0
7557.7469825469425,3.0
1073.8257809821616,4.0
4383.621261960076,2.0
1776.0631107414629,3.0
880.5784028497663,4.0
7708.8465856034745,1.0
