sal_8_lc1vs0_iate,school
11167.868259257046,10.0
12771.957345204471,10.0
11841.187714049378,10.0
1617.968606159732,10.0
15376.371816342331,12.0
5270.188628254141,10.0
7810.821964283548,8.0
11454.249122621673,10.0
5223.773363349357,10.0
6858.561316999912,9.0
-9663.4070878394,10.0
13103.389880014722,10.0
12097.438624185723,9.0
9239.958723800342,8.0
13179.650120999831,10.0
15951.153664678171,12.0
7427.495471244962,9.0
-4119.966476765891,10.0
3457.031927894269,10.0
149.75301320187464,12.0
-7275.184140058531,9.0
9168.374599985376,9.0
-6527.476172219999,9.0
16253.066304441363,12.0
16422.098656896098,12.0
15321.748210100403,12.0
-3628.379001215382,10.0
-7685.339147035473,9.0
8542.158590066798,9.0
-7065.184392669895,10.0
13417.309769282514,10.0
12998.666689159658,12.0
2568.7150861865375,8.0
12279.068538371452,9.0
10663.407638331799,10.0
1095.661920499264,10.0
12067.22011312481,10.0
10386.52788096623,10.0
-8197.01825143729,10.0
9743.291037672112,8.0
14279.191161523248,12.0
14794.790952362644,12.0
10036.08175897261,9.0
8987.524484473264,9.0
7326.728430899921,12.0
11604.632379663148,12.0
7237.069809009081,12.0
13521.910460926332,12.0
9899.389649886894,9.0
14346.910299437106,12.0
9607.420887526034,9.0
3960.7541193922425,10.0
-1098.819828371047,9.0
15695.805463145483,12.0
-10103.924075965264,9.0
4873.903170252894,9.0
-10119.550203775367,10.0
9930.176085039036,10.0
12117.303287205883,10.0
14307.525232743563,12.0
-849.3356609478022,10.0
5920.908264161411,8.0
16037.714572977082,12.0
13084.792813569358,12.0
-3639.5539772658276,8.0
9855.060227088901,10.0
549.9976655498408,10.0
4726.2651827145355,8.0
7877.7732617432885,8.0
12524.709497428434,10.0
-8867.378615785194,9.0
-7506.689442051912,10.0
12763.370004946453,10.0
1619.2753376311618,10.0
16952.58681094787,12.0
12985.979106122408,10.0
12139.683843232855,10.0
3837.2376996194216,10.0
4353.628110462143,12.0
-9290.580648876947,10.0
12831.28888523216,10.0
13583.732123190503,12.0
7672.509246332884,10.0
11537.930439930817,10.0
8362.743088578783,8.0
9711.303802441362,9.0
10845.005053034682,10.0
2223.4597978211605,10.0
-7659.02464203842,9.0
7128.872708656225,9.0
-6177.261267735563,10.0
2460.750005272961,10.0
14837.793943726858,12.0
10900.626064283631,10.0
10242.312911182507,10.0
-13867.61397649689,9.0
10449.270811530761,12.0
-4391.14517254123,9.0
6673.694642479495,9.0
5673.922108543154,10.0
7422.990399709221,10.0
14667.475859258246,12.0
4260.229912227755,10.0
11046.84684582212,10.0
4791.924340922252,9.0
12856.471075525771,12.0
-7114.332520317784,9.0
11741.83469197449,10.0
-3119.609474963461,10.0
593.8974318770288,10.0
-4595.2171010756965,8.0
3435.4916708516894,10.0
-2049.11310328492,10.0
-5906.212465413824,10.0
-1356.5836848097874,9.0
7336.410478598749,10.0
5587.694614556961,10.0
14094.56345936305,10.0
8104.7001777244695,9.0
