sal_7_lc1vs0_iate,region
5953.581473813945,43.0
8464.159484895521,47.0
6955.343047811723,61.0
-2020.5311061799885,56.0
10542.252531732,71.0
586.1306613070965,68.0
4807.944093878533,15.0
7682.542326626743,15.0
1447.4128988806017,12.0
3889.160303714729,38.0
-13394.278717608086,52.0
8937.64384238371,49.0
9798.9676748307,38.0
5767.038233563757,83.0
9222.468931014644,53.0
12962.039103616271,62.0
4298.5463141792625,42.0
-6621.019697649848,77.0
133.68620445255715,7.0
-3060.6652236598966,60.0
-10470.3889259688,83.0
5694.045952312681,82.0
-7517.611412784086,24.0
11040.959300204564,22.0
11872.050341251706,23.0
10152.859535544063,43.0
-7127.51135072515,42.0
-11020.03432546015,4.0
5034.745716134099,85.0
-10578.027809877753,15.0
9021.633432821927,7.0
8406.276128862879,47.0
278.7666532655526,3.0
8026.213406079296,58.0
6758.007200695989,69.0
-1742.209419884818,51.0
8594.167566480071,19.0
8082.334098990295,40.0
-10557.429991132149,63.0
6943.1991704994,30.0
9244.221824454078,79.0
11191.362756678776,67.0
6735.6623951581105,77.0
7358.825751417266,67.0
5162.883729185538,52.0
8336.795607308963,43.0
2286.228662823156,64.0
9865.436773882439,18.0
5945.286422769877,45.0
9483.486279094846,51.0
5602.926294863124,26.0
278.7240398223548,14.0
-3430.044723143349,27.0
11411.257030759025,55.0
-13931.246226538722,17.0
2317.367408828821,17.0
-13012.412826655102,75.0
6456.48340913016,60.0
8592.023239682687,62.0
9119.19420782378,22.0
-3219.7497230973604,47.0
2397.4886960786343,16.0
12706.676142674845,38.0
8538.243984216904,5.0
-5304.003869083626,80.0
6508.104397677313,21.0
-3988.5053650855625,33.0
1615.289563760261,51.0
4415.370816577562,17.0
8835.536156199287,77.0
-12044.882760781256,78.0
-10803.47538115505,33.0
9145.399011089048,9.0
-2099.758615756404,42.0
10908.435183384003,35.0
9230.276218078732,64.0
8265.641815684607,62.0
305.3775326601144,67.0
-1121.5174551132998,33.0
-14952.841476965112,79.0
8888.239247329333,83.0
7487.5230673655005,61.0
4515.458127579724,31.0
8050.305828954644,66.0
5618.28913955684,36.0
6956.717943621493,28.0
6583.677596505942,54.0
-620.8995594502067,39.0
-11346.419775309852,70.0
3724.396124565168,26.0
-9060.665961038301,74.0
-46.94769175680631,2.0
11725.2630929413,50.0
6737.310521582071,19.0
5973.998567087954,49.0
-16592.64174168892,54.0
7158.139647361583,74.0
-4138.537774801963,23.0
3321.413222094924,76.0
3018.140407082692,58.0
4475.890759536211,68.0
11147.871202982484,19.0
1441.9820689004682,65.0
6551.4836993799645,47.0
1620.2932177768216,39.0
10490.319074607369,25.0
