sal_6_lc1vs0_iate,region
4786.872201996116,43.0
4937.87493474165,47.0
4491.152950496435,61.0
-2632.9534004147304,56.0
6295.935285934218,71.0
-2279.549880175713,68.0
1765.0500781177952,15.0
4688.274478264749,15.0
-638.9576443182386,12.0
960.989637131499,38.0
-18236.031441064093,52.0
5589.539260932188,49.0
5523.929928554506,38.0
3044.660019174614,83.0
5738.071236309973,53.0
9723.306466737911,62.0
1567.0815830057518,42.0
-12953.701944487842,77.0
-2652.6528730746454,7.0
-7147.628432542682,60.0
-13012.106493399755,83.0
2818.206907170864,82.0
-10446.080726259752,24.0
7484.336287808139,22.0
7563.90439067216,23.0
6552.785888706549,43.0
-10088.094938680853,42.0
-9757.948007938512,4.0
2674.715036440949,85.0
-13536.185591746458,15.0
5272.717361686052,7.0
3624.9324330982417,47.0
-1790.5499210627913,3.0
4450.627062331365,58.0
3305.5147837330787,69.0
-4952.949111954732,51.0
3856.2134153104726,19.0
4582.272173993855,40.0
-13022.853196914615,63.0
3274.938842368807,30.0
6440.2186368125,79.0
6379.169444053605,67.0
3022.208913924109,77.0
3647.860432091442,67.0
1213.3476412751916,52.0
4472.067582299367,43.0
-625.4468351277974,64.0
5087.55012538905,18.0
3653.5182546119486,45.0
5794.630189021962,51.0
2954.959111921852,26.0
-3515.210084987979,14.0
-5258.80000862891,27.0
7920.117367699964,55.0
-16237.205064735479,17.0
-1484.8822309506895,17.0
-17442.095032407662,75.0
2721.402078410986,60.0
4197.474641707151,62.0
6680.968443067644,22.0
-4404.343353272665,47.0
-100.2618312631447,16.0
8645.319146987422,38.0
5775.252323229994,5.0
-7801.850264728622,80.0
3311.4756508859937,21.0
-5269.406740862252,33.0
-2103.4651590999624,51.0
1423.4083593945163,17.0
4441.066818808058,77.0
-12212.603364041406,78.0
-14710.221032450838,33.0
5124.652344713599,9.0
-5095.864270302011,42.0
6891.059756759703,35.0
5808.817652304406,64.0
4665.3706454781295,62.0
-1910.6901316000244,67.0
-2736.76683948264,33.0
