sal_9_lc2vs0_iate,age
7870.874531802361,34.0
12888.31944530725,44.0
533.8423601638269,42.0
-1375.4042867302232,47.0
2326.3934122477804,46.0
2189.1032991588672,48.0
6308.470549369706,37.0
7422.200161121675,44.0
2768.0959296571205,45.0
5783.823272553664,35.0
-6503.029360579615,34.0
5259.3681964328125,46.0
4258.426784341282,49.0
7442.142983665519,49.0
11407.064320834665,47.0
-1510.5974733271505,46.0
4786.14573972855,38.0
268.3029150048028,41.0
2812.5133056065756,48.0
-14299.216998691398,30.0
3938.741170963348,35.0
9903.44204291061,42.0
-468.4642055409877,40.0
1014.4725232456653,38.0
3490.8978086337133,46.0
-990.3984104745601,45.0
-3846.847991681564,34.0
485.3361923592802,34.0
10165.330203671287,40.0
-2799.1980315123237,37.0
11917.406228366232,47.0
618.919179521431,33.0
10810.338397599466,41.0
4113.437234271604,48.0
7502.008570958752,40.0
-520.5007288973547,46.0
8497.136296901012,45.0
3131.4967945946537,41.0
-3894.2167515392657,37.0
10345.932455492191,49.0
8109.949834620071,50.0
690.9116503369573,38.0
11306.908387927857,44.0
10928.188097720822,43.0
-7337.379980962282,48.0
3026.6548330390156,36.0
-3217.6829752884596,37.0
4691.455642526188,41.0
9828.21458093688,45.0
4783.484859219516,36.0
10922.347453858445,46.0
5038.277976958487,50.0
5364.634809299792,48.0
3858.4404426667516,40.0
-1887.945701426513,33.0
7727.8570152035845,31.0
-7451.419736903625,34.0
3144.7516062357986,39.0
8544.08065323127,45.0
1473.3046484063975,36.0
286.298469813838,38.0
4298.421442218056,33.0
1449.7054672341164,50.0
2458.021568123583,45.0
5939.140853150056,47.0
8188.651597377381,45.0
-1372.7021021247892,33.0
7066.150737845893,31.0
8803.631433103268,47.0
10679.729853334135,43.0
1758.6255096828063,34.0
-3623.536330502404,35.0
9521.298228434052,41.0
-2659.213659020679,40.0
1967.864350795117,42.0
9877.034288757306,42.0
6898.648807185147,49.0
-1569.7050754635657,46.0
-2376.735042950807,37.0
-8544.735303795649,31.0
7165.6263531346785,48.0
-317.2154252374339,32.0
6737.147800886677,31.0
9612.428422419647,41.0
12191.632820418621,49.0
11340.004034195721,49.0
5728.328925326716,36.0
-2174.638691540855,44.0
1283.1444527377844,33.0
10608.865448603174,32.0
-3799.0736535541355,30.0
553.4506746018214,47.0
2023.9012182450292,48.0
7551.769632087732,45.0
4051.417988673548,35.0
-2934.424393040462,32.0
3214.2508965920197,32.0
3946.29193895205,46.0
6056.6358186027555,40.0
7770.722457303993,31.0
6478.699316412977,36.0
-1379.1351788689126,34.0
2294.4328499923267,50.0
12358.53168056079,41.0
4655.941009856785,36.0
-3891.095425748962,35.0
3932.3828403189646,45.0
9717.157341584574,40.0
-3240.62011256105,30.0
-5082.297162713987,47.0
8486.16743703295,48.0
2151.2009497591944,46.0
-2353.5049108673593,31.0
-2481.73164099099,40.0
2082.53675368817,48.0
5706.9057115788555,31.0
6264.60368171377,36.0
8824.797762984275,39.0
10014.12434696534,43.0
130.79845952167398,36.0
9860.920614603929,43.0
5442.470261874624,36.0
-9264.433819091655,32.0
-6418.56459675204,30.0
-1091.1936663597503,35.0
8092.033773759563,34.0
-4632.540000564519,44.0
12669.287244286414,49.0
9442.381009430737,48.0
11692.16165293791,46.0
6803.723014819605,37.0
-4646.382486803907,37.0
6456.761345825919,49.0
6995.265395697819,34.0
10364.520531165172,43.0
-898.1301999556158,35.0
8079.9902853061785,45.0
-2340.720410793529,42.0
-15648.144848932327,47.0
3987.869222792226,43.0
4294.076758677501,47.0
2426.458167286859,42.0
-2929.9063879332543,37.0
5221.627952668914,35.0
13961.20674871016,38.0
9350.949854775065,39.0
-6207.302938360539,34.0
847.3047072608888,31.0
3071.5896839545553,45.0
11497.734136285257,46.0
-359.86192852487966,42.0
4381.6341810043905,41.0
9667.430174861616,30.0
-14163.136502259997,49.0
6925.729693848231,50.0
2912.9462186780465,33.0
8799.49309072417,48.0
1687.1970148551327,45.0
1579.5260985456844,46.0
10821.926117212988,47.0
-3650.864360540784,50.0
9742.557374548427,36.0
5598.796543119879,31.0
1782.7942411083159,43.0
11611.267291880478,48.0
-2816.382865802294,33.0
12658.26186353306,39.0
-1895.848120737769,31.0
8085.793884675193,46.0
9388.362409272688,44.0
902.1921831642206,48.0
6152.728202026661,35.0
-1667.2923622197354,42.0
2664.356391106516,45.0
7379.675199325185,36.0
10033.087680342445,50.0
-734.0312922779658,38.0
4988.045221822716,35.0
-2578.8027878017992,38.0
-88.54371670886667,48.0
4248.150829846613,40.0
4217.44419001134,46.0
8286.280026774273,46.0
4254.03489024628,32.0
10286.130656572557,40.0
2800.526312900224,44.0
2107.7065415638144,40.0
4695.561298385855,50.0
405.31906071623416,47.0
1081.7667769744103,39.0
3219.0485562604053,40.0
8844.012827097515,35.0
-1814.615609233366,47.0
-4349.950143424323,40.0
