sal_7_lc1vs0_iate,olf_x0
5953.581473813945,56.0
8464.159484895521,85.0
6955.343047811723,51.0
-2020.5311061799885,54.0
10542.252531732,38.0
586.1306613070965,28.0
4807.944093878533,83.0
7682.542326626743,52.0
1447.4128988806017,12.0
3889.160303714729,39.0
-13394.278717608086,14.0
8937.64384238371,71.0
9798.9676748307,41.0
5767.038233563757,51.0
9222.468931014644,62.0
12962.039103616271,17.0
4298.5463141792625,67.0
-6621.019697649848,1.0
133.68620445255715,16.0
-3060.6652236598966,31.0
-10470.3889259688,54.0
5694.045952312681,40.0
-7517.611412784086,6.0
11040.959300204564,56.0
11872.050341251706,44.0
10152.859535544063,47.0
-7127.51135072515,26.0
-11020.03432546015,59.0
5034.745716134099,63.0
-10578.027809877753,15.0
9021.633432821927,59.0
8406.276128862879,38.0
278.7666532655526,32.0
8026.213406079296,57.0
6758.007200695989,27.0
-1742.209419884818,33.0
8594.167566480071,57.0
8082.334098990295,21.0
-10557.429991132149,42.0
6943.1991704994,18.0
9244.221824454078,68.0
11191.362756678776,30.0
6735.6623951581105,41.0
7358.825751417266,30.0
5162.883729185538,37.0
8336.795607308963,26.0
2286.228662823156,2.0
9865.436773882439,75.0
5945.286422769877,33.0
9483.486279094846,40.0
5602.926294863124,75.0
278.7240398223548,37.0
-3430.044723143349,34.0
11411.257030759025,71.0
-13931.246226538722,12.0
2317.367408828821,75.0
-13012.412826655102,49.0
6456.48340913016,33.0
8592.023239682687,57.0
9119.19420782378,71.0
-3219.7497230973604,54.0
2397.4886960786343,35.0
12706.676142674845,9.0
8538.243984216904,24.0
-5304.003869083626,14.0
6508.104397677313,81.0
-3988.5053650855625,47.0
1615.289563760261,31.0
4415.370816577562,38.0
8835.536156199287,44.0
-12044.882760781256,23.0
-10803.47538115505,26.0
9145.399011089048,63.0
-2099.758615756404,41.0
10908.435183384003,69.0
9230.276218078732,55.0
8265.641815684607,29.0
305.3775326601144,7.0
-1121.5174551132998,3.0
-14952.841476965112,9.0
8888.239247329333,62.0
7487.5230673655005,38.0
4515.458127579724,54.0
8050.305828954644,69.0
5618.28913955684,5.0
6956.717943621493,54.0
6583.677596505942,49.0
-620.8995594502067,28.0
-11346.419775309852,29.0
3724.396124565168,33.0
-9060.665961038301,35.0
-46.94769175680631,57.0
11725.2630929413,25.0
6737.310521582071,47.0
5973.998567087954,64.0
-16592.64174168892,14.0
