sal_3_lc1vs0_iate,earnx2
-17415.1031705239,0.0
-25305.746235323335,0.0
-27814.00738551387,0.0
-23939.495178166268,0.0
-32443.469793722445,0.0
-19252.82830122097,0.0
-21754.414397683897,0.0
-26132.066732960135,540.5292221533524
-19583.607062069976,0.0
-29068.56497138829,0.0
-33507.81939066237,0.0
-34557.90536122679,0.0
-33206.99096070395,1228.7335340854088
-25771.020703622424,0.0
-21224.217152578247,0.0
-40443.119240977925,0.0
-17639.679563740265,0.0
-32622.856521167563,0.0
-20722.610646580728,965.8503379932461
-35297.5177895776,1502.7000496557
-32741.071619922895,743.4988660048341
-19326.053103316015,0.0
-23070.99496129854,1567.4865435882898
-36175.13211878299,0.0
-34617.33914352088,731.6847828549727
-36608.90174036606,0.0
-30837.182013579783,0.0
-17907.461941494585,0.0
-17942.076634149467,0.0
-34530.80556441923,702.8414013080481
-25160.126131207566,0.0
-35437.80081658537,0.0
-25256.237556397176,1337.9946573057587
-30421.807644231587,0.0
-23428.232273581387,0.0
-27813.945823005313,1054.856986464721
-29688.119503097078,0.0
-30693.88810294368,0.0
-24291.688135672623,0.0
-28981.839002558616,0.0
-21607.353406322574,0.0
-37396.64686358426,1710.275913025411
-25870.09424285257,0.0
-32055.39241277901,1188.2006749697766
-39685.59554082267,941.0107736229702
-29489.562612563448,0.0
-38482.96106569735,955.4429418040424
-22189.204744630057,0.0
-17004.71819721548,0.0
-35409.17293620383,881.809880102695
-17823.56200956145,0.0
-37766.418724977644,0.0
-22640.68299875898,0.0
-32253.059369518443,1129.902604299713
-24654.80903645283,870.2730383209896
-23186.145612880962,0.0
-34743.95167606504,0.0
-22366.00685744034,1131.9066236985716
-25836.235321440174,0.0
-29608.902779363212,0.0
-20837.193996979866,1590.0336091143665
-17833.978261576296,0.0
-38674.99777111044,0.0
-19625.56066145896,0.0
-22575.15831563789,0.0
-31723.314857090405,1079.2784244259665
-17990.528686408485,0.0
-19073.293046008315,0.0
-19171.713840372966,0.0
-24268.749474896184,0.0
-19316.23011260044,0.0
-35173.125778535265,0.0
-31740.680983782735,699.3713044043346
-21134.055669029676,0.0
-34694.17471644448,0.0
-34348.869748631536,806.2559022403984
-25489.38137249599,0.0
-21774.562287047534,0.0
-19630.555238780216,0.0
-32619.98634424249,1725.9521238724642
-35605.72143464559,890.8636534716501
-35823.39271572521,853.423201710562
-22163.002399586272,0.0
-34187.682101731305,0.0
-23796.58483179108,0.0
-24214.05996981355,0.0
-17390.836837062387,0.0
-37759.11185731662,0.0
-18055.12477987335,0.0
-30961.690124440465,0.0
-24125.136919558492,518.4271933300842
-23011.67190106832,0.0
-33437.35512490579,663.1543926878377
-17881.030393876736,0.0
-33106.05405113527,0.0
-30425.67651579465,2196.159451190892
-26532.194720630883,0.0
-23626.347544077973,0.0
-18047.51390479693,311.2415988003016
-27043.770758876657,1942.8596076604335
-32383.900097214068,1181.1751560047758
-34954.31052210095,0.0
-31535.080746157266,0.0
-21015.40937176602,0.0
-18038.882593094793,0.0
-34640.7001171462,1339.908367683414
-26915.01669979139,0.0
-27943.7573729496,0.0
-20478.67314990065,0.0
-37711.79195343254,1311.9220553104692
-22276.114463611186,444.8740323812552
-31904.784204790005,0.0
-18602.566068983055,299.6053507362125
-25814.948807009358,0.0
-31223.664670909682,2118.5710349919664
-18305.374613839165,609.0351908202622
-26326.29011465775,561.008285187817
-23689.648935541714,0.0
-24599.362730920788,504.2597188884076
-37362.51892383423,0.0
-29962.803315762525,0.0
-32883.7248388344,0.0
-33750.42579383972,0.0
-23542.073494345506,861.9848112305598
-22152.7263848211,0.0
-25700.3328088512,1698.4077882800043
-38308.33369388414,0.0
-24145.212758002905,0.0
-31793.43696941984,721.524386536471
-25837.430523570038,859.8088860190923
-19157.002879969605,332.4102956762794
-26913.576223822907,0.0
-32877.94626428665,0.0
-20395.15824491409,0.0
-19362.52518916075,0.0
-27032.53802735584,0.0
-31681.00948524809,0.0
-32235.371393209927,1154.3587908605257
-42791.6128859482,0.0
-18501.39014862413,0.0
-30991.77902560891,0.0
-17652.5697037227,0.0
-36721.276921074284,0.0
-25378.109334741133,881.927705688603
-32692.207215944676,0.0
-31598.474629261982,2689.1307379420623
-36237.45893387396,0.0
-18742.31240744461,0.0
-25619.711908691752,0.0
-19394.592974872787,986.3818207133024
-35703.267594153556,1996.1352707668302
-18053.73147741477,0.0
-20366.641420268832,0.0
-41357.548724049746,2294.667515159643
-18358.731303464236,0.0
-23880.995560196454,0.0
-24958.688637512,0.0
-28464.256046333245,0.0
-20069.36254371567,380.2336114847665
-21971.942004177487,0.0
-38808.101895724176,1611.6593270153612
-31684.665617708954,0.0
-18288.575203826487,0.0
-33715.663576600346,0.0
-24936.103381554185,564.4668643344776
-36147.30358287094,0.0
-26410.3445212574,0.0
-35034.05002580755,0.0
-31527.197632357173,1686.7967543562195
-26163.732071928607,0.0
-33219.95842659876,1678.7776393547206
-20955.366372953853,1034.3537427297526
-37938.010837578244,3766.7191105159764
-33506.875871770804,0.0
-26479.083158861453,0.0
-21536.58275337253,0.0
-23039.52112579772,0.0
-31140.779844910947,0.0
-20886.24662169238,0.0
-34789.333305024615,688.8488494225033
-17905.577966310884,0.0
-24899.320571254677,890.8794574994383
-25605.123899853206,0.0
-18114.958241335808,0.0
-17945.111117443175,0.0
-37662.71694330331,0.0
-26603.502939523187,0.0
-19098.781476578642,2109.7299584745024
-37536.91973377703,0.0
-35960.159716556576,0.0
-34711.66000130545,0.0
-33599.739695265234,1871.7443480847087
-29771.67694842146,0.0
-23143.42635123949,0.0
-25614.930742157314,1667.9300071817222
-37973.67742381954,0.0
-20713.13054374513,450.9625765324758
-21424.43064549985,0.0
-33145.08491102029,0.0
-17592.622186101325,270.17596490335
-22146.44539303411,0.0
-36278.20321887508,0.0
-23065.3060871968,0.0
-17446.66461033421,299.1459826495919
-21747.22060631561,0.0
-26633.990215076585,1039.333107255059
-22226.668302937793,0.0
-22077.032249184253,0.0
-25841.22435380471,0.0
-20339.356951571008,0.0
-28755.499363330186,0.0
-25262.01905205636,0.0
-35698.686757842195,0.0
-28235.322496173976,630.827006917535
-33334.85922356422,0.0
-32456.45122834962,1072.93208637974
-34064.748379280805,1853.6994765604766
-32911.42428773715,0.0
-35847.99981472389,919.9576490673018
-32479.7313775537,0.0
-17039.382665687368,0.0
-32333.458308285568,0.0
-21824.512703207067,0.0
-19284.074450224532,1197.1684393941343
-30634.449808336394,0.0
-25411.01935720171,0.0
-18101.332843040444,564.5306313240284
-27768.756397002544,0.0
-25175.87040056248,1605.0280404738737
-22847.276586498643,1065.4622500552975
-25777.262460934864,930.313636965405
-26562.991418311387,989.448420671538
-32149.485106554515,0.0
-28071.003761016742,2395.796622152421
-17891.610931056584,0.0
-36968.07846133459,2633.6063210511697
-32664.875634676668,699.0685334540223
-24919.42305630008,0.0
-32682.538634184843,1705.2582123461875
-24849.0875427803,0.0
-39608.52793380992,0.0
-34984.97851883473,1132.9039613223463
-36237.68102962763,2640.2721960852095
-23241.93851241688,0.0
-27444.40963755038,0.0
-25938.6965319838,0.0
-31199.801290097443,0.0
-34723.26465777555,0.0
-18471.570013838016,0.0
-42280.47009389836,0.0
-17913.594069061954,538.6953569978818
-27493.47062633097,0.0
-23192.583999663664,1451.6083540411623
-37752.26779892478,0.0
-30693.74114693883,633.9318655038511
-36892.401344757396,0.0
-33696.52767408475,0.0
-18442.609872250054,0.0
-38418.22387978765,3003.620893822808
-31963.483468160914,656.5404183941457
-34877.516060706585,1266.0853273362427
-35290.17062706159,1801.4722207871707
-32476.74290729066,744.1086245818839
-30616.374450928357,0.0
-34647.28891888666,735.9705037806676
-33061.213107897085,0.0
-29057.37400406581,978.1741140227848
-21068.84535140366,394.52324898737396
-17575.812682008152,256.5804258287065
-25212.15298406355,1301.0831671302458
-38080.5035134261,850.2231842540162
-22942.69322650972,0.0
-24760.2346057791,0.0
-34709.36843492355,0.0
-17915.763750818325,0.0
-23427.35649846709,0.0
-29070.11522799089,0.0
-17886.315416282283,721.8755474551101
-33275.62604109481,0.0
-24006.82937625182,1494.5540729688337
-25554.574955855285,0.0
-24224.415489344843,0.0
-21333.198457211998,715.8136729796
-22009.954081092168,0.0
-34754.24767713183,0.0
-30649.285695407012,0.0
-32986.83520147797,0.0
-20256.774947635495,422.36150597713214
-23623.065799753058,0.0
-24689.740143444935,0.0
-33936.338523897815,0.0
-21269.220986163986,0.0
-37336.14375178324,3673.8582424822325
-22526.2001217385,0.0
-22051.342599426498,1421.3071937559473
-26243.864325358816,0.0
-18562.648331024502,352.1912812924824
-32913.62112949886,2042.6359787888468
-17674.869043880237,0.0
-26601.300095052626,0.0
-18514.4970995372,0.0
-25259.082420840226,1781.8137551224943
-25068.122544005313,539.9527828866876
-38977.444741600506,3267.9827425633694
-25820.021141527985,0.0
-22013.402940970456,0.0
-20822.390409869608,0.0
-35378.94307401112,0.0
-25329.02139945986,0.0
-30313.7534128695,0.0
-22226.462815991228,0.0
-17444.87180740919,0.0
-37110.56363985046,0.0
-24493.355656682455,0.0
-21869.36950717228,377.5995993715868
-38945.781851142834,951.9915527412505
-34987.37555714977,1991.1898452486744
-18773.220144242237,0.0
-36238.94815111169,0.0
-24266.063596666965,806.5204729314742
-32451.996380350727,0.0
-17334.95812699714,0.0
-35496.410583864024,844.42618195624
-18462.876762015218,0.0
-27451.76774657752,0.0
-27079.627339022416,0.0
-23802.95836043591,652.1753604395842
-18491.7308667046,378.3503918406682
-25132.743881390954,1405.2006951488643
-20701.58260677899,1012.2540576198717
-17789.905174184576,458.0356918913136
-29276.219377578644,0.0
-36961.5106236513,0.0
-32805.59947648673,0.0
-26439.972838756,553.2138190789691
-24753.86074783334,1695.1411440483835
-20227.706802155597,0.0
-23127.90179543617,0.0
-17701.08664868333,263.3899983262577
-34416.02832771565,0.0
-23478.312170131496,1424.0844393946008
-21691.286935117936,0.0
-32698.059692142608,0.0
-35706.34005665176,0.0
-35149.46380136164,0.0
-30448.638058849236,1058.628529942495
-25119.487472463334,824.9937129262921
-34237.1604997412,0.0
-23148.320034080767,0.0
-25761.346937382936,597.7315074716307
-34805.71697828487,0.0
-20107.99219900868,0.0
-17202.44134722533,0.0
-32874.86320840819,776.2667749255043
-21744.532908116515,0.0
-25273.696978401334,0.0
-19242.199049796043,0.0
-24128.892853202924,0.0
-19283.219211541338,0.0
-26066.68083212588,0.0
-25507.147946030986,775.1763170679648
-39399.36405759977,0.0
-30360.27372117505,612.153964683479
-32898.2975828053,0.0
-17537.70214589737,0.0
-24900.253869923137,813.8614971512975
-22392.133888048484,492.9809723928516
-36718.11214457244,0.0
-37678.47782772429,1401.6752077760002
-26690.28092355222,0.0
-21874.785450525436,0.0
-18067.22320989865,0.0
-34866.54505056031,1914.8452316411199
-36307.314854217606,1434.0031356755173
-25812.37642133978,0.0
-22144.8905134423,0.0
-25843.690485039326,0.0
-33913.000380197416,0.0
-36926.498184728014,0.0
-26305.689626863154,0.0
-18792.0318281923,0.0
-24905.563975407375,0.0
-18886.715862897196,0.0
-17521.852886655863,0.0
-24116.842464143752,737.1027614265195
-36341.244431400926,1880.9824180617138
-31683.626805239124,0.0
-26466.56054938744,0.0
-34894.11094082658,0.0
-18353.06094413618,0.0
-41441.66548486245,0.0
-36518.54059165359,821.3766886324837
-35983.31885410655,0.0
-26816.02226007514,2138.7356960417346
-26132.35590717543,488.885370195165
-18316.004572817703,321.3416376344925
-25335.56607605842,3018.5362906115365
-21356.61465732049,0.0
-29374.048794754457,0.0
-17980.248719454623,0.0
-34716.600026082204,0.0
-28705.873849508476,0.0
-17163.96013186707,0.0
-33764.539089290556,0.0
-30230.148981134575,0.0
-20644.39286795048,663.889248800303
-22575.229053067058,0.0
-17631.706560950955,394.2225725337736
-24147.61727699176,0.0
-19761.355095019688,0.0
-31544.553300726617,726.3269560507644
-32361.32328538914,658.8549270750572
-29274.16892972055,868.3062994677798
-25935.36642839972,1284.823877730027
-18136.28493208431,0.0
-25492.894747654227,0.0
-33936.573621889176,1603.567105328944
-30415.713194033462,0.0
-25003.71628657911,0.0
-36035.293897545176,0.0
-27242.561561761817,0.0
-41479.08226835527,0.0
-27187.18589503308,2094.0035755902236
-18452.82461211901,0.0
-24751.94282283999,0.0
-26130.510779230066,0.0
-33822.29369096772,0.0
-18073.115127038865,0.0
-19463.94079721804,0.0
-28329.390757315214,0.0
-26580.83709160921,0.0
-32904.84396943874,1092.659670616979
-19029.08586459958,0.0
-24675.15583652343,0.0
-29484.03580639181,0.0
-25461.665289216777,0.0
-36898.61615597461,0.0
-26301.88479942886,0.0
-25010.618523132947,0.0
-23570.80402604332,0.0
-30778.59093845683,0.0
-30214.232316020796,0.0
-34317.8335452274,0.0
-17949.11597805058,0.0
-35502.804290272405,1385.0909227372895
-22564.218240994596,0.0
-35931.88495352515,1376.4134058675409
-31378.446975434606,0.0
-42286.63748797544,0.0
-28788.631550486294,589.512942490898
-25396.206481477275,1268.5164937753902
-23225.1514791795,0.0
-17299.636408146398,0.0
-21573.656678768923,0.0
-17530.094928422885,266.8035236545937
-19778.851193189716,0.0
-21624.630437479886,0.0
-24522.84423781214,0.0
-32198.915432441056,0.0
-24635.267116097664,0.0
-18555.09240035572,0.0
-30571.083561528096,683.2387889682651
-19033.008106406367,0.0
-36494.97615830254,0.0
-29770.511081206118,0.0
-23835.504730948196,0.0
-17818.693815910534,480.8493165361532
-26525.57712517694,0.0
-18084.703073421064,0.0
-38872.13658918099,0.0
-19802.25899605776,0.0
-33365.769409657994,0.0
-17731.30447458861,0.0
-32630.96092579437,0.0
-23084.82382318005,0.0
-23787.130639900257,1590.8089503515948
-28696.97597234614,0.0
-32935.41539692089,0.0
-33751.15715841043,0.0
-36119.09699775557,3831.01461899733
-25124.41823794411,0.0
-34013.52078562308,0.0
-19594.028386331964,0.0
-25455.94659066482,1735.2072708009177
-22854.775492687666,0.0
-33032.71822711694,0.0
-24572.634618148066,796.5083948269998
-37687.24745728157,0.0
-33998.90177186264,0.0
-20884.83131500293,0.0
-33178.220249942526,0.0
-32137.49208856533,1210.1907961290758
-29880.04192414856,589.0088094954743
-24412.60705751428,516.1502408882993
-22609.455302892264,571.639501688788
-21484.58934029586,402.1617188737177
-20062.50514532026,0.0
-32825.202434740015,1792.0955831507426
-17609.67146824926,0.0
-32959.536362545885,2783.9660542110646
-34106.015386877145,0.0
-17579.058562945535,1359.5701280426956
-34715.52990178958,0.0
-31252.776834930784,0.0
-17618.620948089723,362.0211059202678
-26761.280329084286,1409.6029484311784
-34387.215873399815,836.4374215507286
-20459.62187704406,0.0
-29944.062365282258,0.0
-30743.102935364223,1062.2755200927127
-25461.193396125534,0.0
-22665.641345228665,1508.8997173393739
-17473.0203045806,0.0
-18616.642639030746,662.7623583060706
-24313.36159596997,0.0
-35589.95788552379,1978.9370961159823
-36046.14156860221,0.0
-18863.121302795458,0.0
-40507.853149903516,0.0
-27711.93686198013,0.0
-35126.665999422214,868.2193634656414
-27266.257262209358,0.0
-20116.768748497903,0.0
-17387.37716238408,0.0
-24897.009839548242,835.7909103312975
-24655.785052188246,0.0
-24101.97108824407,745.8915662685522
-29986.44957987072,0.0
-19332.196003944628,0.0
-37307.94447752933,2187.923068464504
-23404.571049925966,0.0
-39809.504887387215,2609.571015871101
-17677.659977122465,0.0
-34732.66796817338,0.0
-33708.9261707615,723.0500132799784
-24139.64286436341,816.0822331234493
-23921.319329181035,0.0
-36109.4955108742,744.8686264190144
-28596.546451473914,988.1642640651852
-24707.573110663918,1361.0487055683352
-22650.75181510007,0.0
-31885.012558933588,0.0
-23581.45642824859,0.0
-36919.71518055411,0.0
-17618.22990900975,0.0
-34210.54299761556,0.0
-19801.568810211662,0.0
-22466.036399154356,0.0
-27172.759944399346,0.0
-18819.67417818951,316.6660317030843
-39706.760581886694,0.0
-25286.133677130725,877.0187594318281
-35942.102814509184,0.0
-30914.35968658357,0.0
-27527.760955542246,0.0
-21829.411010731877,0.0
-36847.81384865328,0.0
-34520.72765232827,0.0
-34241.20956154103,0.0
-17604.7252203641,0.0
-35634.78098143684,949.4557121151184
-34988.63431742632,1308.9963732474994
-37448.220849940844,1472.6943675752875
-35050.7286445209,0.0
-18472.162804837026,354.1294925801518
-20175.838665188057,678.6796906359712
-25088.97700855347,889.1672602235473
-28501.482457040365,1828.7448767802875
-21215.892219495257,598.951288360673
-25307.39263014254,0.0
-17395.089449279265,0.0
-23648.334065412535,1354.3722204340802
-26699.043120893686,0.0
-34650.22762528502,840.0229664138395
-37081.776918817784,873.763018141362
-35008.69336333813,1881.6824598791677
-21494.98045874723,0.0
-19707.0383657536,445.5813244868363
-32946.039767149225,0.0
-26811.246120324802,1013.7841999121922
-25939.834362483387,0.0
-43293.55331134655,2549.900693408002
-38746.531586906785,2105.2121332650713
-19712.448928294623,0.0
-20708.17669256772,0.0
-34796.94150919408,0.0
-24029.526675970104,449.02833060116956
-24424.690401769578,0.0
-30815.33397849798,723.7484269676022
-18721.427673525865,0.0
-26679.859139002732,1879.797350464551
-27010.367696171263,0.0
-33294.10264814916,729.6425039509949
-16981.276607883054,0.0
-26433.84005231808,2767.3333670260463
-29531.49129971095,0.0
-17383.662134733164,0.0
-21958.368807681385,0.0
-25599.815853821692,826.0725856922787
-27999.832586311906,996.9168294799003
-40385.823395904124,2887.102853596417
-21690.98233011909,1469.9751751820945
-25548.958423460972,0.0
-34997.68873704212,0.0
-22145.16663345766,0.0
-19758.422732085714,0.0
-38252.83046261956,1461.168444556858
-19300.73773175248,344.95622118455066
-26436.57552633443,847.274340657734
-20673.26369234,0.0
-19951.06345013339,0.0
-35362.97086273061,0.0
-31740.683361678253,1097.9494773421163
-33128.80720064634,0.0
-29686.37644737171,0.0
-25623.612935460318,854.9920768696253
-35106.82915890115,0.0
-29011.043682968913,0.0
-18396.1326928758,0.0
-38080.16961396391,0.0
-35180.542790453954,1189.9487052498866
-28194.77973902534,0.0
-17549.665956852616,0.0
-20163.23984886501,574.1019214951542
-25686.386523996607,2654.653419388008
-35012.659343043655,1311.1484479445076
-36442.35832349646,1322.9400992596336
-18765.446169913987,0.0
-23862.652591469254,535.4662616611943
-27325.43369958845,0.0
-26213.207944316884,0.0
-26010.738821441613,0.0
-17745.50908451033,289.9422819365928
-35098.298343057475,0.0
-19978.339554944585,968.7457428658271
-25415.01338650564,0.0
-37909.15725708405,0.0
-24054.007275900207,0.0
-28602.796728645735,0.0
-32174.157229375447,0.0
-32251.873581455144,0.0
-22958.16402967317,0.0
