sal_8_lc1vs0_iate,region
11167.868259257046,43.0
12771.957345204471,47.0
11841.187714049378,61.0
1617.968606159732,56.0
15376.371816342331,71.0
5270.188628254141,68.0
7810.821964283548,15.0
11454.249122621673,15.0
5223.773363349357,12.0
6858.561316999912,38.0
-9663.4070878394,52.0
13103.389880014722,49.0
12097.438624185723,38.0
9239.958723800342,83.0
13179.650120999831,53.0
15951.153664678171,62.0
7427.495471244962,42.0
-4119.966476765891,77.0
3457.031927894269,7.0
149.75301320187464,60.0
-7275.184140058531,83.0
9168.374599985376,82.0
-6527.476172219999,24.0
16253.066304441363,22.0
16422.098656896098,23.0
15321.748210100403,43.0
-3628.379001215382,42.0
-7685.339147035473,4.0
8542.158590066798,85.0
-7065.184392669895,15.0
13417.309769282514,7.0
12998.666689159658,47.0
2568.7150861865375,3.0
12279.068538371452,58.0
10663.407638331799,69.0
1095.661920499264,51.0
12067.22011312481,19.0
10386.52788096623,40.0
-8197.01825143729,63.0
9743.291037672112,30.0
14279.191161523248,79.0
14794.790952362644,67.0
10036.08175897261,77.0
8987.524484473264,67.0
7326.728430899921,52.0
11604.632379663148,43.0
7237.069809009081,64.0
13521.910460926332,18.0
9899.389649886894,45.0
14346.910299437106,51.0
9607.420887526034,26.0
3960.7541193922425,14.0
-1098.819828371047,27.0
15695.805463145483,55.0
-10103.924075965264,17.0
4873.903170252894,17.0
-10119.550203775367,75.0
9930.176085039036,60.0
12117.303287205883,62.0
14307.525232743563,22.0
-849.3356609478022,47.0
5920.908264161411,16.0
16037.714572977082,38.0
13084.792813569358,5.0
-3639.5539772658276,80.0
9855.060227088901,21.0
549.9976655498408,33.0
4726.2651827145355,51.0
7877.7732617432885,17.0
12524.709497428434,77.0
-8867.378615785194,78.0
-7506.689442051912,33.0
12763.370004946453,9.0
1619.2753376311618,42.0
16952.58681094787,35.0
12985.979106122408,64.0
12139.683843232855,62.0
3837.2376996194216,67.0
4353.628110462143,33.0
-9290.580648876947,79.0
12831.28888523216,83.0
13583.732123190503,61.0
7672.509246332884,31.0
11537.930439930817,66.0
8362.743088578783,36.0
9711.303802441362,28.0
10845.005053034682,54.0
2223.4597978211605,39.0
-7659.02464203842,70.0
7128.872708656225,26.0
-6177.261267735563,74.0
2460.750005272961,2.0
14837.793943726858,50.0
10900.626064283631,19.0
10242.312911182507,49.0
-13867.61397649689,54.0
10449.270811530761,74.0
-4391.14517254123,23.0
6673.694642479495,76.0
5673.922108543154,58.0
7422.990399709221,68.0
14667.475859258246,19.0
4260.229912227755,65.0
11046.84684582212,47.0
4791.924340922252,39.0
12856.471075525771,25.0
-7114.332520317784,61.0
11741.83469197449,50.0
-3119.609474963461,47.0
593.8974318770288,78.0
-4595.2171010756965,36.0
3435.4916708516894,71.0
-2049.11310328492,55.0
-5906.212465413824,30.0
-1356.5836848097874,35.0
7336.410478598749,54.0
5587.694614556961,17.0
14094.56345936305,48.0
8104.7001777244695,69.0
14575.299061197285,65.0
10185.70530736861,23.0
9923.596533601994,19.0
-8782.899481326225,38.0
-4325.231420049802,5.0
-8654.164955134474,45.0
8065.370206955172,7.0
-1427.5687038590277,17.0
12844.42968846703,64.0
11350.73188180121,19.0
8729.534494898195,11.0
5282.089207295204,20.0
-4442.64426020435,53.0
12433.054950437603,1.0
10421.137339640609,41.0
9960.430538200624,27.0
13284.649472183879,70.0
11546.430013202278,52.0
-4703.720901432263,66.0
9707.572709917238,9.0
3226.5888974507907,36.0
12025.131736449726,84.0
12202.326491154712,74.0
-7018.512868180424,42.0
8551.340708492622,45.0
10957.824660883196,26.0
9516.564192534075,32.0
-6488.933749894183,34.0
-9986.865752002355,56.0
-5749.706919058153,8.0
8247.90070913826,63.0
-3688.9606317434545,9.0
-2940.2156489677745,34.0
4769.13662083893,54.0
8045.335866290985,1.0
-594.0959689374367,43.0
11045.410447200036,61.0
11414.206527203965,66.0
13601.044130271095,1.0
3197.019267559413,70.0
9211.49883042574,17.0
15229.52512763714,5.0
10344.825535744463,22.0
9097.148064625793,28.0
1273.507669546455,24.0
7804.071290637472,9.0
14173.919625529748,4.0
7875.220143796379,8.0
-9701.576160289573,54.0
13086.554359029335,72.0
8851.146765047653,38.0
15204.627993703769,68.0
5658.923837875871,50.0
15759.848461156082,81.0
12927.019404676888,68.0
10189.13450917025,18.0
8522.551407044435,25.0
-2634.8564496954295,37.0
11549.21735551403,48.0
4819.152901777215,30.0
9283.308122543902,50.0
13996.392766927991,30.0
-2503.219738748312,78.0
12223.45373812094,44.0
11216.74241141875,52.0
7313.239263975229,5.0
3631.99134134045,47.0
11976.332400224293,76.0
12088.619792477382,68.0
15497.16187856039,30.0
-3049.2448910049497,15.0
722.4218696006101,58.0
7794.387402353017,74.0
1561.7424894767505,27.0
4520.369864227846,62.0
12059.67891715074,27.0
15964.015221479644,2.0
-2166.3087234159757,5.0
6194.404144093052,40.0
16887.11945364291,26.0
7754.490235485307,18.0
2013.6575770924455,20.0
7601.212240631119,34.0
-11326.19245918804,27.0
8563.919561000714,56.0
2419.9221857553994,59.0
-7872.149045564389,60.0
1971.2510318561326,47.0
2844.7574712512865,4.0
13082.06532483796,73.0
-9227.72493656698,4.0
696.9874900008804,5.0
-2546.60155020306,14.0
-8878.122559742855,42.0
9620.695550031945,41.0
16849.842649034046,13.0
12089.493210963781,74.0
13043.598631060984,10.0
11242.521395551881,76.0
16622.684151780824,12.0
5790.359743694292,44.0
9876.351715268205,60.0
11131.582618492881,17.0
10706.153723801459,54.0
-7077.034067584253,23.0
7809.140362500151,19.0
-13303.86787109367,9.0
-7548.373962584737,29.0
-5116.207110627949,52.0
8979.84019073832,14.0
10514.310634541278,65.0
3548.5691861488394,41.0
5475.925773670422,61.0
15241.97403203178,21.0
8299.454486206225,39.0
9216.129707473827,46.0
13972.032989400588,80.0
15383.512543312692,6.0
14570.832154976435,3.0
-3796.0395154730168,1.0
4826.727229838748,13.0
5387.3379912673045,66.0
6157.397567286185,40.0
11427.727262022041,40.0
14209.535342194918,41.0
12801.9350206544,9.0
2866.2167290773573,23.0
-2767.209798293641,51.0
16318.786442443023,17.0
-8077.681598420844,39.0
11233.058130398895,45.0
5044.598154564817,81.0
6558.3318931624035,33.0
14571.168674000844,35.0
15870.785335710094,51.0
3550.9756757099067,53.0
1905.682600172172,59.0
-7657.970113242925,11.0
13315.399984716143,25.0
6024.308093296444,25.0
-533.9868538103292,49.0
-12882.27486438002,62.0
-506.2142203397707,58.0
-10433.114379962219,17.0
10247.76019524348,21.0
6072.701347280881,25.0
10922.71471672734,75.0
12047.166089315884,8.0
13798.514795623903,6.0
10842.397954611093,29.0
5690.696118728792,69.0
5590.4439779087115,18.0
11337.650459474795,83.0
12927.81506889404,10.0
10565.716350723233,78.0
-2701.462843362995,64.0
-5117.621045908502,81.0
14169.817228634436,85.0
-790.1498889038326,69.0
13042.239755204495,35.0
