sal_8_lc1vs0_iate,age
11167.868259257046,34.0
12771.957345204471,44.0
11841.187714049378,42.0
1617.968606159732,47.0
15376.371816342331,46.0
5270.188628254141,48.0
7810.821964283548,37.0
11454.249122621673,44.0
5223.773363349357,45.0
6858.561316999912,35.0
-9663.4070878394,34.0
13103.389880014722,46.0
12097.438624185723,49.0
9239.958723800342,49.0
13179.650120999831,47.0
15951.153664678171,46.0
7427.495471244962,38.0
-4119.966476765891,41.0
3457.031927894269,48.0
149.75301320187464,30.0
-7275.184140058531,35.0
9168.374599985376,42.0
-6527.476172219999,40.0
16253.066304441363,38.0
16422.098656896098,46.0
15321.748210100403,45.0
-3628.379001215382,34.0
-7685.339147035473,34.0
8542.158590066798,40.0
-7065.184392669895,37.0
13417.309769282514,47.0
12998.666689159658,33.0
2568.7150861865375,41.0
12279.068538371452,48.0
10663.407638331799,40.0
1095.661920499264,46.0
12067.22011312481,45.0
10386.52788096623,41.0
-8197.01825143729,37.0
9743.291037672112,49.0
14279.191161523248,50.0
14794.790952362644,38.0
10036.08175897261,44.0
8987.524484473264,43.0
7326.728430899921,48.0
11604.632379663148,36.0
7237.069809009081,37.0
13521.910460926332,41.0
9899.389649886894,45.0
14346.910299437106,36.0
9607.420887526034,46.0
3960.7541193922425,50.0
-1098.819828371047,48.0
15695.805463145483,40.0
-10103.924075965264,33.0
4873.903170252894,31.0
-10119.550203775367,34.0
9930.176085039036,39.0
12117.303287205883,45.0
14307.525232743563,36.0
-849.3356609478022,38.0
5920.908264161411,33.0
16037.714572977082,50.0
13084.792813569358,45.0
-3639.5539772658276,47.0
9855.060227088901,45.0
549.9976655498408,33.0
4726.2651827145355,31.0
7877.7732617432885,47.0
12524.709497428434,43.0
-8867.378615785194,34.0
-7506.689442051912,35.0
12763.370004946453,41.0
1619.2753376311618,40.0
16952.58681094787,42.0
12985.979106122408,42.0
12139.683843232855,49.0
3837.2376996194216,46.0
4353.628110462143,37.0
-9290.580648876947,31.0
12831.28888523216,48.0
13583.732123190503,32.0
7672.509246332884,31.0
11537.930439930817,41.0
8362.743088578783,49.0
9711.303802441362,49.0
10845.005053034682,36.0
2223.4597978211605,44.0
-7659.02464203842,33.0
7128.872708656225,32.0
-6177.261267735563,30.0
2460.750005272961,47.0
14837.793943726858,48.0
10900.626064283631,45.0
10242.312911182507,35.0
-13867.61397649689,32.0
10449.270811530761,32.0
-4391.14517254123,46.0
6673.694642479495,40.0
5673.922108543154,31.0
7422.990399709221,36.0
14667.475859258246,34.0
4260.229912227755,50.0
11046.84684582212,41.0
4791.924340922252,36.0
12856.471075525771,35.0
-7114.332520317784,45.0
11741.83469197449,40.0
-3119.609474963461,30.0
593.8974318770288,47.0
-4595.2171010756965,48.0
3435.4916708516894,46.0
-2049.11310328492,31.0
-5906.212465413824,40.0
-1356.5836848097874,48.0
7336.410478598749,31.0
5587.694614556961,36.0
14094.56345936305,39.0
8104.7001777244695,43.0
14575.299061197285,36.0
10185.70530736861,43.0
9923.596533601994,36.0
-8782.899481326225,32.0
-4325.231420049802,30.0
-8654.164955134474,35.0
8065.370206955172,34.0
-1427.5687038590277,44.0
12844.42968846703,49.0
11350.73188180121,48.0
8729.534494898195,46.0
5282.089207295204,37.0
-4442.64426020435,37.0
12433.054950437603,49.0
10421.137339640609,34.0
9960.430538200624,43.0
13284.649472183879,35.0
11546.430013202278,45.0
-4703.720901432263,42.0
9707.572709917238,47.0
3226.5888974507907,43.0
12025.131736449726,47.0
12202.326491154712,42.0
-7018.512868180424,37.0
8551.340708492622,35.0
10957.824660883196,38.0
9516.564192534075,39.0
-6488.933749894183,34.0
-9986.865752002355,31.0
-5749.706919058153,45.0
8247.90070913826,46.0
-3688.9606317434545,42.0
-2940.2156489677745,41.0
4769.13662083893,30.0
8045.335866290985,49.0
-594.0959689374367,50.0
11045.410447200036,33.0
11414.206527203965,48.0
13601.044130271095,45.0
3197.019267559413,46.0
9211.49883042574,47.0
15229.52512763714,50.0
10344.825535744463,36.0
9097.148064625793,31.0
1273.507669546455,43.0
7804.071290637472,48.0
14173.919625529748,33.0
7875.220143796379,39.0
-9701.576160289573,31.0
13086.554359029335,46.0
8851.146765047653,44.0
15204.627993703769,48.0
5658.923837875871,35.0
15759.848461156082,42.0
12927.019404676888,45.0
10189.13450917025,36.0
8522.551407044435,50.0
-2634.8564496954295,38.0
11549.21735551403,35.0
4819.152901777215,38.0
9283.308122543902,48.0
13996.392766927991,40.0
-2503.219738748312,46.0
12223.45373812094,46.0
11216.74241141875,32.0
7313.239263975229,40.0
3631.99134134045,44.0
11976.332400224293,40.0
12088.619792477382,50.0
15497.16187856039,47.0
-3049.2448910049497,39.0
722.4218696006101,40.0
7794.387402353017,35.0
1561.7424894767505,47.0
4520.369864227846,40.0
12059.67891715074,45.0
15964.015221479644,50.0
-2166.3087234159757,43.0
6194.404144093052,38.0
16887.11945364291,40.0
7754.490235485307,44.0
2013.6575770924455,41.0
7601.212240631119,50.0
-11326.19245918804,38.0
8563.919561000714,32.0
2419.9221857553994,44.0
-7872.149045564389,43.0
1971.2510318561326,46.0
2844.7574712512865,30.0
13082.06532483796,41.0
-9227.72493656698,36.0
696.9874900008804,48.0
-2546.60155020306,50.0
-8878.122559742855,30.0
9620.695550031945,39.0
16849.842649034046,50.0
12089.493210963781,34.0
13043.598631060984,44.0
11242.521395551881,40.0
16622.684151780824,48.0
5790.359743694292,47.0
9876.351715268205,43.0
11131.582618492881,47.0
10706.153723801459,37.0
-7077.034067584253,34.0
7809.140362500151,42.0
-13303.86787109367,33.0
-7548.373962584737,34.0
-5116.207110627949,37.0
8979.84019073832,42.0
10514.310634541278,38.0
3548.5691861488394,31.0
5475.925773670422,35.0
15241.97403203178,42.0
8299.454486206225,48.0
9216.129707473827,32.0
13972.032989400588,47.0
15383.512543312692,47.0
14570.832154976435,49.0
-3796.0395154730168,41.0
4826.727229838748,41.0
5387.3379912673045,32.0
6157.397567286185,44.0
11427.727262022041,45.0
14209.535342194918,42.0
12801.9350206544,47.0
2866.2167290773573,34.0
-2767.209798293641,33.0
16318.786442443023,46.0
-8077.681598420844,30.0
11233.058130398895,50.0
5044.598154564817,32.0
6558.3318931624035,34.0
14571.168674000844,48.0
15870.785335710094,42.0
3550.9756757099067,39.0
1905.682600172172,48.0
-7657.970113242925,37.0
13315.399984716143,44.0
6024.308093296444,38.0
-533.9868538103292,47.0
-12882.27486438002,30.0
-506.2142203397707,31.0
-10433.114379962219,37.0
10247.76019524348,43.0
6072.701347280881,48.0
10922.71471672734,35.0
12047.166089315884,39.0
13798.514795623903,49.0
10842.397954611093,33.0
5690.696118728792,50.0
5590.4439779087115,43.0
11337.650459474795,39.0
12927.81506889404,40.0
10565.716350723233,41.0
-2701.462843362995,33.0
-5117.621045908502,42.0
14169.817228634436,47.0
-790.1498889038326,36.0
13042.239755204495,50.0
6841.243556768521,32.0
4955.774154423545,41.0
-7467.276569165086,42.0
8324.328425253505,42.0
-9755.907867524984,31.0
15452.221802116355,44.0
12066.506753040661,38.0
1203.2868326728621,38.0
2209.9245037236606,33.0
14578.97861556051,45.0
14303.804897979646,50.0
14273.728429702325,48.0
-1619.4713794215575,45.0
14329.858238680532,41.0
7494.861772635717,40.0
-1477.1432592791987,37.0
-6280.750778287861,43.0
12566.90230520938,43.0
13382.631637794795,42.0
13386.089748300416,46.0
9056.22949927123,40.0
-10085.32357771476,32.0
4684.873578304079,39.0
-2938.8608838003215,39.0
14991.82554988716,49.0
13402.655413143679,45.0
2551.6952123770566,43.0
-2921.6150817988314,32.0
18053.558112313225,50.0
8417.816019454522,43.0
14364.680783577907,44.0
6157.016797009634,34.0
9547.729186802148,47.0
1367.9852037696583,47.0
6682.083020712153,40.0
9478.509829451506,31.0
2579.1227563038174,43.0
1936.7121376470313,43.0
14111.225072342611,42.0
12862.480507647304,46.0
8187.431667511721,34.0
10413.007559310397,40.0
9359.12258688546,31.0
6516.622609737642,42.0
11588.380342224185,41.0
5963.978984740032,30.0
-3850.574605315435,48.0
7059.58331463552,33.0
1939.3031386923453,40.0
-2851.482776043966,50.0
10188.532099800244,31.0
10927.994465666889,40.0
-2592.7157114477454,44.0
4124.1811809118735,44.0
-3259.0935854835006,35.0
4046.872622814643,33.0
1682.0629294016424,32.0
-403.0273703150656,35.0
14889.353642026254,50.0
10812.469015693225,41.0
1315.87478518653,42.0
1599.0687508454253,45.0
-4735.6541423573135,49.0
1700.2917073774042,35.0
13912.536512320043,48.0
14665.031956497218,50.0
9580.41111225528,40.0
-3320.9354435350274,44.0
14604.554616883393,45.0
690.2836532132593,39.0
8060.003288278318,35.0
12266.32626076845,43.0
11082.791689081034,45.0
13382.491223981222,46.0
10002.151536304606,49.0
3964.1178417733627,37.0
4415.101305389455,35.0
-1786.3469921518304,34.0
-9475.99883526101,36.0
11577.675371722642,41.0
6743.763199829954,41.0
6037.419144495409,31.0
726.8555814450483,45.0
13986.012407405828,43.0
8904.438892640002,31.0
11998.916225157638,42.0
9674.502045109935,47.0
-6334.521169956207,32.0
15030.207675301543,40.0
14359.154765764084,41.0
9177.524135026417,36.0
2951.5609415714644,46.0
2671.2785379963693,41.0
61.10108758348542,50.0
11079.374728935785,45.0
4943.953320202036,30.0
-4968.39566490957,39.0
6392.7459038659745,49.0
13494.469186555769,45.0
5431.620715656896,50.0
9009.003032296243,43.0
8693.138161416673,42.0
6674.837220503974,39.0
11884.202008135173,43.0
11803.767521051537,44.0
447.75026423781674,46.0
344.4511985914869,48.0
7130.8257593288,33.0
11755.632778768231,42.0
14770.25918442717,50.0
-10308.614938869927,38.0
4895.89958099077,34.0
11918.016046230405,49.0
-9093.154259056428,36.0
-5324.760162703242,35.0
12985.859879821019,48.0
-8422.262426136716,35.0
12830.69210684925,45.0
10318.998510885796,31.0
-4799.425120590669,30.0
4829.7679869993635,33.0
14673.257924903059,44.0
11727.767828668617,48.0
6607.756421419376,35.0
11234.967818271758,30.0
13239.463083561526,42.0
4208.858390909119,36.0
12860.875433411064,39.0
12445.190390533626,47.0
9737.948797696175,43.0
10071.865134189462,49.0
-7724.231327899555,31.0
-7994.708870224575,34.0
5000.036019579837,46.0
14284.978735859364,47.0
-2169.5145001854694,42.0
6110.600616475755,39.0
2106.6933691408067,50.0
7568.556518467562,36.0
9173.353907350345,42.0
12478.466475628258,44.0
8069.886931566054,42.0
10854.932979624558,46.0
4085.8239350630765,34.0
11348.050913724861,48.0
13019.366749169627,46.0
2733.191952843713,37.0
13524.588717837552,49.0
13221.641045191976,38.0
11498.449203234453,40.0
8831.586482248511,30.0
6919.857105206549,35.0
10478.11567058661,47.0
-8414.233225531585,33.0
10570.070097457654,35.0
-2317.896024161425,41.0
13718.413370249218,42.0
14602.185893145532,37.0
-7442.586283047278,33.0
-3836.5938875109073,33.0
-4182.364244086703,48.0
13736.674140073468,49.0
14511.502540205134,50.0
15921.591716878513,39.0
-2079.7219943688024,41.0
13751.13631065943,45.0
9470.93770531702,42.0
11971.859139946111,32.0
8085.9701815124345,32.0
9458.43172125657,42.0
8693.812918995547,39.0
10601.989078505474,50.0
10717.252912176624,42.0
12716.081785188124,47.0
11903.717182646946,49.0
5559.340550029936,35.0
10705.760054859067,30.0
-6646.088323715155,38.0
11750.015264211655,48.0
-10325.379292828977,33.0
-10879.302462703574,40.0
1479.5919587875292,38.0
839.5026140774371,49.0
9358.904686538233,30.0
17144.449616396618,47.0
10998.222324611686,34.0
9026.987418921843,46.0
8646.527889990284,43.0
1430.6214865024572,50.0
8216.993931150859,43.0
-320.3288650951308,49.0
-1603.8990227773838,45.0
10417.386252632165,33.0
10491.501731281794,43.0
14572.831809942181,31.0
-629.3772517185853,40.0
3182.7919213786126,50.0
-2328.349911930849,31.0
13854.730184804914,46.0
9830.525802211596,37.0
12658.058723878168,50.0
12896.932350430847,42.0
298.46325838374105,45.0
11375.414291881989,50.0
7745.025667688106,50.0
6236.191447210481,50.0
-6057.942979494461,37.0
1531.674576497236,49.0
16688.782949770706,47.0
