sal_9_lc1vs0_iate,region
14604.222855989388,43.0
16079.616100807285,47.0
14825.56799547924,61.0
5201.377158654618,56.0
21034.78778904156,71.0
6678.25301051883,68.0
10124.594205404672,15.0
14547.57972084966,15.0
7621.9251257278065,12.0
10938.560990733053,38.0
-7626.950328733242,52.0
17834.56962634034,49.0
17021.09852064174,38.0
11501.567155469644,83.0
15927.887500681565,53.0
22472.476251307304,62.0
9170.391222507807,42.0
-1553.742113521635,77.0
5482.390842011305,7.0
3745.205947594831,60.0
-5959.504952518336,83.0
11381.986633182376,82.0
-3174.7205650172036,24.0
21864.91338534279,22.0
21560.337137737875,23.0
21910.031690306587,43.0
-2480.5834245730616,42.0
-6690.461006188956,4.0
10364.222075229838,85.0
-5269.930801498534,15.0
16500.722567894707,7.0
17341.191844798832,47.0
6084.983302038241,3.0
14874.798803847865,58.0
13073.969859904199,69.0
4592.100608854642,51.0
16067.118553037688,19.0
14996.558461278419,40.0
-5493.981369838662,63.0
13282.413706957246,30.0
18679.652262102394,79.0
21383.322865717877,67.0
12793.952524843946,77.0
14240.123612740497,67.0
13597.846100813178,52.0
16536.69453439193,43.0
8765.860425876324,64.0
17302.496039799204,18.0
11936.976773062373,45.0
19125.28505855275,51.0
11743.702278590508,26.0
8077.346425802847,14.0
543.001063671225,27.0
20579.993573892727,55.0
-9516.815142135154,17.0
7408.780771611771,17.0
-7338.3093391580605,75.0
13779.607264057142,60.0
15025.244693328976,62.0
18797.848373685385,22.0
2816.726565254267,47.0
6915.251453791092,16.0
22524.36889315603,38.0
17405.56963668079,5.0
-1702.9002181826295,80.0
15350.616403885815,21.0
1693.5251232992896,33.0
5289.6181060459185,51.0
9964.215904891887,17.0
15655.176582056596,77.0
-7976.259704017433,78.0
-6528.332709147729,33.0
18192.437277714922,9.0
3436.902125555923,42.0
20757.52314291689,35.0
18116.36001170434,64.0
14844.84071811794,62.0
5904.617780932572,67.0
5160.210920379754,33.0
-8393.854103662597,79.0
18103.105807743053,83.0
17688.13243557815,61.0
10115.904345092884,31.0
16175.758331746945,66.0
10655.994556523656,36.0
12734.979635201418,28.0
12396.515649788567,54.0
5239.750802811435,39.0
-7881.8491217575975,70.0
9407.9497481309,26.0
-5894.391762775055,74.0
5505.874120468472,2.0
20680.872550816886,50.0
13322.566466515917,19.0
14094.675410004887,49.0
-11745.96179440396,54.0
14820.12726077398,74.0
-393.3864181938493,23.0
8120.395962662997,76.0
9741.010677434862,58.0
12359.903522189825,68.0
19492.12985465266,19.0
7831.451035368691,65.0
14393.04528232244,47.0
6523.021678814863,39.0
20134.320774194362,25.0
-4547.046019374586,61.0
15430.467885991291,50.0
217.48138053634239,47.0
4895.866433907652,78.0
-3088.2888994067384,36.0
6937.792913531683,71.0
-1617.200011570334,55.0
-333.00886498528985,30.0
1564.2244910077895,35.0
9177.379201005837,54.0
10000.649356652124,17.0
17859.471006864984,48.0
11856.160062708643,69.0
20401.98862392589,65.0
13476.102265517517,23.0
13520.250852951272,19.0
-7155.743841369855,38.0
-380.3250738230354,5.0
-7186.128666816802,45.0
12354.39075009607,7.0
3436.472140502167,17.0
15416.98370923127,64.0
15504.601456559063,19.0
13588.227812376785,11.0
7954.953399667289,20.0
-2510.0155467323684,53.0
15565.85094058077,1.0
13505.081365502609,41.0
11989.101300779814,27.0
17223.716352879354,70.0
15857.874134889149,52.0
821.2684283432668,66.0
16788.71886442788,9.0
7029.394150414842,36.0
15398.213164842578,84.0
14656.340650944065,74.0
-6320.032300310012,42.0
11568.533637963541,45.0
14960.509768587195,26.0
12630.120449230972,32.0
-5103.52139455901,34.0
-9561.344883682485,56.0
-2795.0160819367866,8.0
10669.036896311192,63.0
-86.05854053294343,9.0
-552.6520401922689,34.0
5654.107677235041,54.0
15640.997453086522,1.0
1764.4346725733667,43.0
13515.250076518085,61.0
14383.77921962232,66.0
17437.00268311255,1.0
5041.838892400851,70.0
11700.193153213624,17.0
23280.74148188937,5.0
13430.89599477342,22.0
11832.08371153671,28.0
4524.4228892797255,24.0
10711.313993749132,9.0
18907.260084590613,4.0
11059.888286769186,8.0
-9293.566139075821,54.0
18029.69371449177,72.0
13034.27720493322,38.0
19608.598163034967,68.0
7658.1800152591295,50.0
22947.37479850935,81.0
16679.278829291427,68.0
14156.201540232893,18.0
12105.698170827116,25.0
1669.1324086591296,37.0
14817.187946731747,48.0
7462.239123847061,30.0
11919.04519335207,50.0
17986.749187151487,30.0
287.07133789084173,78.0
15744.346946659021,44.0
15000.501354259643,52.0
9495.156494258887,5.0
7234.658775924997,47.0
14685.999539185104,76.0
15375.463941545666,68.0
21744.997883367003,30.0
-651.2275741682524,15.0
