sal_8_lc2vs0_iate,olf_x0
-5247.612371911615,56.0
-5936.081268004896,85.0
-18919.441037239645,51.0
-14707.782499432618,54.0
-16469.15064708127,38.0
-12774.949402169912,28.0
-12053.51819014192,83.0
-14026.353314398888,52.0
-13983.383125352026,12.0
-13134.478561131988,39.0
-29884.652334278326,14.0
-17681.150924771908,71.0
-16609.611673723204,41.0
-11969.49722271879,51.0
-5950.023047619555,62.0
-21467.992990178907,17.0
-11945.720340139294,67.0
-23984.30313998409,1.0
-14270.983694386447,16.0
-31714.98443543093,31.0
-16666.270956639855,54.0
-9190.945167600374,40.0
-16119.659878602994,6.0
-17563.439508625903,56.0
-12709.421738549398,44.0
-17881.349442808176,47.0
-21270.396143409,26.0
-10635.591001845487,59.0
-6349.551233765742,63.0
-25672.877520447037,15.0
-6822.170593997485,59.0
-15317.612865724008,38.0
-7312.44221386747,32.0
-16567.308543593586,57.0
-10771.937303749975,27.0
-23206.795175427615,33.0
-11427.513352134136,57.0
-16042.078033573867,21.0
-17658.06812471561,42.0
-11169.2081233098,18.0
-11499.894941943663,68.0
-13532.379106039434,30.0
-10474.096448959792,41.0
-7399.015417263921,30.0
-21831.303184256176,37.0
-12068.484378545403,26.0
-16817.388918640918,2.0
-8416.27347501714,75.0
-9300.107912582052,33.0
-12865.209168249246,40.0
-7081.880304338444,75.0
-15828.948926235358,37.0
-10728.199476209445,34.0
-13929.317983234097,71.0
-13986.61467723364,12.0
-8806.614629841293,75.0
-31091.26887296683,49.0
-12631.794461756977,33.0
-10562.048830745493,57.0
-19426.966405927375,71.0
-13447.30051696412,54.0
-12487.276177898975,35.0
-16920.067990057407,9.0
-12532.962823379248,24.0
-9913.747962433377,14.0
-13732.531740885566,81.0
-13666.649579562232,47.0
-8937.991690188243,31.0
-11118.370337633276,38.0
-9831.196112755113,44.0
-10573.756448907983,23.0
-28880.51804557306,26.0
-10686.25073508826,63.0
-13103.616710817836,41.0
-17959.01024925051,69.0
-10071.496266680995,55.0
-13782.46557292678,29.0
-16474.89483920907,7.0
-15764.240231078948,3.0
-28745.982583084144,9.0
-17947.46642392244,62.0
-21472.93628477188,38.0
-6541.960065761239,54.0
-11658.795107039547,69.0
-7148.046106287589,5.0
-10323.71450867237,54.0
-9269.57857345864,49.0
-29115.64469282887,28.0
-9615.117265710232,29.0
-8861.114745064173,33.0
-17716.601925630002,35.0
-16340.103061847669,57.0
-14684.070456690177,25.0
-7644.1290129136205,47.0
-17645.626288756564,64.0
-21284.617047466774,14.0
-13330.575371410048,66.0
-12540.192397054574,24.0
-9402.80718760075,63.0
-9795.936310623623,57.0
-15211.71061492783,20.0
-18920.7873761804,57.0
-14363.490183207621,48.0
-3632.2607362219505,54.0
-11975.5970092164,59.0
-20815.78051022569,71.0
-14272.336117167273,58.0
-10667.303216113622,65.0
-14295.430723840464,38.0
-30380.561068380193,14.0
-7401.089893542667,47.0
-16763.29811102799,38.0
-16441.26604018639,14.0
-18094.53069026472,28.0
-16122.99698257296,18.0
-8268.88502805628,69.0
-10978.461832212244,57.0
-9573.332851260828,75.0
-9182.378284501126,41.0
-16127.620849373467,82.0
-9191.211403168276,34.0
-14354.187389724199,27.0
-31812.547204745133,15.0
-19965.426218763736,34.0
-13745.607386248455,57.0
-9055.757976269146,58.0
-29427.236427341748,45.0
-8861.753916954247,28.0
-11431.900734056579,75.0
-6804.923687760396,43.0
-10640.602832549694,67.0
-19197.80689807979,23.0
-13239.538872666702,47.0
-7698.705860482622,75.0
-8403.837158083614,76.0
-16925.87742997753,47.0
-15443.853765018846,43.0
-26489.770039860963,58.0
-32439.39309977882,36.0
-9836.641841166442,42.0
-17787.756900753462,11.0
-17199.62035261083,15.0
-28787.398711471516,26.0
-13611.636933011725,5.0
-8788.609005349892,30.0
-11707.752520868713,23.0
-28420.892329321316,21.0
-9017.434527057592,11.0
-12893.25721850593,23.0
-7726.069504399047,43.0
-21685.039040158696,48.0
-7890.7403567035935,54.0
-7962.825771936778,2.0
-27077.964692732858,35.0
-7457.032934422473,29.0
-14298.479671744844,45.0
-10487.060358118482,21.0
-17149.425189867266,26.0
-13012.51422609331,12.0
-8866.169842147421,83.0
-21995.158342164403,65.0
-11290.039315053964,62.0
-7097.706494466834,72.0
-18993.607231908132,14.0
-8388.517453040644,20.0
-22343.05848144555,63.0
-6146.817396132014,33.0
-21872.97693888677,7.0
-11145.459436193058,64.0
-10301.77133875581,82.0
-16830.292048571337,50.0
-12785.061973985476,22.0
-19173.380694941086,65.0
-19362.225473852606,46.0
-6088.104218178559,15.0
-9421.5776810159,53.0
-15276.869349586428,34.0
-14599.63079187974,40.0
-14156.733629994702,57.0
-14877.666594340306,6.0
-10112.261997573736,63.0
-13807.378141663183,46.0
-10901.51239981274,75.0
-10117.611447563948,70.0
-6599.896309034922,64.0
-16542.216259101882,23.0
-20199.750505257514,43.0
-10267.981567493429,76.0
-19153.81749064121,9.0
-20288.308055710193,27.0
-18895.14909662037,56.0
-15272.051621049512,17.0
-21392.667758497726,42.0
-17938.086812944384,15.0
-8430.20327802892,62.0
-23031.39159388643,62.0
-12745.25270896825,21.0
-10165.819450001156,58.0
-15900.627311473432,24.0
-8645.217809161126,49.0
-12984.767214183808,60.0
-22678.644256130694,57.0
-12553.461600753013,13.0
-7870.456317975893,38.0
-12354.101538333132,32.0
-15447.242214867218,31.0
-13091.270947482402,46.0
-20604.331757102816,22.0
-14024.604376438143,42.0
-13260.948915050809,11.0
-21352.241260470848,4.0
-14395.630409975367,32.0
-30349.750470750543,22.0
-12881.34391852099,27.0
-16578.238141267084,44.0
-19154.37144692294,22.0
-18229.152669806608,34.0
-15018.1853470422,4.0
-17301.961461203457,69.0
-23990.898393452295,60.0
-11056.504685815653,23.0
-16597.818338926856,20.0
-11770.202353452185,16.0
-13838.215397875068,5.0
-6466.339078840417,17.0
-18629.132361764947,14.0
-8669.234615590056,35.0
-23406.980721640513,22.0
-8639.964150338925,71.0
-6714.189602891527,52.0
-9544.328491507049,32.0
-11776.856009782197,46.0
-21263.35448351017,59.0
-14058.71011971784,42.0
-7546.58399120144,56.0
-16113.173700043415,23.0
-15881.890649145667,72.0
-12718.397934185292,43.0
-20185.887087490628,11.0
-17150.097886081712,14.0
-24757.70677391385,44.0
-29798.1994017042,33.0
-20384.863617014908,58.0
-12441.459563333276,40.0
-14798.931008320038,35.0
-9610.36008692729,39.0
-23187.07038385429,43.0
-22331.20727376756,71.0
-9488.747891050549,19.0
-30179.346763318874,54.0
-7244.082698264068,74.0
-9150.788263097835,37.0
-11799.152527468792,79.0
-16268.658613314292,33.0
-22380.22357793032,19.0
-21604.9235962588,54.0
-29719.833696293495,53.0
-12973.449497856614,21.0
-33493.590817236705,58.0
-18522.337818062115,45.0
-30993.655052159418,26.0
-29504.76323006754,21.0
-19224.5650513492,12.0
-13642.899254681617,37.0
-26183.787181146206,38.0
-19651.465173731063,67.0
-15427.758841724504,28.0
-8556.77618715023,54.0
-9642.86134411857,41.0
-22487.687341964578,39.0
-28573.236115605432,45.0
-11660.99601540523,21.0
-12145.541565862684,31.0
-13884.707737433182,24.0
-12437.81122027695,28.0
-11305.24462343619,45.0
-13739.371368635357,28.0
-12168.47334030227,56.0
-18305.867807532708,29.0
-10593.779767226268,84.0
-4984.45337993964,60.0
-12283.937185388724,20.0
-6498.370823426061,42.0
-12548.01225997064,10.0
-14458.021966030832,52.0
-18385.729123202476,36.0
-18850.55671256115,11.0
-17021.686091824035,28.0
-12616.094511257332,39.0
-15924.481621031186,49.0
-16433.288737653118,59.0
-9097.876990337665,43.0
-20795.352066945776,39.0
-12620.290854362527,16.0
-17872.522133639173,19.0
-12154.9898652225,30.0
-13712.255838571351,46.0
-18810.534803153787,45.0
-5272.951619042331,62.0
-9519.637469895091,60.0
-9583.414800101747,6.0
-7717.64720388795,78.0
-22897.316306229666,26.0
-19369.417154695504,39.0
-7349.774392798128,85.0
-13239.190753199604,60.0
-15867.883551343974,54.0
-19083.902216252725,67.0
-10353.148275399417,54.0
-18164.249432603992,26.0
-10635.380482886201,64.0
-6399.682032392456,16.0
-27883.20703057134,28.0
-12507.280434925471,26.0
-13488.913733835365,48.0
-25689.754537490568,30.0
-11869.396120393816,15.0
-10744.439545036937,43.0
-12634.276375277797,12.0
-9702.890797404832,50.0
-13451.20464631997,40.0
-8416.880279964531,45.0
-20398.911668669738,53.0
-8994.587364237319,9.0
-12031.890998611576,51.0
-16808.507633123198,8.0
-13716.854861026095,80.0
-9591.507493978785,58.0
-11801.540846688553,33.0
-13647.229290925457,39.0
-6007.517920702631,47.0
-7751.6843736968685,51.0
-16871.55959643263,7.0
-22162.547037649692,24.0
-13152.311620495791,67.0
-8408.862638611636,29.0
-15524.18048495705,27.0
-8511.104442313479,40.0
-10697.086766692446,23.0
-13466.56344927986,41.0
-18936.485052579355,5.0
-9321.861347273762,11.0
-27365.97255256632,53.0
-17641.439474239953,29.0
-13173.546640483848,17.0
-12984.968204797555,24.0
-14041.26375625298,3.0
-15183.294609146273,53.0
-16984.653303172345,38.0
-9811.930152948275,22.0
-20684.2220716874,62.0
-7652.882477888258,55.0
-8701.232653067818,27.0
-14185.504554727939,47.0
-18083.82530552208,6.0
-12204.860389453568,22.0
-13803.564765748444,42.0
-16402.001458629456,57.0
-11346.910105673991,25.0
-11945.724928544356,26.0
-10540.033448341766,60.0
-25636.652269811282,43.0
-19950.168112803138,44.0
-18811.42715373368,50.0
-11164.544089115667,26.0
-10637.244912902863,39.0
-18342.186512007887,50.0
-16575.276149631212,41.0
-23147.658564461733,45.0
-10156.016268337195,61.0
-13475.404843251616,51.0
-10308.68883531772,59.0
-16725.93041893442,37.0
-23164.046298493206,17.0
-9454.470672577369,38.0
-13562.718468205992,15.0
-20300.79607272757,44.0
-22764.74241142536,41.0
-15910.044534220458,35.0
-9395.86932504989,26.0
-8980.372178766549,17.0
-11136.248118964113,56.0
-13895.528447763718,27.0
-7738.899843455485,53.0
-19279.902963154913,13.0
-22081.677733577213,48.0
-13779.080537418202,28.0
-11452.126497073941,40.0
-18182.125134533857,3.0
-7083.425940641094,36.0
-32072.896556414147,16.0
-20627.962382324415,53.0
-28652.454556280187,18.0
-20669.127626837213,59.0
-15545.924647317785,21.0
-7428.789693200178,31.0
-13647.198382870587,10.0
-14988.02905183602,7.0
-20827.076922285887,7.0
-8452.022545071084,59.0
-15390.466773490729,38.0
-9683.35760150018,17.0
-7403.62181338266,52.0
-20061.0198590371,19.0
-13077.34875317586,53.0
-10590.129029123611,38.0
-11632.725467079465,66.0
-6734.673201628218,69.0
-7302.321070250548,61.0
-7810.035747625738,58.0
-17162.136589336984,14.0
-25476.260795333626,12.0
-21988.555106821397,18.0
-11166.241664283869,84.0
-7910.662334676592,32.0
-9733.57625611538,58.0
-12868.934052667271,42.0
-13873.022595682767,23.0
-6661.206450631079,62.0
-16167.371695401067,55.0
-11447.42107966998,24.0
-18084.964677247153,1.0
-9988.847640652777,11.0
-9368.632021776728,73.0
-5827.093824179359,79.0
-5003.0251594024885,50.0
-23107.5539368552,50.0
-14447.51718552368,21.0
-10258.56040834144,60.0
-10970.422942971509,58.0
-6895.0147981113405,49.0
-11549.514987842931,49.0
-10837.336226969317,30.0
-14362.079743160984,46.0
-10621.638642342861,2.0
-10210.753637743233,38.0
-19323.950747615912,44.0
-24168.066229639142,35.0
-21042.55507322466,56.0
-10036.547393993653,60.0
-16970.604281015392,48.0
-17486.138149170973,40.0
-14315.443150153023,49.0
-8198.000425903581,58.0
-13324.346641401728,73.0
-7966.101987445735,57.0
-17297.76687930281,25.0
-13531.948980179182,31.0
-28649.784425906942,24.0
-12066.032551957742,23.0
-14170.779485548039,18.0
-10487.066036869322,75.0
-12335.605389738514,30.0
-13203.434202823351,50.0
-10461.007210851214,58.0
-12742.310860615864,38.0
-13399.69378129887,26.0
-8139.477200356624,30.0
-31476.582581600393,16.0
-12766.611160660623,34.0
-15799.25269965826,13.0
-10934.927211852213,42.0
-8236.134012139592,50.0
-17851.82016277812,70.0
-14873.42200819841,34.0
-10794.465121761565,67.0
-11246.83950510717,47.0
-16720.38741446143,58.0
-10421.107934118132,65.0
-25534.640047663434,33.0
-6993.89121879927,44.0
-16800.25862474268,44.0
-6632.820569291825,64.0
-16272.792283466828,36.0
-17304.454967192396,31.0
-16921.588791457772,44.0
-21673.44329168299,36.0
-19516.430996098064,25.0
-20254.772464271213,32.0
-21850.400854302294,78.0
-9238.175248095107,47.0
-11547.17796218938,50.0
-6478.908484559624,52.0
-7871.342011448808,38.0
-15892.282682541247,55.0
-18816.859592285495,60.0
-16609.147448453423,43.0
-18628.88196258774,71.0
-23847.410910203263,44.0
-17145.167370449813,59.0
-13010.930824839947,39.0
-10001.400862660956,63.0
-12613.205751435766,56.0
-13737.616855619974,21.0
-10587.912192477217,24.0
-9898.427248533699,22.0
-14133.385338859625,47.0
-10860.80823786044,32.0
-10375.699529821955,29.0
-21348.50202114003,26.0
-11837.557178528285,54.0
-11410.577191194749,30.0
-14824.567392667219,5.0
-19146.893065526358,57.0
-7961.87537632763,71.0
-7632.144246618767,42.0
-12512.396067477679,34.0
-9110.955209994812,19.0
-16567.766849401312,53.0
-26917.81624794334,58.0
-14101.777579546317,48.0
-8015.1712730467225,66.0
-5401.526458729689,50.0
-12119.375251909492,14.0
-12974.83104869852,69.0
-17065.80960908339,63.0
-16255.475574917684,7.0
-8901.140692455974,32.0
-23844.04942824214,41.0
-21733.232083331874,60.0
-30087.04980653267,39.0
-18256.68919866642,48.0
-9759.01283065328,25.0
