sal_6_lc1vs0_iate,unem_x0
4786.872201996116,23.0
4937.87493474165,16.0
4491.152950496435,4.0
-2632.9534004147313,8.0
6295.935285934222,22.0
-2279.549880175713,20.0
1765.0500781177957,2.0
4688.2744782647505,20.0
-638.9576443182382,22.0
960.9896371314971,13.0
-18236.03144106409,11.0
5589.539260932188,21.0
5523.929928554506,7.0
3044.6600191746147,15.0
5738.071236309972,23.0
9723.306466737911,14.0
1567.081583005752,7.0
-12953.701944487842,19.0
-2652.652873074645,14.0
-7147.628432542682,12.0
-13012.106493399757,22.0
2818.2069071708634,24.0
-10446.080726259752,16.0
7484.336287808139,22.0
7563.904390672153,13.0
6552.785888706549,23.0
-10088.094938680853,2.0
-9757.948007938514,23.0
2674.7150364409495,21.0
-13536.185591746458,2.0
5272.717361686055,3.0
3624.9324330982417,12.0
-1790.5499210627877,23.0
4450.627062331365,10.0
3305.514783733077,23.0
-4952.949111954732,9.0
3856.2134153104744,2.0
4582.272173993855,5.0
-13022.853196914615,7.0
3274.938842368805,23.0
6440.2186368124985,7.0
6379.169444053601,10.0
3022.208913924107,19.0
3647.860432091442,12.0
1213.3476412751952,19.0
4472.0675822993635,3.0
-625.4468351277974,12.0
5087.550125389053,4.0
3653.5182546119486,16.0
5794.630189021966,10.0
2954.959111921852,13.0
-3515.2100849879716,21.0
-5258.80000862891,18.0
7920.117367699964,2.0
-16237.205064735477,3.0
-1484.8822309506913,20.0
-17442.095032407662,24.0
2721.4020784109844,20.0
4197.474641707155,1.0
6680.968443067644,21.0
-4404.343353272665,13.0
-100.26183126314459,19.0
8645.319146987422,14.0
5775.252323229994,17.0
-7801.850264728622,1.0
3311.4756508859973,22.0
-5269.406740862252,8.0
-2103.465159099963,8.0
1423.4083593945159,4.0
4441.066818808058,10.0
-12212.603364041408,6.0
-14710.221032450838,23.0
5124.652344713599,1.0
-5095.864270302011,18.0
6891.059756759703,14.0
5808.817652304406,8.0
4665.370645478131,19.0
-1910.6901316000237,16.0
-2736.7668394826387,19.0
-16919.38506887057,2.0
6132.771242077288,10.0
4588.3405217631735,0.0
-151.8382505368918,16.0
4569.512182941555,2.0
1688.3861740438851,23.0
3296.7419693332295,12.0
3392.700723136222,20.0
-2851.718178426905,5.0
-11597.630430945095,14.0
-768.0156106042305,2.0
-12207.421863217565,14.0
-1153.9752578158332,12.0
6904.169317361218,11.0
4069.2872177568597,20.0
3090.1067243680372,10.0
-19985.985395021125,13.0
3112.800600554565,17.0
-8072.731749132867,7.0
656.5945063531718,10.0
-1372.943665715262,2.0
1792.7363295847736,17.0
6065.646419252873,2.0
-2464.685386153291,9.0
3195.0308217386364,12.0
-665.6062343062115,12.0
6736.237288929911,13.0
-11077.76233821836,12.0
3716.3082070790533,13.0
-6644.117470081756,12.0
-5866.20075913652,22.0
-7181.167611531336,11.0
-2199.796967185379,18.0
-8887.181049766526,9.0
-9770.454698552398,19.0
-6294.066371884856,17.0
159.15938019624286,11.0
-363.8276380789266,12.0
5281.9335272748585,10.0
2420.6234099556314,23.0
6051.087569260875,10.0
3188.027036552512,21.0
1827.9040803504686,14.0
-17381.645628536415,10.0
-8371.247620275932,11.0
-12521.679696084033,2.0
1436.7539807482935,23.0
-7563.259859603859,10.0
4426.744283714175,20.0
4197.543312816206,4.0
2291.868658165052,18.0
-334.64032086928296,10.0
-9193.829262261133,21.0
3901.672833191993,18.0
2290.68019967818,11.0
3601.5426088475147,12.0
4889.968415061785,3.0
4776.317397319319,14.0
-11383.712730189092,20.0
5345.62554010157,15.0
-369.9709447580432,23.0
5014.716319193913,17.0
4244.829693499269,11.0
-13335.411666802129,4.0
568.2271462547942,24.0
2873.590565807859,2.0
3744.966755755642,3.0
-17472.935686990473,23.0
-12522.449827529663,7.0
-9022.093225154546,21.0
1927.0611601503374,1.0
-9927.082041628997,19.0
-5262.839785365224,20.0
-2620.92764620186,19.0
3004.2085255513157,15.0
-4252.394767611783,13.0
2549.3645043564475,14.0
4224.07823645749,10.0
6065.821833518337,17.0
-3822.3889386733053,15.0
2254.8412594924766,22.0
9083.390159588915,1.0
2730.1015356678126,18.0
2522.8744711917225,8.0
-6675.619571720854,19.0
1516.7544096736456,20.0
3678.9038510865357,13.0
1636.3531959820157,6.0
-17603.85478488695,17.0
6151.87160310871,8.0
3326.5239687697267,14.0
6994.551797317554,20.0
-515.1958000604718,7.0
8205.681604173915,6.0
3847.0158588221566,18.0
2880.5922872683896,7.0
2531.63887742154,14.0
-7029.300356241162,17.0
3739.7013458415277,15.0
-591.1920712217352,21.0
1107.8634911683366,23.0
7296.11659145723,6.0
-6189.807873404587,20.0
4663.133189528242,0.0
4786.003601693124,14.0
1429.8211195725044,17.0
-5748.666451559575,21.0
5356.535101539683,15.0
4415.268886380886,14.0
8130.494540700656,0.0
-11122.954612065634,19.0
-4241.32823274867,12.0
3187.649546913588,3.0
-4141.795261008749,23.0
-2621.6192655842515,16.0
4365.166947262896,0.0
8698.74482709504,15.0
-5334.406731151377,21.0
-260.98879897110237,24.0
6647.206036553049,20.0
2252.8275506670607,1.0
-4101.508913815704,24.0
381.1246878691418,21.0
-15154.125817164386,16.0
2419.2046412574864,22.0
-4060.2453350468927,23.0
-11673.04070896917,19.0
-1629.8672975381996,22.0
-1567.2542411784952,23.0
6101.803355624065,15.0
-11966.965147023227,22.0
-5342.541155168379,0.0
-5384.303087546325,8.0
-16887.711353344508,13.0
3133.766407843599,20.0
6608.916453974502,21.0
5184.23756235321,17.0
5201.960509911591,15.0
4731.424824940092,16.0
8311.407197218272,7.0
1184.3384911089797,5.0
3874.1851635127723,17.0
4057.609855541521,10.0
2583.186912423451,12.0
-10811.912931046485,5.0
2194.4280361850488,0.0
-17319.973881970356,19.0
-10457.892499847614,6.0
-11099.727726192054,20.0
2934.9449254423953,3.0
2749.865303762318,23.0
-2237.9403874696836,9.0
-347.94805468055347,11.0
7107.994844752226,12.0
3110.3455543789187,23.0
2603.479895160669,20.0
7436.239571151509,18.0
6564.155569498549,23.0
