sal_7_lc1vs0_iate,unem_x0
5953.581473813945,23.0
8464.159484895521,16.0
6955.343047811723,4.0
-2020.5311061799885,8.0
10542.252531732,22.0
586.1306613070965,20.0
4807.944093878533,2.0
7682.542326626743,20.0
1447.4128988806017,22.0
3889.160303714729,13.0
-13394.278717608086,11.0
8937.64384238371,21.0
9798.9676748307,7.0
5767.038233563757,15.0
9222.468931014644,23.0
12962.039103616271,14.0
4298.5463141792625,7.0
-6621.019697649848,19.0
133.68620445255715,14.0
-3060.6652236598966,12.0
-10470.3889259688,22.0
5694.045952312681,24.0
-7517.611412784086,16.0
11040.959300204564,22.0
11872.050341251706,13.0
10152.859535544063,23.0
-7127.51135072515,2.0
-11020.03432546015,23.0
5034.745716134099,21.0
-10578.027809877753,2.0
9021.633432821927,3.0
8406.276128862879,12.0
278.7666532655526,23.0
8026.213406079296,10.0
6758.007200695989,23.0
-1742.209419884818,9.0
8594.167566480071,2.0
8082.334098990295,5.0
-10557.429991132149,7.0
6943.1991704994,23.0
9244.221824454078,7.0
11191.362756678776,10.0
6735.6623951581105,19.0
7358.825751417266,12.0
5162.883729185538,19.0
8336.795607308963,3.0
2286.228662823156,12.0
9865.436773882439,4.0
5945.286422769877,16.0
9483.486279094846,10.0
5602.926294863124,13.0
278.7240398223548,21.0
-3430.044723143349,18.0
11411.257030759025,2.0
-13931.246226538722,3.0
2317.367408828821,20.0
-13012.412826655102,24.0
6456.48340913016,20.0
8592.023239682687,1.0
9119.19420782378,21.0
-3219.7497230973604,13.0
2397.4886960786343,19.0
12706.676142674845,14.0
8538.243984216904,17.0
-5304.003869083626,1.0
6508.104397677313,22.0
-3988.5053650855625,8.0
1615.289563760261,8.0
4415.370816577562,4.0
8835.536156199287,10.0
-12044.882760781256,6.0
-10803.47538115505,23.0
9145.399011089048,1.0
-2099.758615756404,18.0
10908.435183384003,14.0
9230.276218078732,8.0
8265.641815684607,19.0
305.3775326601144,16.0
-1121.5174551132998,19.0
-14952.841476965112,2.0
8888.239247329333,10.0
7487.5230673655005,0.0
4515.458127579724,16.0
8050.305828954644,2.0
5618.28913955684,23.0
6956.717943621493,12.0
6583.677596505942,20.0
-620.8995594502067,5.0
-11346.419775309852,14.0
3724.396124565168,2.0
-9060.665961038301,14.0
-46.94769175680631,12.0
11725.2630929413,11.0
6737.310521582071,20.0
5973.998567087954,10.0
-16592.64174168892,13.0
7158.139647361583,17.0
-4138.537774801963,7.0
3321.413222094924,10.0
3018.140407082692,2.0
4475.890759536211,17.0
11147.871202982484,2.0
1441.9820689004682,9.0
6551.4836993799645,12.0
1620.2932177768216,12.0
10490.319074607369,13.0
-7935.27964374306,12.0
7556.40197964511,13.0
-5977.4594084478085,12.0
-1740.9561587619573,22.0
-5542.375007229215,11.0
1121.4808871324658,18.0
-6385.0161249033035,9.0
-6364.392670408337,19.0
-3489.575487743363,17.0
3742.4638845146133,11.0
3074.8483730289327,12.0
9979.366507432816,10.0
5533.110744655709,23.0
9823.65763616631,10.0
6577.993484535513,21.0
5862.389109399184,14.0
-12961.286293817773,10.0
-5472.733050946316,11.0
-11683.999950984786,2.0
5717.610708694823,23.0
-3715.9043121376853,10.0
9022.569713096254,20.0
7454.575807808329,4.0
7252.301254713005,18.0
1852.4210790244097,10.0
-6870.356304760773,21.0
8391.760362137902,18.0
6847.527707469282,11.0
6412.894216880855,12.0
8870.213662638742,3.0
7670.251758343303,14.0
-5976.995920697224,20.0
9822.331382048487,15.0
251.97204107390098,23.0
7838.198811300014,17.0
7607.586528126606,11.0
-10442.107289919993,4.0
5973.11448329485,24.0
8059.315437646961,2.0
7434.233084097896,3.0
-11164.433449379263,23.0
-13643.476062710737,7.0
-6236.0808879952,21.0
4556.775943447266,1.0
-5082.410795351803,19.0
-4846.802279973035,20.0
1733.2615248744528,19.0
7794.59885867859,15.0
-2882.255970064876,13.0
7618.4948519457785,14.0
7989.862394188701,10.0
10467.058148143095,17.0
-665.6656395489822,15.0
5703.648481241107,22.0
12897.941861335292,1.0
6198.907156404188,18.0
4765.629443735439,8.0
-417.3079182288584,19.0
4698.79089952637,20.0
8866.6447242677,13.0
4319.054381165927,6.0
-12724.567034007585,17.0
9073.126065666132,8.0
6161.213741594822,14.0
10039.369923039816,20.0
2388.7559046340807,7.0
12590.101266164138,6.0
7915.789277838119,18.0
7586.458692516231,7.0
6112.7044568915135,14.0
-3246.873196785536,17.0
7436.86198245816,15.0
703.6219076785464,21.0
4942.809989075662,23.0
9312.856971723111,6.0
