sal_7_lc1vs0_iate,lmp_cw
5953.581473813945,3.0
8464.159484895521,3.0
6955.3430478117225,2.0
-2020.5311061799873,4.0
10542.252531732003,3.0
586.1306613070965,4.0
4807.944093878533,3.0
7682.542326626746,3.0
1447.4128988806015,4.0
3889.160303714728,3.0
-13394.278717608087,2.0
8937.64384238371,3.0
9798.967674830703,3.0
5767.038233563755,4.0
9222.468931014644,4.0
12962.039103616275,3.0
4298.5463141792625,2.0
-6621.01969764985,3.0
133.68620445255692,1.0
-3060.6652236598984,1.0
-10470.3889259688,1.0
5694.045952312683,4.0
-7517.611412784085,4.0
11040.95930020456,3.0
11872.05034125171,4.0
10152.859535544061,4.0
-7127.51135072515,3.0
-11020.034325460148,1.0
5034.745716134101,4.0
-10578.027809877756,3.0
9021.633432821927,3.0
8406.27612886288,1.0
278.7666532655521,1.0
8026.213406079298,4.0
6758.007200695987,2.0
-1742.209419884819,4.0
8594.16756648007,3.0
8082.334098990294,4.0
-10557.429991132149,2.0
6943.199170499402,4.0
9244.221824454076,4.0
11191.362756678775,4.0
6735.66239515811,3.0
7358.825751417266,1.0
5162.883729185534,3.0
8336.795607308963,1.0
2286.2286628231595,1.0
9865.436773882439,2.0
5945.2864227698765,4.0
9483.486279094846,1.0
5602.926294863125,4.0
278.7240398223548,4.0
-3430.044723143349,4.0
11411.257030759025,1.0
-13931.24622653872,1.0
2317.3674088288208,1.0
-13012.4128266551,1.0
6456.48340913016,3.0
8592.023239682683,4.0
9119.19420782378,3.0
-3219.749723097361,1.0
2397.4886960786353,1.0
12706.676142674845,4.0
8538.243984216904,4.0
-5304.003869083626,4.0
6508.104397677311,1.0
-3988.5053650855625,3.0
1615.2895637602614,1.0
4415.370816577562,4.0
8835.536156199285,3.0
-12044.882760781253,1.0
-10803.475381155049,4.0
9145.399011089045,2.0
-2099.758615756405,4.0
10908.435183384005,3.0
9230.276218078732,1.0
8265.641815684608,4.0
305.37753266011555,4.0
-1121.5174551133,2.0
-14952.841476965114,2.0
8888.239247329333,2.0
7487.523067365497,3.0
4515.458127579725,1.0
8050.305828954639,1.0
5618.289139556842,3.0
6956.717943621494,3.0
6583.677596505942,2.0
-620.8995594502085,4.0
-11346.419775309852,3.0
3724.396124565168,1.0
-9060.6659610383,1.0
-46.94769175680676,4.0
11725.263092941304,4.0
6737.31052158207,1.0
5973.998567087954,2.0
-16592.641741688924,1.0
7158.139647361583,1.0
-4138.537774801964,4.0
3321.4132220949245,1.0
3018.1404070826884,1.0
4475.890759536207,1.0
11147.871202982486,1.0
1441.98206890047,3.0
6551.4836993799645,3.0
1620.2932177768225,1.0
10490.31907460737,1.0
-7935.279643743059,2.0
7556.401979645113,2.0
-5977.45940844781,1.0
-1740.9561587619555,3.0
-5542.375007229213,2.0
1121.4808871324676,4.0
-6385.016124903303,2.0
-6364.392670408337,2.0
-3489.5754877433646,4.0
3742.4638845146133,1.0
3074.8483730289317,1.0
9979.366507432816,4.0
5533.11074465571,3.0
9823.657636166306,4.0
6577.993484535513,2.0
5862.389109399179,4.0
-12961.286293817775,3.0
-5472.733050946317,1.0
-11683.999950984786,4.0
5717.610708694822,1.0
-3715.9043121376835,2.0
9022.56971309625,2.0
7454.575807808332,4.0
7252.301254713008,1.0
1852.4210790244094,3.0
-6870.356304760774,4.0
8391.760362137902,4.0
6847.527707469279,3.0
6412.894216880857,4.0
8870.21366263874,3.0
7670.2517583433,3.0
-5976.995920697225,1.0
9822.331382048487,3.0
251.9720410739011,3.0
7838.198811300016,4.0
7607.586528126606,3.0
-10442.10728991999,2.0
5973.114483294847,3.0
8059.315437646961,2.0
7434.233084097896,3.0
-11164.433449379261,2.0
-13643.476062710739,3.0
-6236.080887995201,4.0
4556.775943447266,3.0
-5082.410795351803,3.0
-4846.802279973035,4.0
1733.261524874453,1.0
7794.59885867859,4.0
-2882.2559700648753,4.0
7618.494851945775,4.0
7989.862394188704,4.0
10467.058148143095,4.0
-665.6656395489824,3.0
5703.648481241108,2.0
12897.941861335292,4.0
6198.907156404186,2.0
4765.629443735441,2.0
-417.3079182288584,4.0
4698.790899526368,2.0
8866.644724267704,3.0
4319.054381165929,3.0
-12724.567034007583,1.0
9073.126065666132,4.0
6161.213741594822,1.0
10039.369923039816,1.0
2388.75590463408,3.0
12590.101266164142,3.0
7915.789277838119,4.0
7586.45869251623,1.0
6112.7044568915135,4.0
-3246.8731967855374,1.0
7436.86198245816,2.0
703.6219076785469,3.0
4942.809989075655,4.0
9312.856971723111,4.0
-1877.3440380538282,3.0
9269.48347427973,4.0
5488.295282540343,2.0
3368.141989782863,3.0
-157.8551157930233,4.0
7678.554938120667,4.0
7987.997339932556,2.0
12150.243029309457,4.0
-5377.862479842153,2.0
-2666.2370164057847,3.0
5897.910726446902,1.0
-983.7813141476354,4.0
-435.6543169783081,2.0
9032.780831628705,3.0
12690.010366076172,4.0
-3161.1328778401294,4.0
2792.1357979298477,1.0
11474.40249163262,4.0
3849.087348686294,3.0
-33.299333194162045,3.0
5033.471644933825,3.0
-12814.203620430586,3.0
4952.291984991382,1.0
-975.4984867252477,3.0
-7818.983440139924,1.0
1073.732155643981,2.0
-1627.0950645948492,1.0
10549.055300465101,4.0
-11671.049231093992,1.0
-1513.3038836349533,4.0
-3711.0832642873147,4.0
-11486.903560378163,1.0
6820.446495544703,3.0
11085.172442372812,4.0
8102.193124863863,1.0
9983.078550149323,2.0
8145.272323393514,3.0
11237.604917969897,4.0
3784.977105697075,4.0
